Node Number	X Location (m)	Y Location (m)	Z Location (m)	Temperature (°C)
32840	-5.7072e-003	-1.2774e-002	9.5889e-003	341.95
32841	-5.7072e-003	-2.0405e-002	9.5889e-003	335.34
32842	-5.7072e-003	-2.8036e-002	9.5889e-003	329.51
32843	-5.7072e-003	-3.5668e-002	9.5889e-003	324.77
32844	-2.4052e-003	-4.3299e-002	6.2869e-003	335.88
32845	-4.7401e-003	-4.3299e-002	7.254e-003	332.29
32846	-2.4052e-003	-3.5668e-002	6.2869e-003	340.24
32847	-2.4052e-003	-2.8036e-002	6.2869e-003	348.81
32848	-2.4052e-003	-2.0405e-002	6.2869e-003	359.42
32849	-2.4052e-003	-1.2774e-002	6.2869e-003	369.99
32850	-2.4052e-003	-5.1423e-003	6.2869e-003	379.58
32851	-2.4052e-003	2.489e-003	6.2869e-003	388.13
32852	-2.4052e-003	1.012e-002	6.2869e-003	396.14
32853	-2.4052e-003	1.7265e-002	6.2869e-003	401.91
32854	-2.4052e-003	2.5383e-002	6.2869e-003	408.83
32855	-2.4052e-003	3.1954e-002	6.2869e-003	414.45
32856	1.0295e-002	-5.4363e-003	-3.8731e-003	461.57
32857	1.4036e-002	-3.9039e-003	-3.8731e-003	454.72
32858	1.0295e-002	-5.4363e-003	6.2869e-003	397.33
32859	1.0295e-002	-5.4363e-003	1.2069e-003	411.52
32860	1.0295e-002	5.2317e-003	6.2869e-003	422.66
32861	1.4914e-002	2.5647e-003	6.2869e-003	409.04
32862	1.4914e-002	-2.7693e-003	6.2869e-003	396.01
32863	1.0295e-002	5.2317e-003	1.2069e-003	438.39
32864	1.0295e-002	-2.408e-002	-2.4475e-002	537.43
32865	1.0295e-002	-1.9305e-002	-2.4475e-002	617.96
32866	1.2363e-002	-2.2886e-002	-2.4475e-002	539.53
32867	1.2363e-002	-2.0498e-002	-2.4475e-002	571.35
32868	1.0295e-002	-2.408e-002	-4.7621e-003	423.97
32869	1.0295e-002	-2.408e-002	-1.7904e-002	519.19
32870	1.0295e-002	-2.408e-002	-1.1333e-002	469.84
32871	1.0295e-002	-1.9305e-002	-4.7621e-003	464.39
32872	1.2363e-002	-2.2886e-002	-4.7621e-003	430.52
32873	1.2363e-002	-2.0498e-002	-4.7621e-003	448.51
32874	1.0295e-002	-1.9305e-002	-1.7904e-002	590.92
32875	1.0295e-002	-1.9305e-002	-1.1333e-002	525.05
32876	1.0295e-002	1.91e-002	-2.4475e-002	733.21
32877	1.0295e-002	2.3875e-002	-2.4475e-002	756.08
32878	1.2363e-002	2.0294e-002	-2.4475e-002	741.7
32879	1.2363e-002	2.2682e-002	-2.4475e-002	742.44
32880	1.0295e-002	1.91e-002	-4.7621e-003	539.67
32881	1.0295e-002	1.91e-002	-1.7904e-002	715.12
32882	1.0295e-002	1.91e-002	-1.0716e-002	608.94
32883	1.0295e-002	2.3875e-002	-4.7621e-003	546.92
32884	1.2119e-002	1.9947e-002	-4.7621e-003	538.3
32885	1.2363e-002	2.2682e-002	-4.7621e-003	538.23
32886	1.0295e-002	2.3875e-002	-1.7904e-002	758.26
32887	1.0295e-002	2.3875e-002	-1.1333e-002	645.91
32888	8.2271e-003	2.2682e-002	-2.4475e-002	742.81
32889	8.1566e-003	2.0425e-002	-2.4475e-002	734.3
32890	8.2271e-003	2.2682e-002	-4.7621e-003	542.95
32891	8.4395e-003	1.9985e-002	-4.7621e-003	535.2
32892	8.2271e-003	-2.0498e-002	-2.4475e-002	571.45
32893	8.2271e-003	-2.2886e-002	-2.4475e-002	540.86
32894	8.2271e-003	-2.0498e-002	-4.7621e-003	452.25
32895	8.2271e-003	-2.2886e-002	-4.7621e-003	428.85
32896	-3.3705e-002	-4.2061e-002	-2.4475e-002	380.37
32897	-3.3705e-002	-4.2061e-002	-2.3475e-002	376.54
32898	-3.5941e-002	-4.2061e-002	-2.4475e-002	393.89
32899	5.4295e-002	-4.2061e-002	-2.4475e-002	372.05
32900	5.4295e-002	-4.2061e-002	-2.3475e-002	370.17
32901	5.6531e-002	-4.2061e-002	-2.4475e-002	385.64
32902	-8.4692e-003	-4.2061e-002	9.5889e-003	324.61
32903	-8.4692e-003	-4.2061e-002	1.7525e-002	305.3
32904	-8.4692e-003	-4.2061e-002	1.3557e-002	313.43
32905	-1.1469e-002	-4.2061e-002	2.0525e-002	308.01
32906	-9.3479e-003	-4.2061e-002	1.9646e-002	304.06
32907	-3.2823e-002	-4.2061e-002	2.0525e-002	317.02
32908	-1.8587e-002	-4.2061e-002	2.0525e-002	316.8
32909	-2.5705e-002	-4.2061e-002	2.0525e-002	318.36
32910	-3.5382e-002	-4.2061e-002	1.909e-002	317.95
32911	-3.9624e-002	-4.2061e-002	1.2156e-002	323.23
32912	-3.7503e-002	-4.2061e-002	1.5623e-002	321.3
32913	-4.004e-002	-4.2061e-002	1.0982e-002	324.07
32914	-4.218e-002	-4.2061e-002	-5.2717e-003	358.89
32915	-4.0753e-002	-4.2061e-002	5.5644e-003	328.82
32916	-4.1466e-002	-4.2061e-002	1.4632e-004	340.2
32917	-4.2205e-002	-4.2061e-002	-5.6633e-003	360.37
32918	-4.2205e-002	-4.2061e-002	-1.8077e-002	391.56
32919	-4.2205e-002	-4.2061e-002	-1.187e-002	380.7
32920	-3.6705e-002	-4.2061e-002	-1.4475e-002	394.13
32921	-7.0521e-004	-4.2061e-002	-1.4475e-002	393.37
32922	-2.9505e-002	-4.2061e-002	-1.4475e-002	399.89
32923	-2.2305e-002	-4.2061e-002	-1.4475e-002	398.71
32924	-1.5105e-002	-4.2061e-002	-1.4475e-002	400.27
32925	-7.9052e-003	-4.2061e-002	-1.4475e-002	401.54
32926	5.2948e-003	-4.2061e-002	-2.0475e-002	396.18
32927	3.5374e-003	-4.2061e-002	-1.6232e-002	397.35
32928	5.2948e-003	-4.2061e-002	-2.1475e-002	401.95
32929	4.4909e-003	-4.2061e-002	-2.4475e-002	428.1
32930	1.6099e-002	-4.2061e-002	-2.4475e-002	428.87
32931	1.0295e-002	-4.2061e-002	-2.4475e-002	415.45
32932	1.5295e-002	-4.2061e-002	-2.1475e-002	400.01
32933	1.5295e-002	-4.2061e-002	-2.0475e-002	393.88
32934	2.1295e-002	-4.2061e-002	-1.4475e-002	392.15
32935	1.7052e-002	-4.2061e-002	-1.6232e-002	396.28
32936	5.7295e-002	-4.2061e-002	-1.4475e-002	393.04
32937	2.8495e-002	-4.2061e-002	-1.4475e-002	393.17
32938	3.5695e-002	-4.2061e-002	-1.4475e-002	397.56
32939	4.2895e-002	-4.2061e-002	-1.4475e-002	400.24
32940	5.0095e-002	-4.2061e-002	-1.4475e-002	398.11
32941	6.2795e-002	-4.2061e-002	-1.8077e-002	385.99
32942	6.2795e-002	-4.2061e-002	-5.6633e-003	356.58
32943	6.2795e-002	-4.2061e-002	-1.187e-002	376.77
32944	6.2769e-002	-4.2061e-002	-5.2717e-003	355.37
32945	6.0629e-002	-4.2061e-002	1.0982e-002	321.66
32946	6.2056e-002	-4.2061e-002	1.4632e-004	337.04
32947	6.1343e-002	-4.2061e-002	5.5644e-003	326.26
32948	6.0214e-002	-4.2061e-002	1.2156e-002	321.03
32949	5.5972e-002	-4.2061e-002	1.909e-002	316.16
32950	5.8093e-002	-4.2061e-002	1.5623e-002	319.24
32951	5.3413e-002	-4.2061e-002	2.0525e-002	314.72
32952	3.2059e-002	-4.2061e-002	2.0525e-002	306.18
32953	4.6295e-002	-4.2061e-002	2.0525e-002	316.18
32954	3.9177e-002	-4.2061e-002	2.0525e-002	314.63
32955	2.9059e-002	-4.2061e-002	1.7525e-002	303.62
32956	2.9937e-002	-4.2061e-002	1.9646e-002	302.08
32957	2.9059e-002	-4.2061e-002	9.5889e-003	322.36
32958	2.9059e-002	-4.2061e-002	1.3557e-002	311.31
32959	2.2995e-002	-4.2061e-002	3.5249e-003	338.07
32960	2.7727e-002	-4.2061e-002	5.7969e-003	333.76
32961	-2.4052e-003	-4.2061e-002	3.5249e-003	338.82
32962	1.6645e-002	-4.2061e-002	3.5249e-003	335.34
32963	1.0295e-002	-4.2061e-002	3.5249e-003	334.03
32964	3.9448e-003	-4.2061e-002	3.5249e-003	335.97
32965	-6.6931e-003	-4.2061e-002	5.301e-003	336.78
32966	1.1724e-002	-4.2061e-002	-6.262e-003	362.71
32967	1.1724e-002	-4.2061e-002	-4.612e-003	355.31
32968	2.2948e-003	-4.2061e-002	-6.9751e-003	367.11
32969	-3.9705e-002	-4.2061e-002	-6.9751e-003	367.56
32970	-4.7052e-003	-4.2061e-002	-6.9751e-003	373.9
32971	-1.1705e-002	-4.2061e-002	-6.9751e-003	371.76
32972	-1.8705e-002	-4.2061e-002	-6.9751e-003	371.83
32973	-2.5705e-002	-4.2061e-002	-6.9751e-003	373.81
32974	-3.2705e-002	-4.2061e-002	-6.9751e-003	371.65
32975	-3.9705e-002	-4.2061e-002	2.4883e-005	340.62
32976	-3.6705e-002	-4.2061e-002	3.0249e-003	334.72
32977	-3.8827e-002	-4.2061e-002	2.1462e-003	335.24
32978	-3.5941e-002	-4.2061e-002	3.0249e-003	335.3
32979	-3.3705e-002	-4.2061e-002	2.0249e-003	340.38
32980	-3.2705e-002	-4.2061e-002	2.0249e-003	341.18
32981	-3.2705e-002	-4.2061e-002	5.0249e-003	335.36
32982	-3.589e-002	-4.2061e-002	5.0249e-003	332.
32983	-3.8865e-002	-4.2061e-002	8.4165e-003	327.92
32984	-3.8146e-002	-4.2061e-002	6.0468e-003	329.2
32985	-3.8594e-002	-4.2061e-002	1.0471e-002	326.16
32986	-3.8179e-002	-4.2061e-002	1.1645e-002	325.58
32987	-3.4542e-002	-4.2061e-002	1.759e-002	321.18
32988	-3.1982e-002	-4.2061e-002	1.9025e-002	320.05
32989	-1.2969e-002	-4.2061e-002	1.9025e-002	314.94
32990	-2.5645e-002	-4.2061e-002	1.9025e-002	321.27
32991	-1.9307e-002	-4.2061e-002	1.9025e-002	320.19
32992	-9.9692e-003	-4.2061e-002	1.6025e-002	314.33
32993	-1.0848e-002	-4.2061e-002	1.8146e-002	313.59
32994	-9.9692e-003	-4.2061e-002	9.5889e-003	327.63
32995	-5.6785e-003	-4.2061e-002	2.7698e-003	343.67
32996	-8.8073e-003	-4.2061e-002	5.5606e-003	338.79
32997	-4.7052e-003	-4.2061e-002	2.0249e-003	344.08
32998	-3.7052e-003	-4.2061e-002	2.0249e-003	343.31
32999	-1.4691e-003	-4.2061e-002	3.0249e-003	338.91
33000	-7.0521e-004	-4.2061e-002	3.0249e-003	338.55
33001	2.2948e-003	-4.2061e-002	2.4883e-005	343.56
33002	1.4161e-003	-4.2061e-002	2.1462e-003	339.05
33003	6.0295e-002	-4.2061e-002	-6.9751e-003	363.
33004	6.0295e-002	-4.2061e-002	2.4883e-005	337.43
33005	1.8295e-002	-4.2061e-002	-6.9751e-003	368.09
33006	5.3295e-002	-4.2061e-002	-6.9751e-003	373.47
33007	4.6295e-002	-4.2061e-002	-6.9751e-003	370.08
33008	3.9295e-002	-4.2061e-002	-6.9751e-003	376.35
33009	3.2295e-002	-4.2061e-002	-6.9751e-003	371.54
33010	2.5295e-002	-4.2061e-002	-6.9751e-003	374.7
33011	1.8295e-002	-4.2061e-002	2.4883e-005	341.31
33012	2.1295e-002	-4.2061e-002	3.0249e-003	337.34
33013	1.9173e-002	-4.2061e-002	2.1462e-003	337.83
33014	2.2059e-002	-4.2061e-002	3.0249e-003	338.06
33015	2.4295e-002	-4.2061e-002	2.0249e-003	342.28
33016	2.5295e-002	-4.2061e-002	2.0249e-003	342.82
33017	2.6268e-002	-4.2061e-002	2.7698e-003	341.97
33018	3.0559e-002	-4.2061e-002	9.5889e-003	325.67
33019	2.9397e-002	-4.2061e-002	5.5606e-003	335.92
33020	3.0559e-002	-4.2061e-002	1.6025e-002	312.65
33021	3.3559e-002	-4.2061e-002	1.9025e-002	312.8
33022	3.1437e-002	-4.2061e-002	1.8146e-002	312.02
33023	5.2572e-002	-4.2061e-002	1.9025e-002	317.47
33024	4.6234e-002	-4.2061e-002	1.9025e-002	319.02
33025	3.9897e-002	-4.2061e-002	1.9025e-002	318.07
33026	5.5131e-002	-4.2061e-002	1.759e-002	318.66
33027	5.8768e-002	-4.2061e-002	1.1645e-002	322.88
33028	5.9184e-002	-4.2061e-002	1.0471e-002	323.73
33029	5.9454e-002	-4.2061e-002	8.4165e-003	325.35
33030	5.648e-002	-4.2061e-002	5.0249e-003	329.6
33031	5.8735e-002	-4.2061e-002	6.0468e-003	327.12
33032	5.3295e-002	-4.2061e-002	5.0249e-003	332.79
33033	5.3295e-002	-4.2061e-002	2.0249e-003	338.45
33034	5.4295e-002	-4.2061e-002	2.0249e-003	337.86
33035	5.6531e-002	-4.2061e-002	3.0249e-003	332.64
33036	5.7295e-002	-4.2061e-002	3.0249e-003	332.11
33037	5.9416e-002	-4.2061e-002	2.1462e-003	332.67
33038	-3.7052e-003	-4.2061e-002	-2.4475e-002	380.41
33039	-3.7052e-003	-4.2061e-002	-2.3475e-002	374.96
33040	-1.4691e-003	-4.2061e-002	-2.4475e-002	388.15
33041	2.4295e-002	-4.2061e-002	-2.4475e-002	373.01
33042	2.4295e-002	-4.2061e-002	-2.3475e-002	375.22
33043	2.2059e-002	-4.2061e-002	-2.4475e-002	379.96
33044	6.4892e-002	-4.4823e-002	-5.9664e-003	358.06
33045	6.2795e-002	-4.4823e-002	-6.2346e-003	358.23
33046	6.2795e-002	-4.9141e-002	-6.2346e-003	356.63
33047	6.4892e-002	-4.9141e-002	-5.9664e-003	356.64
33048	6.2795e-002	-4.9903e-002	-7.0026e-003	356.65
33049	6.4992e-002	-4.9903e-002	-6.7219e-003	356.67
33050	6.4793e-002	-4.4061e-002	-5.2109e-003	354.99
33051	6.2788e-002	-4.4061e-002	-5.4675e-003	355.07
33052	6.2795e-002	-4.4086e-002	-5.6633e-003	355.78
33053	6.2795e-002	-4.4357e-002	-6.0746e-003	357.64
33054	6.4863e-002	-4.4284e-002	-5.7451e-003	357.18
33055	-2.4052e-003	4.1408e-002	5.5249e-003	421.39
33056	-5.2789e-003	4.1408e-002	6.7152e-003	396.22
33057	2.2995e-002	4.1408e-002	5.5249e-003	419.31
33058	1.6645e-002	4.1408e-002	5.5249e-003	444.84
33059	1.0295e-002	4.1408e-002	5.5249e-003	452.83
33060	3.9448e-003	4.1408e-002	5.5249e-003	446.01
33061	2.2995e-002	4.1408e-002	1.3653e-002	326.73
33062	2.6514e-002	4.1408e-002	1.1621e-002	349.74
33063	2.6514e-002	4.1408e-002	7.5569e-003	384.26
33064	1.9947e-002	4.1408e-002	1.3653e-002	321.38
33065	1.9947e-002	4.1408e-002	2.2408e-002	316.96
33066	1.9947e-002	4.1408e-002	1.8031e-002	318.55
33067	5.4802e-002	4.1408e-002	2.4835e-002	345.16
33068	4.7851e-002	4.1408e-002	2.41e-002	345.97
33069	4.0887e-002	4.1408e-002	2.349e-002	345.57
33070	3.3914e-002	4.1408e-002	2.3004e-002	340.51
33071	2.6933e-002	4.1408e-002	2.2644e-002	326.08
33072	6.2492e-002	4.1408e-002	1.2265e-002	363.99
33073	5.8647e-002	4.1408e-002	1.855e-002	352.66
33074	6.7509e-002	4.1408e-002	-2.5843e-002	707.56
33075	6.6506e-002	4.1408e-002	-1.8222e-002	665.18
33076	6.5502e-002	4.1408e-002	-1.06e-002	582.3
33077	6.4499e-002	4.1408e-002	-2.9784e-003	467.28
33078	6.3496e-002	4.1408e-002	4.6431e-003	394.89
33079	6.7614e-002	4.1408e-002	-2.6641e-002	774.41
33080	-1.5305e-002	4.1408e-002	-2.9052e-002	787.53
33081	6.0111e-002	4.1408e-002	-2.7503e-002	741.92
33082	5.2595e-002	4.1408e-002	-2.8236e-002	756.58
33083	4.5067e-002	4.1408e-002	-2.8841e-002	772.51
33084	3.753e-002	4.1408e-002	-2.9318e-002	788.4
33085	2.9985e-002	4.1408e-002	-2.9666e-002	789.66
33086	2.2436e-002	4.1408e-002	-2.9885e-002	799.64
33087	1.4885e-002	4.1408e-002	-2.9976e-002	822.52
33088	7.3326e-003	4.1408e-002	-2.9938e-002	821.58
33089	-2.1785e-004	4.1408e-002	-2.9771e-002	801.95
33090	-7.7643e-003	4.1408e-002	-2.9476e-002	793.1
33091	-4.6922e-002	4.1408e-002	-2.5861e-002	757.86
33092	-2.1645e-002	4.1408e-002	-2.8595e-002	787.12
33093	-2.7978e-002	4.1408e-002	-2.8048e-002	773.66
33094	-3.4303e-002	4.1408e-002	-2.7409e-002	761.67
33095	-4.0618e-002	4.1408e-002	-2.668e-002	738.63
33096	-4.1903e-002	4.1408e-002	1.2265e-002	367.06
33097	-4.5918e-002	4.1408e-002	-1.8236e-002	686.49
33098	-4.4914e-002	4.1408e-002	-1.0611e-002	588.68
33099	-4.391e-002	4.1408e-002	-2.9855e-003	472.51
33100	-4.2907e-002	4.1408e-002	4.6396e-003	397.93
33101	-3.4213e-002	4.1408e-002	2.4835e-002	347.89
33102	-3.8058e-002	4.1408e-002	1.855e-002	355.61
33103	6.4279e-004	4.1408e-002	2.2408e-002	318.92
33104	-6.3435e-003	4.1408e-002	2.2644e-002	328.13
33105	-1.3324e-002	4.1408e-002	2.3004e-002	342.66
33106	-2.0298e-002	4.1408e-002	2.349e-002	348.13
33107	-2.7261e-002	4.1408e-002	2.41e-002	348.58
33108	6.4279e-004	4.1408e-002	1.3653e-002	323.27
33109	6.4279e-004	4.1408e-002	1.8031e-002	320.59
33110	1.5795e-002	4.1408e-002	-2.9751e-003	493.57
33111	1.5795e-002	4.1408e-002	-3.9751e-003	505.94
33112	1.2795e-002	4.1408e-002	2.4883e-005	471.81
33113	1.4916e-002	4.1408e-002	-8.538e-004	475.91
33114	7.7948e-003	4.1408e-002	2.4883e-005	472.33
33115	4.7948e-003	4.1408e-002	-2.9751e-003	494.92
33116	5.6735e-003	4.1408e-002	-8.538e-004	477.09
33117	4.7948e-003	4.1408e-002	-3.9751e-003	510.29
33118	-3.9205e-002	4.1408e-002	-3.9751e-003	474.9
33119	-3.1872e-002	4.1408e-002	-3.9751e-003	458.6
33120	-2.4539e-002	4.1408e-002	-3.9751e-003	455.67
33121	-1.7205e-002	4.1408e-002	-3.9751e-003	461.
33122	-9.8719e-003	4.1408e-002	-3.9751e-003	470.49
33123	-2.5385e-003	4.1408e-002	-3.9751e-003	489.
33124	-4.2205e-002	4.1408e-002	-6.9751e-003	524.22
33125	-4.1327e-002	4.1408e-002	-4.8538e-003	491.77
33126	-4.2205e-002	4.1408e-002	-1.4475e-002	647.15
33127	-3.9205e-002	4.1408e-002	-1.7475e-002	700.43
33128	-4.1327e-002	4.1408e-002	-1.6596e-002	679.4
33129	4.7948e-003	4.1408e-002	-1.7475e-002	800.8
33130	-3.1872e-002	4.1408e-002	-1.7475e-002	752.41
33131	-2.4539e-002	4.1408e-002	-1.7475e-002	768.97
33132	-1.7205e-002	4.1408e-002	-1.7475e-002	778.21
33133	-9.8719e-003	4.1408e-002	-1.7475e-002	787.4
33134	-2.5385e-003	4.1408e-002	-1.7475e-002	796.96
33135	4.7948e-003	4.1408e-002	-1.8475e-002	793.75
33136	7.7948e-003	4.1408e-002	-2.1475e-002	785.44
33137	5.6735e-003	4.1408e-002	-2.0596e-002	801.66
33138	1.2795e-002	4.1408e-002	-2.1475e-002	799.1
33139	1.5795e-002	4.1408e-002	-1.8475e-002	792.77
33140	1.4916e-002	4.1408e-002	-2.0596e-002	785.09
33141	1.5795e-002	4.1408e-002	-1.7475e-002	799.9
33142	5.9795e-002	4.1408e-002	-1.7475e-002	689.68
33143	2.3128e-002	4.1408e-002	-1.7475e-002	790.24
33144	3.0461e-002	4.1408e-002	-1.7475e-002	779.66
33145	3.7795e-002	4.1408e-002	-1.7475e-002	770.
33146	4.5128e-002	4.1408e-002	-1.7475e-002	761.02
33147	5.2461e-002	4.1408e-002	-1.7475e-002	742.28
33148	6.2795e-002	4.1408e-002	-1.4475e-002	643.57
33149	6.1916e-002	4.1408e-002	-1.6596e-002	669.61
33150	6.2795e-002	4.1408e-002	-6.9751e-003	519.29
33151	5.9795e-002	4.1408e-002	-3.9751e-003	471.44
33152	6.1916e-002	4.1408e-002	-4.8538e-003	486.93
33153	2.3128e-002	4.1408e-002	-3.9751e-003	487.12
33154	3.0461e-002	4.1408e-002	-3.9751e-003	468.74
33155	3.7795e-002	4.1408e-002	-3.9751e-003	457.04
33156	4.5128e-002	4.1408e-002	-3.9751e-003	453.14
33157	5.2461e-002	4.1408e-002	-3.9751e-003	456.76
33158	1.3134e-002	-3.0101e-003	-5.1431e-003	494.88
33159	1.0262e-002	-4.1662e-003	-5.1431e-003	496.28
33160	7.4097e-003	-2.9645e-003	-5.1431e-003	494.87
33161	6.2925e-003	-3.6283e-003	-3.8731e-003	456.05
33162	5.6754e-003	-2.7693e-003	6.2869e-003	397.42
33163	5.6754e-003	2.5647e-003	6.2869e-003	410.35
33164	5.8475e-003	2.602e-002	-4.0001e-003	498.2
33165	7.5623e-003	2.6362e-002	-4.7621e-003	529.77
33166	1.3119e-002	2.6309e-002	-4.7621e-003	530.
33167	2.0709e-002	4.0646e-002	1.2891e-002	321.89
33168	2.0709e-002	-4.3299e-002	1.2891e-002	286.29
33169	2.0709e-002	3.3014e-002	1.2891e-002	323.39
33170	2.0709e-002	2.5383e-002	1.2891e-002	323.06
