Node Number	X Location (m)	Y Location (m)	Z Location (m)	Temperature (°C)
32896	-3.3705e-002	-4.2061e-002	-2.4475e-002	514.92
32897	-3.3705e-002	-4.2061e-002	-2.3475e-002	478.55
32898	-3.5941e-002	-4.2061e-002	-2.4475e-002	547.68
32899	5.4295e-002	-4.2061e-002	-2.4475e-002	474.6
32900	5.4295e-002	-4.2061e-002	-2.3475e-002	438.51
32901	5.6531e-002	-4.2061e-002	-2.4475e-002	496.15
32902	-8.4692e-003	-4.2061e-002	9.5889e-003	327.88
32903	-8.4692e-003	-4.2061e-002	1.7525e-002	308.65
32904	-8.4692e-003	-4.2061e-002	1.3557e-002	316.68
32905	-1.1469e-002	-4.2061e-002	2.0525e-002	311.32
32906	-9.3479e-003	-4.2061e-002	1.9646e-002	307.41
32907	-3.2823e-002	-4.2061e-002	2.0525e-002	320.33
32908	-1.8587e-002	-4.2061e-002	2.0525e-002	319.97
32909	-2.5705e-002	-4.2061e-002	2.0525e-002	321.64
32910	-3.5382e-002	-4.2061e-002	1.909e-002	321.26
32911	-3.9624e-002	-4.2061e-002	1.2156e-002	326.52
32912	-3.7503e-002	-4.2061e-002	1.5623e-002	324.61
32913	-4.004e-002	-4.2061e-002	1.0982e-002	327.36
32914	-4.218e-002	-4.2061e-002	-5.2717e-003	362.18
32915	-4.0753e-002	-4.2061e-002	5.5644e-003	332.1
32916	-4.1466e-002	-4.2061e-002	1.4632e-004	343.47
32917	-4.2205e-002	-4.2061e-002	-5.6633e-003	363.72
32918	-4.2205e-002	-4.2061e-002	-1.8077e-002	398.44
32919	-4.2205e-002	-4.2061e-002	-1.187e-002	385.81
32920	-3.6705e-002	-4.2061e-002	-1.4475e-002	409.59
32921	-7.0521e-004	-4.2061e-002	-1.4475e-002	399.59
32922	-2.9505e-002	-4.2061e-002	-1.4475e-002	432.25
32923	-2.2305e-002	-4.2061e-002	-1.4475e-002	433.49
32924	-1.5105e-002	-4.2061e-002	-1.4475e-002	432.68
32925	-7.9052e-003	-4.2061e-002	-1.4475e-002	433.51
32926	5.2948e-003	-4.2061e-002	-2.0475e-002	403.18
32927	3.5374e-003	-4.2061e-002	-1.6232e-002	400.69
32928	5.2948e-003	-4.2061e-002	-2.1475e-002	409.51
32929	4.4909e-003	-4.2061e-002	-2.4475e-002	437.98
32930	1.6099e-002	-4.2061e-002	-2.4475e-002	438.11
32931	1.0295e-002	-4.2061e-002	-2.4475e-002	433.24
32932	1.5295e-002	-4.2061e-002	-2.1475e-002	409.63
32933	1.5295e-002	-4.2061e-002	-2.0475e-002	403.11
32934	2.1295e-002	-4.2061e-002	-1.4475e-002	401.71
32935	1.7052e-002	-4.2061e-002	-1.6232e-002	399.01
32936	5.7295e-002	-4.2061e-002	-1.4475e-002	407.67
32937	2.8495e-002	-4.2061e-002	-1.4475e-002	413.03
32938	3.5695e-002	-4.2061e-002	-1.4475e-002	427.85
32939	4.2895e-002	-4.2061e-002	-1.4475e-002	431.92
32940	5.0095e-002	-4.2061e-002	-1.4475e-002	430.01
32941	6.2795e-002	-4.2061e-002	-1.8077e-002	394.07
32942	6.2795e-002	-4.2061e-002	-5.6633e-003	359.86
32943	6.2795e-002	-4.2061e-002	-1.187e-002	380.87
32944	6.2769e-002	-4.2061e-002	-5.2717e-003	358.64
32945	6.0629e-002	-4.2061e-002	1.0982e-002	324.94
32946	6.2056e-002	-4.2061e-002	1.4632e-004	340.27
32947	6.1343e-002	-4.2061e-002	5.5644e-003	329.54
32948	6.0214e-002	-4.2061e-002	1.2156e-002	324.29
32949	5.5972e-002	-4.2061e-002	1.909e-002	319.39
32950	5.8093e-002	-4.2061e-002	1.5623e-002	322.56
32951	5.3413e-002	-4.2061e-002	2.0525e-002	317.99
32952	3.2059e-002	-4.2061e-002	2.0525e-002	309.49
32953	4.6295e-002	-4.2061e-002	2.0525e-002	319.44
32954	3.9177e-002	-4.2061e-002	2.0525e-002	317.8
32955	2.9059e-002	-4.2061e-002	1.7525e-002	306.94
32956	2.9937e-002	-4.2061e-002	1.9646e-002	305.42
32957	2.9059e-002	-4.2061e-002	9.5889e-003	325.63
32958	2.9059e-002	-4.2061e-002	1.3557e-002	314.61
32959	2.2995e-002	-4.2061e-002	3.5249e-003	341.18
32960	2.7727e-002	-4.2061e-002	5.7969e-003	337.46
32961	-2.4052e-003	-4.2061e-002	3.5249e-003	342.23
32962	1.6645e-002	-4.2061e-002	3.5249e-003	338.55
32963	1.0295e-002	-4.2061e-002	3.5249e-003	337.26
32964	3.9448e-003	-4.2061e-002	3.5249e-003	339.39
32965	-6.6931e-003	-4.2061e-002	5.301e-003	340.06
32966	1.1724e-002	-4.2061e-002	-6.262e-003	365.28
32967	1.1724e-002	-4.2061e-002	-4.612e-003	358.02
32968	2.2948e-003	-4.2061e-002	-6.9751e-003	370.05
32969	-3.9705e-002	-4.2061e-002	-6.9751e-003	371.57
32970	-4.7052e-003	-4.2061e-002	-6.9751e-003	375.86
32971	-1.1705e-002	-4.2061e-002	-6.9751e-003	373.39
32972	-1.8705e-002	-4.2061e-002	-6.9751e-003	372.73
32973	-2.5705e-002	-4.2061e-002	-6.9751e-003	378.45
32974	-3.2705e-002	-4.2061e-002	-6.9751e-003	373.63
32975	-3.9705e-002	-4.2061e-002	2.4883e-005	343.9
32976	-3.6705e-002	-4.2061e-002	3.0249e-003	337.99
32977	-3.8827e-002	-4.2061e-002	2.1462e-003	338.49
32978	-3.5941e-002	-4.2061e-002	3.0249e-003	338.57
32979	-3.3705e-002	-4.2061e-002	2.0249e-003	343.73
32980	-3.2705e-002	-4.2061e-002	2.0249e-003	344.58
32981	-3.2705e-002	-4.2061e-002	5.0249e-003	338.65
32982	-3.589e-002	-4.2061e-002	5.0249e-003	335.31
32983	-3.8865e-002	-4.2061e-002	8.4165e-003	331.19
32984	-3.8146e-002	-4.2061e-002	6.0468e-003	332.49
32985	-3.8594e-002	-4.2061e-002	1.0471e-002	329.44
32986	-3.8179e-002	-4.2061e-002	1.1645e-002	328.87
32987	-3.4542e-002	-4.2061e-002	1.759e-002	324.47
32988	-3.1982e-002	-4.2061e-002	1.9025e-002	323.32
32989	-1.2969e-002	-4.2061e-002	1.9025e-002	318.3
32990	-2.5645e-002	-4.2061e-002	1.9025e-002	324.54
32991	-1.9307e-002	-4.2061e-002	1.9025e-002	323.49
32992	-9.9692e-003	-4.2061e-002	1.6025e-002	317.56
32993	-1.0848e-002	-4.2061e-002	1.8146e-002	316.86
32994	-9.9692e-003	-4.2061e-002	9.5889e-003	330.94
32995	-5.6785e-003	-4.2061e-002	2.7698e-003	347.14
32996	-8.8073e-003	-4.2061e-002	5.5606e-003	342.
32997	-4.7052e-003	-4.2061e-002	2.0249e-003	347.62
32998	-3.7052e-003	-4.2061e-002	2.0249e-003	346.73
32999	-1.4691e-003	-4.2061e-002	3.0249e-003	342.29
33000	-7.0521e-004	-4.2061e-002	3.0249e-003	341.9
33001	2.2948e-003	-4.2061e-002	2.4883e-005	346.41
33002	1.4161e-003	-4.2061e-002	2.1462e-003	342.18
33003	6.0295e-002	-4.2061e-002	-6.9751e-003	366.45
33004	6.0295e-002	-4.2061e-002	2.4883e-005	340.66
33005	1.8295e-002	-4.2061e-002	-6.9751e-003	371.04
33006	5.3295e-002	-4.2061e-002	-6.9751e-003	374.16
33007	4.6295e-002	-4.2061e-002	-6.9751e-003	372.4
33008	3.9295e-002	-4.2061e-002	-6.9751e-003	379.14
33009	3.2295e-002	-4.2061e-002	-6.9751e-003	374.6
33010	2.5295e-002	-4.2061e-002	-6.9751e-003	377.85
33011	1.8295e-002	-4.2061e-002	2.4883e-005	344.86
33012	2.1295e-002	-4.2061e-002	3.0249e-003	340.81
33013	1.9173e-002	-4.2061e-002	2.1462e-003	341.15
33014	2.2059e-002	-4.2061e-002	3.0249e-003	341.43
33015	2.4295e-002	-4.2061e-002	2.0249e-003	345.54
33016	2.5295e-002	-4.2061e-002	2.0249e-003	346.07
33017	2.6268e-002	-4.2061e-002	2.7698e-003	345.21
33018	3.0559e-002	-4.2061e-002	9.5889e-003	329.03
33019	2.9397e-002	-4.2061e-002	5.5606e-003	338.95
33020	3.0559e-002	-4.2061e-002	1.6025e-002	315.94
33021	3.3559e-002	-4.2061e-002	1.9025e-002	316.11
33022	3.1437e-002	-4.2061e-002	1.8146e-002	315.31
33023	5.2572e-002	-4.2061e-002	1.9025e-002	320.74
33024	4.6234e-002	-4.2061e-002	1.9025e-002	322.3
33025	3.9897e-002	-4.2061e-002	1.9025e-002	321.41
33026	5.5131e-002	-4.2061e-002	1.759e-002	322.02
33027	5.8768e-002	-4.2061e-002	1.1645e-002	326.15
33028	5.9184e-002	-4.2061e-002	1.0471e-002	327.01
33029	5.9454e-002	-4.2061e-002	8.4165e-003	328.63
33030	5.648e-002	-4.2061e-002	5.0249e-003	332.91
33031	5.8735e-002	-4.2061e-002	6.0468e-003	330.39
33032	5.3295e-002	-4.2061e-002	5.0249e-003	336.07
33033	5.3295e-002	-4.2061e-002	2.0249e-003	341.57
33034	5.4295e-002	-4.2061e-002	2.0249e-003	341.1
33035	5.6531e-002	-4.2061e-002	3.0249e-003	335.95
33036	5.7295e-002	-4.2061e-002	3.0249e-003	335.45
33037	5.9416e-002	-4.2061e-002	2.1462e-003	335.95
33038	-3.7052e-003	-4.2061e-002	-2.4475e-002	419.71
33039	-3.7052e-003	-4.2061e-002	-2.3475e-002	406.77
33040	-1.4691e-003	-4.2061e-002	-2.4475e-002	431.2
33041	2.4295e-002	-4.2061e-002	-2.4475e-002	410.31
33042	2.4295e-002	-4.2061e-002	-2.3475e-002	403.53
33043	2.2059e-002	-4.2061e-002	-2.4475e-002	424.67
33044	6.4892e-002	-4.4823e-002	-5.9664e-003	361.29
33045	6.2795e-002	-4.4823e-002	-6.2346e-003	361.45
33046	6.2795e-002	-4.9141e-002	-6.2346e-003	359.84
33047	6.4892e-002	-4.9141e-002	-5.9664e-003	359.87
33048	6.2795e-002	-4.9903e-002	-7.0026e-003	359.87
33049	6.4992e-002	-4.9903e-002	-6.7219e-003	359.9
33050	6.4793e-002	-4.4061e-002	-5.2109e-003	358.22
33051	6.2788e-002	-4.4061e-002	-5.4675e-003	358.34
33052	6.2795e-002	-4.4086e-002	-5.6633e-003	359.04
33053	6.2795e-002	-4.4357e-002	-6.0746e-003	360.87
33054	6.4863e-002	-4.4284e-002	-5.7451e-003	360.41
33055	-2.4052e-003	4.1408e-002	5.5249e-003	424.7
33056	-5.2789e-003	4.1408e-002	6.7152e-003	399.58
33057	2.2995e-002	4.1408e-002	5.5249e-003	422.63
33058	1.6645e-002	4.1408e-002	5.5249e-003	448.14
33059	1.0295e-002	4.1408e-002	5.5249e-003	456.14
33060	3.9448e-003	4.1408e-002	5.5249e-003	449.31
33061	2.2995e-002	4.1408e-002	1.3653e-002	330.32
33062	2.6514e-002	4.1408e-002	1.1621e-002	353.23
33063	2.6514e-002	4.1408e-002	7.5569e-003	387.64
33064	1.9947e-002	4.1408e-002	1.3653e-002	324.99
33065	1.9947e-002	4.1408e-002	2.2408e-002	320.59
33066	1.9947e-002	4.1408e-002	1.8031e-002	322.18
33067	5.4802e-002	4.1408e-002	2.4835e-002	348.63
33068	4.7851e-002	4.1408e-002	2.41e-002	349.43
33069	4.0887e-002	4.1408e-002	2.349e-002	349.03
33070	3.3914e-002	4.1408e-002	2.3004e-002	343.99
33071	2.6933e-002	4.1408e-002	2.2644e-002	329.66
33072	6.2492e-002	4.1408e-002	1.2265e-002	367.4
33073	5.8647e-002	4.1408e-002	1.855e-002	356.1
33074	6.7509e-002	4.1408e-002	-2.5843e-002	946.71
33075	6.6506e-002	4.1408e-002	-1.8222e-002	674.43
33076	6.5502e-002	4.1408e-002	-1.06e-002	584.4
33077	6.4499e-002	4.1408e-002	-2.9784e-003	470.17
33078	6.3496e-002	4.1408e-002	4.6431e-003	398.16
33079	6.7614e-002	4.1408e-002	-2.6641e-002	1025.
33080	-1.5305e-002	4.1408e-002	-2.9052e-002	1060.8
33081	6.0111e-002	4.1408e-002	-2.7503e-002	1024.2
33082	5.2595e-002	4.1408e-002	-2.8236e-002	1035.9
33083	4.5067e-002	4.1408e-002	-2.8841e-002	1047.9
33084	3.753e-002	4.1408e-002	-2.9318e-002	1059.8
33085	2.9985e-002	4.1408e-002	-2.9666e-002	1058.4
33086	2.2436e-002	4.1408e-002	-2.9885e-002	1064.8
33087	1.4885e-002	4.1408e-002	-2.9976e-002	1093.2
33088	7.3326e-003	4.1408e-002	-2.9938e-002	1091.5
33089	-2.1785e-004	4.1408e-002	-2.9771e-002	1066.9
33090	-7.7643e-003	4.1408e-002	-2.9476e-002	1063.9
33091	-4.6922e-002	4.1408e-002	-2.5861e-002	1034.4
33092	-2.1645e-002	4.1408e-002	-2.8595e-002	1060.4
33093	-2.7978e-002	4.1408e-002	-2.8048e-002	1050.9
33094	-3.4303e-002	4.1408e-002	-2.7409e-002	1041.6
33095	-4.0618e-002	4.1408e-002	-2.668e-002	1020.6
33096	-4.1903e-002	4.1408e-002	1.2265e-002	370.45
33097	-4.5918e-002	4.1408e-002	-1.8236e-002	688.78
33098	-4.4914e-002	4.1408e-002	-1.0611e-002	589.32
33099	-4.391e-002	4.1408e-002	-2.9855e-003	475.87
33100	-4.2907e-002	4.1408e-002	4.6396e-003	401.1
33101	-3.4213e-002	4.1408e-002	2.4835e-002	351.36
33102	-3.8058e-002	4.1408e-002	1.855e-002	359.04
33103	6.4279e-004	4.1408e-002	2.2408e-002	322.56
33104	-6.3435e-003	4.1408e-002	2.2644e-002	331.72
33105	-1.3324e-002	4.1408e-002	2.3004e-002	346.16
33106	-2.0298e-002	4.1408e-002	2.349e-002	351.59
33107	-2.7261e-002	4.1408e-002	2.41e-002	352.04
33108	6.4279e-004	4.1408e-002	1.3653e-002	326.9
33109	6.4279e-004	4.1408e-002	1.8031e-002	324.23
33110	1.5795e-002	4.1408e-002	-2.9751e-003	496.62
33111	1.5795e-002	4.1408e-002	-3.9751e-003	509.03
33112	1.2795e-002	4.1408e-002	2.4883e-005	475.
33113	1.4916e-002	4.1408e-002	-8.538e-004	479.06
33114	7.7948e-003	4.1408e-002	2.4883e-005	475.55
33115	4.7948e-003	4.1408e-002	-2.9751e-003	497.92
33116	5.6735e-003	4.1408e-002	-8.538e-004	480.24
33117	4.7948e-003	4.1408e-002	-3.9751e-003	512.61
33118	-3.9205e-002	4.1408e-002	-3.9751e-003	477.64
33119	-3.1872e-002	4.1408e-002	-3.9751e-003	461.38
33120	-2.4539e-002	4.1408e-002	-3.9751e-003	458.42
33121	-1.7205e-002	4.1408e-002	-3.9751e-003	463.47
33122	-9.8719e-003	4.1408e-002	-3.9751e-003	473.29
33123	-2.5385e-003	4.1408e-002	-3.9751e-003	491.61
33124	-4.2205e-002	4.1408e-002	-6.9751e-003	526.61
33125	-4.1327e-002	4.1408e-002	-4.8538e-003	494.56
33126	-4.2205e-002	4.1408e-002	-1.4475e-002	649.21
33127	-3.9205e-002	4.1408e-002	-1.7475e-002	706.35
33128	-4.1327e-002	4.1408e-002	-1.6596e-002	688.93
33129	4.7948e-003	4.1408e-002	-1.7475e-002	791.22
33130	-3.1872e-002	4.1408e-002	-1.7475e-002	768.86
33131	-2.4539e-002	4.1408e-002	-1.7475e-002	787.4
33132	-1.7205e-002	4.1408e-002	-1.7475e-002	799.55
33133	-9.8719e-003	4.1408e-002	-1.7475e-002	808.21
33134	-2.5385e-003	4.1408e-002	-1.7475e-002	813.3
33135	4.7948e-003	4.1408e-002	-1.8475e-002	791.03
33136	7.7948e-003	4.1408e-002	-2.1475e-002	790.4
33137	5.6735e-003	4.1408e-002	-2.0596e-002	800.43
33138	1.2795e-002	4.1408e-002	-2.1475e-002	801.62
33139	1.5795e-002	4.1408e-002	-1.8475e-002	787.89
33140	1.4916e-002	4.1408e-002	-2.0596e-002	790.5
33141	1.5795e-002	4.1408e-002	-1.7475e-002	788.45
33142	5.9795e-002	4.1408e-002	-1.7475e-002	695.91
33143	2.3128e-002	4.1408e-002	-1.7475e-002	805.89
33144	3.0461e-002	4.1408e-002	-1.7475e-002	803.04
33145	3.7795e-002	4.1408e-002	-1.7475e-002	793.09
33146	4.5128e-002	4.1408e-002	-1.7475e-002	783.63
33147	5.2461e-002	4.1408e-002	-1.7475e-002	762.28
33148	6.2795e-002	4.1408e-002	-1.4475e-002	644.66
33149	6.1916e-002	4.1408e-002	-1.6596e-002	672.49
33150	6.2795e-002	4.1408e-002	-6.9751e-003	521.68
33151	5.9795e-002	4.1408e-002	-3.9751e-003	474.25
33152	6.1916e-002	4.1408e-002	-4.8538e-003	489.6
33153	2.3128e-002	4.1408e-002	-3.9751e-003	489.78
33154	3.0461e-002	4.1408e-002	-3.9751e-003	471.5
33155	3.7795e-002	4.1408e-002	-3.9751e-003	459.79
33156	4.5128e-002	4.1408e-002	-3.9751e-003	455.88
33157	5.2461e-002	4.1408e-002	-3.9751e-003	459.64
33158	1.3134e-002	-3.0101e-003	-5.1431e-003	497.46
33159	1.0262e-002	-4.1662e-003	-5.1431e-003	498.84
33160	7.4097e-003	-2.9645e-003	-5.1431e-003	497.5
33161	6.2925e-003	-3.6283e-003	-3.8731e-003	458.94
33162	5.6754e-003	-2.7693e-003	6.2869e-003	400.59
33163	5.6754e-003	2.5647e-003	6.2869e-003	413.52
33164	5.8475e-003	2.602e-002	-4.0001e-003	501.07
33165	7.5623e-003	2.6362e-002	-4.7621e-003	532.41
33166	1.3119e-002	2.6309e-002	-4.7621e-003	532.62
33167	2.0709e-002	4.0646e-002	1.2891e-002	325.5
33168	2.0709e-002	-4.3299e-002	1.2891e-002	289.7
33169	2.0709e-002	3.3014e-002	1.2891e-002	326.98
