Node Number	X Location (m)	Y Location (m)	Z Location (m)	Temperature (°C)
32797	9.602e-003	3.4408e-002	-1.5751e-003	486.6
32798	1.0295e-002	3.9408e-002	-2.7751e-003	506.83
32799	1.0295e-002	3.9408e-002	-1.1751e-003	484.04
32800	9.602e-003	3.9408e-002	-2.3751e-003	501.65
32801	9.602e-003	3.9408e-002	-1.5751e-003	490.33
32802	1.0295e-002	3.3927e-002	-1.9751e-003	490.34
32803	-2.4052e-003	4.0646e-002	1.2891e-002	336.22
32804	-5.7072e-003	4.0646e-002	9.5889e-003	375.76
32805	-4.7401e-003	4.0646e-002	1.1924e-002	352.41
32806	-6.4692e-003	4.1408e-002	9.5889e-003	375.82
32807	-2.4052e-003	4.1408e-002	1.3653e-002	336.17
32808	-5.2789e-003	4.1408e-002	1.2463e-002	351.82
32809	1.0295e-002	2.7838e-002	6.2869e-003	451.92
32810	1.0295e-002	1.5138e-002	6.2869e-003	433.46
32811	1.5794e-002	2.4663e-002	6.2869e-003	434.05
32812	1.5794e-002	1.8313e-002	6.2869e-003	424.91
32813	1.0295e-002	2.7838e-002	-4.0001e-003	514.27
32814	1.0295e-002	2.7838e-002	1.5329e-004	472.85
32815	1.4827e-002	2.5935e-002	-4.0001e-003	502.58
32816	1.0295e-002	1.5138e-002	1.1434e-003	450.11
32817	1.0295e-002	-1.5342e-002	6.2869e-003	398.36
32818	1.0295e-002	-2.8042e-002	6.2869e-003	350.37
32819	1.5794e-002	-1.8517e-002	6.2869e-003	380.74
32820	1.6199e-002	-2.4029e-002	6.2869e-003	360.89
32821	1.0295e-002	-1.5342e-002	1.1434e-003	411.68
32822	1.0295e-002	-2.8042e-002	-4.0001e-003	393.99
32823	1.4742e-002	-2.6225e-002	-4.0001e-003	399.06
32824	1.0295e-002	-2.8042e-002	1.1434e-003	359.67
32825	2.2995e-002	-4.3299e-002	1.2891e-002	297.48
32826	2.6297e-002	-4.3299e-002	9.5889e-003	326.22
32827	2.533e-002	-4.3299e-002	1.1924e-002	310.41
32828	2.7059e-002	-4.4061e-002	9.5889e-003	326.49
32829	2.2995e-002	-4.4061e-002	1.3653e-002	297.1
32830	2.5868e-002	-4.4061e-002	1.2463e-002	310.17
32831	-2.4052e-003	4.0646e-002	6.2869e-003	427.29
32832	-4.7401e-003	4.0646e-002	7.254e-003	403.11
32833	-5.7072e-003	-4.3299e-002	9.5889e-003	327.92
32834	-5.7072e-003	3.3014e-002	9.5889e-003	376.94
32835	-5.7072e-003	2.5383e-002	9.5889e-003	375.63
32836	-5.7072e-003	1.7752e-002	9.5889e-003	372.44
32837	-5.7072e-003	1.012e-002	9.5889e-003	367.74
32838	-5.7072e-003	2.489e-003	9.5889e-003	362.54
32839	-5.7072e-003	-5.1423e-003	9.5889e-003	355.58
32840	-5.7072e-003	-1.2774e-002	9.5889e-003	349.01
32841	-5.7072e-003	-2.0405e-002	9.5889e-003	342.42
32842	-5.7072e-003	-2.8036e-002	9.5889e-003	336.64
32843	-5.7072e-003	-3.5668e-002	9.5889e-003	331.98
32844	-2.4052e-003	-4.3299e-002	6.2869e-003	343.16
32845	-4.7401e-003	-4.3299e-002	7.254e-003	339.51
32846	-2.4052e-003	-3.5668e-002	6.2869e-003	347.45
32847	-2.4052e-003	-2.8036e-002	6.2869e-003	355.92
32848	-2.4052e-003	-2.0405e-002	6.2869e-003	366.4
32849	-2.4052e-003	-1.2774e-002	6.2869e-003	376.9
32850	-2.4052e-003	-5.1423e-003	6.2869e-003	386.46
32851	-2.4052e-003	2.489e-003	6.2869e-003	395.03
32852	-2.4052e-003	1.012e-002	6.2869e-003	403.07
32853	-2.4052e-003	1.7265e-002	6.2869e-003	408.89
32854	-2.4052e-003	2.5383e-002	6.2869e-003	415.87
32855	-2.4052e-003	3.1954e-002	6.2869e-003	421.54
32856	1.0295e-002	-5.4363e-003	-3.8731e-003	467.39
32857	1.4036e-002	-3.9039e-003	-3.8731e-003	460.64
32858	1.0295e-002	-5.4363e-003	6.2869e-003	404.09
32859	1.0295e-002	-5.4363e-003	1.2069e-003	418.12
32860	1.0295e-002	5.2317e-003	6.2869e-003	429.43
32861	1.4914e-002	2.5647e-003	6.2869e-003	415.83
32862	1.4914e-002	-2.7693e-003	6.2869e-003	402.79
32863	1.0295e-002	5.2317e-003	1.2069e-003	444.98
32864	1.0295e-002	-2.408e-002	-2.4475e-002	665.29
32865	1.0295e-002	-1.9305e-002	-2.4475e-002	719.6
32866	1.2363e-002	-2.2886e-002	-2.4475e-002	680.29
32867	1.2363e-002	-2.0498e-002	-2.4475e-002	704.23
32868	1.0295e-002	-2.408e-002	-4.7621e-003	430.17
32869	1.0295e-002	-2.408e-002	-1.7904e-002	532.66
32870	1.0295e-002	-2.408e-002	-1.1333e-002	475.29
32871	1.0295e-002	-1.9305e-002	-4.7621e-003	469.96
32872	1.2363e-002	-2.2886e-002	-4.7621e-003	436.72
32873	1.2363e-002	-2.0498e-002	-4.7621e-003	455.02
32874	1.0295e-002	-1.9305e-002	-1.7904e-002	602.01
32875	1.0295e-002	-1.9305e-002	-1.1333e-002	528.82
32876	1.0295e-002	1.91e-002	-2.4475e-002	861.53
32877	1.0295e-002	2.3875e-002	-2.4475e-002	881.56
32878	1.2363e-002	2.0294e-002	-2.4475e-002	868.33
32879	1.2363e-002	2.2682e-002	-2.4475e-002	873.86
32880	1.0295e-002	1.91e-002	-4.7621e-003	544.8
32881	1.0295e-002	1.91e-002	-1.7904e-002	725.1
32882	1.0295e-002	1.91e-002	-1.0716e-002	612.16
32883	1.0295e-002	2.3875e-002	-4.7621e-003	551.35
32884	1.2119e-002	1.9947e-002	-4.7621e-003	543.33
32885	1.2363e-002	2.2682e-002	-4.7621e-003	543.64
32886	1.0295e-002	2.3875e-002	-1.7904e-002	760.11
32887	1.0295e-002	2.3875e-002	-1.1333e-002	641.64
32888	8.2271e-003	2.2682e-002	-2.4475e-002	877.62
32889	8.1566e-003	2.0425e-002	-2.4475e-002	865.85
32890	8.2271e-003	2.2682e-002	-4.7621e-003	547.46
32891	8.4395e-003	1.9985e-002	-4.7621e-003	541.05
32892	8.2271e-003	-2.0498e-002	-2.4475e-002	709.3
32893	8.2271e-003	-2.2886e-002	-2.4475e-002	676.64
32894	8.2271e-003	-2.0498e-002	-4.7621e-003	457.78
32895	8.2271e-003	-2.2886e-002	-4.7621e-003	435.43
32896	-3.3705e-002	-4.2061e-002	-2.4475e-002	703.96
32897	-3.3705e-002	-4.2061e-002	-2.3475e-002	639.49
32898	-3.5941e-002	-4.2061e-002	-2.4475e-002	738.37
32899	5.4295e-002	-4.2061e-002	-2.4475e-002	640.35
32900	5.4295e-002	-4.2061e-002	-2.3475e-002	572.79
32901	5.6531e-002	-4.2061e-002	-2.4475e-002	663.2
32902	-8.4692e-003	-4.2061e-002	9.5889e-003	331.77
32903	-8.4692e-003	-4.2061e-002	1.7525e-002	312.53
32904	-8.4692e-003	-4.2061e-002	1.3557e-002	320.48
32905	-1.1469e-002	-4.2061e-002	2.0525e-002	315.15
32906	-9.3479e-003	-4.2061e-002	1.9646e-002	311.28
32907	-3.2823e-002	-4.2061e-002	2.0525e-002	324.14
32908	-1.8587e-002	-4.2061e-002	2.0525e-002	323.72
32909	-2.5705e-002	-4.2061e-002	2.0525e-002	325.43
32910	-3.5382e-002	-4.2061e-002	1.909e-002	325.06
32911	-3.9624e-002	-4.2061e-002	1.2156e-002	330.31
32912	-3.7503e-002	-4.2061e-002	1.5623e-002	328.42
32913	-4.004e-002	-4.2061e-002	1.0982e-002	331.16
32914	-4.218e-002	-4.2061e-002	-5.2717e-003	366.64
32915	-4.0753e-002	-4.2061e-002	5.5644e-003	335.9
32916	-4.1466e-002	-4.2061e-002	1.4632e-004	347.33
32917	-4.2205e-002	-4.2061e-002	-5.6633e-003	368.27
32918	-4.2205e-002	-4.2061e-002	-1.8077e-002	441.83
32919	-4.2205e-002	-4.2061e-002	-1.187e-002	394.58
32920	-3.6705e-002	-4.2061e-002	-1.4475e-002	437.15
32921	-7.0521e-004	-4.2061e-002	-1.4475e-002	419.85
32922	-2.9505e-002	-4.2061e-002	-1.4475e-002	476.55
32923	-2.2305e-002	-4.2061e-002	-1.4475e-002	481.15
32924	-1.5105e-002	-4.2061e-002	-1.4475e-002	479.05
32925	-7.9052e-003	-4.2061e-002	-1.4475e-002	479.84
32926	5.2948e-003	-4.2061e-002	-2.0475e-002	435.35
32927	3.5374e-003	-4.2061e-002	-1.6232e-002	415.13
32928	5.2948e-003	-4.2061e-002	-2.1475e-002	455.
32929	4.4909e-003	-4.2061e-002	-2.4475e-002	542.7
32930	1.6099e-002	-4.2061e-002	-2.4475e-002	539.51
32931	1.0295e-002	-4.2061e-002	-2.4475e-002	532.44
32932	1.5295e-002	-4.2061e-002	-2.1475e-002	454.1
32933	1.5295e-002	-4.2061e-002	-2.0475e-002	434.32
32934	2.1295e-002	-4.2061e-002	-1.4475e-002	422.94
32935	1.7052e-002	-4.2061e-002	-1.6232e-002	412.7
32936	5.7295e-002	-4.2061e-002	-1.4475e-002	434.03
32937	2.8495e-002	-4.2061e-002	-1.4475e-002	447.88
32938	3.5695e-002	-4.2061e-002	-1.4475e-002	473.86
32939	4.2895e-002	-4.2061e-002	-1.4475e-002	478.36
32940	5.0095e-002	-4.2061e-002	-1.4475e-002	473.31
32941	6.2795e-002	-4.2061e-002	-1.8077e-002	428.98
32942	6.2795e-002	-4.2061e-002	-5.6633e-003	364.07
32943	6.2795e-002	-4.2061e-002	-1.187e-002	389.03
32944	6.2769e-002	-4.2061e-002	-5.2717e-003	362.9
32945	6.0629e-002	-4.2061e-002	1.0982e-002	328.72
32946	6.2056e-002	-4.2061e-002	1.4632e-004	344.08
32947	6.1343e-002	-4.2061e-002	5.5644e-003	333.33
32948	6.0214e-002	-4.2061e-002	1.2156e-002	328.08
32949	5.5972e-002	-4.2061e-002	1.909e-002	323.16
32950	5.8093e-002	-4.2061e-002	1.5623e-002	326.39
32951	5.3413e-002	-4.2061e-002	2.0525e-002	321.77
32952	3.2059e-002	-4.2061e-002	2.0525e-002	313.32
32953	4.6295e-002	-4.2061e-002	2.0525e-002	323.22
32954	3.9177e-002	-4.2061e-002	2.0525e-002	321.52
32955	2.9059e-002	-4.2061e-002	1.7525e-002	310.78
32956	2.9937e-002	-4.2061e-002	1.9646e-002	309.25
32957	2.9059e-002	-4.2061e-002	9.5889e-003	329.46
32958	2.9059e-002	-4.2061e-002	1.3557e-002	318.47
32959	2.2995e-002	-4.2061e-002	3.5249e-003	345.24
32960	2.7727e-002	-4.2061e-002	5.7969e-003	341.73
32961	-2.4052e-003	-4.2061e-002	3.5249e-003	346.37
32962	1.6645e-002	-4.2061e-002	3.5249e-003	342.78
32963	1.0295e-002	-4.2061e-002	3.5249e-003	341.11
32964	3.9448e-003	-4.2061e-002	3.5249e-003	343.52
32965	-6.6931e-003	-4.2061e-002	5.301e-003	344.08
32966	1.1724e-002	-4.2061e-002	-6.262e-003	369.99
32967	1.1724e-002	-4.2061e-002	-4.612e-003	361.92
32968	2.2948e-003	-4.2061e-002	-6.9751e-003	375.48
32969	-3.9705e-002	-4.2061e-002	-6.9751e-003	377.17
32970	-4.7052e-003	-4.2061e-002	-6.9751e-003	384.46
32971	-1.1705e-002	-4.2061e-002	-6.9751e-003	382.71
32972	-1.8705e-002	-4.2061e-002	-6.9751e-003	381.54
32973	-2.5705e-002	-4.2061e-002	-6.9751e-003	389.32
32974	-3.2705e-002	-4.2061e-002	-6.9751e-003	381.72
32975	-3.9705e-002	-4.2061e-002	2.4883e-005	347.8
32976	-3.6705e-002	-4.2061e-002	3.0249e-003	341.86
32977	-3.8827e-002	-4.2061e-002	2.1462e-003	342.34
32978	-3.5941e-002	-4.2061e-002	3.0249e-003	342.46
32979	-3.3705e-002	-4.2061e-002	2.0249e-003	347.83
32980	-3.2705e-002	-4.2061e-002	2.0249e-003	348.71
32981	-3.2705e-002	-4.2061e-002	5.0249e-003	342.66
32982	-3.589e-002	-4.2061e-002	5.0249e-003	339.17
32983	-3.8865e-002	-4.2061e-002	8.4165e-003	335.03
32984	-3.8146e-002	-4.2061e-002	6.0468e-003	336.29
32985	-3.8594e-002	-4.2061e-002	1.0471e-002	333.26
32986	-3.8179e-002	-4.2061e-002	1.1645e-002	332.7
32987	-3.4542e-002	-4.2061e-002	1.759e-002	328.28
32988	-3.1982e-002	-4.2061e-002	1.9025e-002	327.12
32989	-1.2969e-002	-4.2061e-002	1.9025e-002	322.17
32990	-2.5645e-002	-4.2061e-002	1.9025e-002	328.34
32991	-1.9307e-002	-4.2061e-002	1.9025e-002	327.3
32992	-9.9692e-003	-4.2061e-002	1.6025e-002	321.35
32993	-1.0848e-002	-4.2061e-002	1.8146e-002	320.7
32994	-9.9692e-003	-4.2061e-002	9.5889e-003	334.86
32995	-5.6785e-003	-4.2061e-002	2.7698e-003	351.37
32996	-8.8073e-003	-4.2061e-002	5.5606e-003	346.23
32997	-4.7052e-003	-4.2061e-002	2.0249e-003	351.78
32998	-3.7052e-003	-4.2061e-002	2.0249e-003	350.85
32999	-1.4691e-003	-4.2061e-002	3.0249e-003	346.3
33000	-7.0521e-004	-4.2061e-002	3.0249e-003	346.02
33001	2.2948e-003	-4.2061e-002	2.4883e-005	350.88
33002	1.4161e-003	-4.2061e-002	2.1462e-003	346.35
33003	6.0295e-002	-4.2061e-002	-6.9751e-003	371.6
33004	6.0295e-002	-4.2061e-002	2.4883e-005	344.5
33005	1.8295e-002	-4.2061e-002	-6.9751e-003	376.85
33006	5.3295e-002	-4.2061e-002	-6.9751e-003	383.72
33007	4.6295e-002	-4.2061e-002	-6.9751e-003	381.43
33008	3.9295e-002	-4.2061e-002	-6.9751e-003	391.24
33009	3.2295e-002	-4.2061e-002	-6.9751e-003	385.4
33010	2.5295e-002	-4.2061e-002	-6.9751e-003	388.34
33011	1.8295e-002	-4.2061e-002	2.4883e-005	348.85
33012	2.1295e-002	-4.2061e-002	3.0249e-003	344.9
33013	1.9173e-002	-4.2061e-002	2.1462e-003	345.14
33014	2.2059e-002	-4.2061e-002	3.0249e-003	345.48
33015	2.4295e-002	-4.2061e-002	2.0249e-003	349.55
33016	2.5295e-002	-4.2061e-002	2.0249e-003	350.18
33017	2.6268e-002	-4.2061e-002	2.7698e-003	349.35
33018	3.0559e-002	-4.2061e-002	9.5889e-003	332.97
33019	2.9397e-002	-4.2061e-002	5.5606e-003	342.7
33020	3.0559e-002	-4.2061e-002	1.6025e-002	319.79
33021	3.3559e-002	-4.2061e-002	1.9025e-002	319.9
33022	3.1437e-002	-4.2061e-002	1.8146e-002	319.13
33023	5.2572e-002	-4.2061e-002	1.9025e-002	324.52
33024	4.6234e-002	-4.2061e-002	1.9025e-002	326.1
33025	3.9897e-002	-4.2061e-002	1.9025e-002	325.23
33026	5.5131e-002	-4.2061e-002	1.759e-002	325.84
33027	5.8768e-002	-4.2061e-002	1.1645e-002	329.92
33028	5.9184e-002	-4.2061e-002	1.0471e-002	330.8
33029	5.9454e-002	-4.2061e-002	8.4165e-003	332.43
33030	5.648e-002	-4.2061e-002	5.0249e-003	336.77
33031	5.8735e-002	-4.2061e-002	6.0468e-003	334.2
33032	5.3295e-002	-4.2061e-002	5.0249e-003	339.99
33033	5.3295e-002	-4.2061e-002	2.0249e-003	345.52
33034	5.4295e-002	-4.2061e-002	2.0249e-003	345.14
33035	5.6531e-002	-4.2061e-002	3.0249e-003	339.87
33036	5.7295e-002	-4.2061e-002	3.0249e-003	339.38
33037	5.9416e-002	-4.2061e-002	2.1462e-003	339.81
33038	-3.7052e-003	-4.2061e-002	-2.4475e-002	536.46
33039	-3.7052e-003	-4.2061e-002	-2.3475e-002	503.17
33040	-1.4691e-003	-4.2061e-002	-2.4475e-002	544.98
33041	2.4295e-002	-4.2061e-002	-2.4475e-002	519.73
33042	2.4295e-002	-4.2061e-002	-2.3475e-002	495.51
33043	2.2059e-002	-4.2061e-002	-2.4475e-002	535.81
33044	6.4892e-002	-4.4823e-002	-5.9664e-003	365.55
33045	6.2795e-002	-4.4823e-002	-6.2346e-003	365.71
33046	6.2795e-002	-4.9141e-002	-6.2346e-003	364.05
33047	6.4892e-002	-4.9141e-002	-5.9664e-003	364.09
33048	6.2795e-002	-4.9903e-002	-7.0026e-003	364.12
33049	6.4992e-002	-4.9903e-002	-6.7219e-003	364.15
33050	6.4793e-002	-4.4061e-002	-5.2109e-003	362.37
33051	6.2788e-002	-4.4061e-002	-5.4675e-003	362.59
33052	6.2795e-002	-4.4086e-002	-5.6633e-003	363.32
33053	6.2795e-002	-4.4357e-002	-6.0746e-003	365.14
33054	6.4863e-002	-4.4284e-002	-5.7451e-003	364.65
33055	-2.4052e-003	4.1408e-002	5.5249e-003	428.48
33056	-5.2789e-003	4.1408e-002	6.7152e-003	403.41
33057	2.2995e-002	4.1408e-002	5.5249e-003	426.41
33058	1.6645e-002	4.1408e-002	5.5249e-003	451.89
33059	1.0295e-002	4.1408e-002	5.5249e-003	459.89
33060	3.9448e-003	4.1408e-002	5.5249e-003	453.06
33061	2.2995e-002	4.1408e-002	1.3653e-002	334.43
33062	2.6514e-002	4.1408e-002	1.1621e-002	357.21
33063	2.6514e-002	4.1408e-002	7.5569e-003	391.5
33064	1.9947e-002	4.1408e-002	1.3653e-002	329.13
33065	1.9947e-002	4.1408e-002	2.2408e-002	324.75
33066	1.9947e-002	4.1408e-002	1.8031e-002	326.33
33067	5.4802e-002	4.1408e-002	2.4835e-002	352.6
33068	4.7851e-002	4.1408e-002	2.41e-002	353.39
33069	4.0887e-002	4.1408e-002	2.349e-002	352.98
33070	3.3914e-002	4.1408e-002	2.3004e-002	347.98
33071	2.6933e-002	4.1408e-002	2.2644e-002	333.75
33072	6.2492e-002	4.1408e-002	1.2265e-002	371.29
33073	5.8647e-002	4.1408e-002	1.855e-002	360.04
33074	6.7509e-002	4.1408e-002	-2.5843e-002	1095.
33075	6.6506e-002	4.1408e-002	-1.8222e-002	711.64
33076	6.5502e-002	4.1408e-002	-1.06e-002	588.49
33077	6.4499e-002	4.1408e-002	-2.9784e-003	473.41
33078	6.3496e-002	4.1408e-002	4.6431e-003	401.89
33079	6.7614e-002	4.1408e-002	-2.6641e-002	1169.5
33080	-1.5305e-002	4.1408e-002	-2.9052e-002	1220.6
33081	6.0111e-002	4.1408e-002	-2.7503e-002	1180.4
33082	5.2595e-002	4.1408e-002	-2.8236e-002	1196.8
33083	4.5067e-002	4.1408e-002	-2.8841e-002	1208.4
33084	3.753e-002	4.1408e-002	-2.9318e-002	1217.2
33085	2.9985e-002	4.1408e-002	-2.9666e-002	1219.7
33086	2.2436e-002	4.1408e-002	-2.9885e-002	1223.8
33087	1.4885e-002	4.1408e-002	-2.9976e-002	1238.8
33088	7.3326e-003	4.1408e-002	-2.9938e-002	1238.6
33089	-2.1785e-004	4.1408e-002	-2.9771e-002	1226.
33090	-7.7643e-003	4.1408e-002	-2.9476e-002	1224.6
33091	-4.6922e-002	4.1408e-002	-2.5861e-002	1179.5
33092	-2.1645e-002	4.1408e-002	-2.8595e-002	1218.4
33093	-2.7978e-002	4.1408e-002	-2.8048e-002	1210.7
33094	-3.4303e-002	4.1408e-002	-2.7409e-002	1198.7
33095	-4.0618e-002	4.1408e-002	-2.668e-002	1180.2
33096	-4.1903e-002	4.1408e-002	1.2265e-002	374.34
33097	-4.5918e-002	4.1408e-002	-1.8236e-002	733.19
33098	-4.4914e-002	4.1408e-002	-1.0611e-002	593.2
33099	-4.391e-002	4.1408e-002	-2.9855e-003	479.
33100	-4.2907e-002	4.1408e-002	4.6396e-003	404.85
33101	-3.4213e-002	4.1408e-002	2.4835e-002	355.34
33102	-3.8058e-002	4.1408e-002	1.855e-002	362.98
33103	6.4279e-004	4.1408e-002	2.2408e-002	326.73
33104	-6.3435e-003	4.1408e-002	2.2644e-002	335.82
33105	-1.3324e-002	4.1408e-002	2.3004e-002	350.16
33106	-2.0298e-002	4.1408e-002	2.349e-002	355.55
33107	-2.7261e-002	4.1408e-002	2.41e-002	356.01
33108	6.4279e-004	4.1408e-002	1.3653e-002	331.05
33109	6.4279e-004	4.1408e-002	1.8031e-002	328.39
33110	1.5795e-002	4.1408e-002	-2.9751e-003	499.79
33111	1.5795e-002	4.1408e-002	-3.9751e-003	511.95
33112	1.2795e-002	4.1408e-002	2.4883e-005	478.57
33113	1.4916e-002	4.1408e-002	-8.538e-004	482.54
33114	7.7948e-003	4.1408e-002	2.4883e-005	479.11
33115	4.7948e-003	4.1408e-002	-2.9751e-003	501.06
33116	5.6735e-003	4.1408e-002	-8.538e-004	483.7
33117	4.7948e-003	4.1408e-002	-3.9751e-003	515.24
33118	-3.9205e-002	4.1408e-002	-3.9751e-003	480.9
33119	-3.1872e-002	4.1408e-002	-3.9751e-003	464.43
33120	-2.4539e-002	4.1408e-002	-3.9751e-003	461.86
33121	-1.7205e-002	4.1408e-002	-3.9751e-003	466.92
33122	-9.8719e-003	4.1408e-002	-3.9751e-003	476.87
33123	-2.5385e-003	4.1408e-002	-3.9751e-003	494.75
33124	-4.2205e-002	4.1408e-002	-6.9751e-003	529.72
33125	-4.1327e-002	4.1408e-002	-4.8538e-003	497.86
33126	-4.2205e-002	4.1408e-002	-1.4475e-002	660.36
33127	-3.9205e-002	4.1408e-002	-1.7475e-002	735.67
33128	-4.1327e-002	4.1408e-002	-1.6596e-002	708.43
33129	4.7948e-003	4.1408e-002	-1.7475e-002	788.25
33130	-3.1872e-002	4.1408e-002	-1.7475e-002	796.48
33131	-2.4539e-002	4.1408e-002	-1.7475e-002	813.55
33132	-1.7205e-002	4.1408e-002	-1.7475e-002	821.28
33133	-9.8719e-003	4.1408e-002	-1.7475e-002	826.16
33134	-2.5385e-003	4.1408e-002	-1.7475e-002	820.21
33135	4.7948e-003	4.1408e-002	-1.8475e-002	792.54
33136	7.7948e-003	4.1408e-002	-2.1475e-002	820.56
33137	5.6735e-003	4.1408e-002	-2.0596e-002	814.41
33138	1.2795e-002	4.1408e-002	-2.1475e-002	825.02
33139	1.5795e-002	4.1408e-002	-1.8475e-002	791.43
33140	1.4916e-002	4.1408e-002	-2.0596e-002	810.
33141	1.5795e-002	4.1408e-002	-1.7475e-002	786.08
33142	5.9795e-002	4.1408e-002	-1.7475e-002	721.44
33143	2.3128e-002	4.1408e-002	-1.7475e-002	815.36
33144	3.0461e-002	4.1408e-002	-1.7475e-002	821.93
33145	3.7795e-002	4.1408e-002	-1.7475e-002	815.9
33146	4.5128e-002	4.1408e-002	-1.7475e-002	808.16
33147	5.2461e-002	4.1408e-002	-1.7475e-002	787.57
33148	6.2795e-002	4.1408e-002	-1.4475e-002	654.54
33149	6.1916e-002	4.1408e-002	-1.6596e-002	692.28
33150	6.2795e-002	4.1408e-002	-6.9751e-003	524.59
33151	5.9795e-002	4.1408e-002	-3.9751e-003	477.52
33152	6.1916e-002	4.1408e-002	-4.8538e-003	492.69
33153	2.3128e-002	4.1408e-002	-3.9751e-003	492.85
33154	3.0461e-002	4.1408e-002	-3.9751e-003	474.93
33155	3.7795e-002	4.1408e-002	-3.9751e-003	463.32
33156	4.5128e-002	4.1408e-002	-3.9751e-003	459.36
33157	5.2461e-002	4.1408e-002	-3.9751e-003	462.93
33158	1.3134e-002	-3.0101e-003	-5.1431e-003	500.05
33159	1.0262e-002	-4.1662e-003	-5.1431e-003	501.45
33160	7.4097e-003	-2.9645e-003	-5.1431e-003	500.07
33161	6.2925e-003	-3.6283e-003	-3.8731e-003	462.
33162	5.6754e-003	-2.7693e-003	6.2869e-003	404.2
33163	5.6754e-003	2.5647e-003	6.2869e-003	417.13
33164	5.8475e-003	2.602e-002	-4.0001e-003	503.98
33165	7.5623e-003	2.6362e-002	-4.7621e-003	534.65
33166	1.3119e-002	2.6309e-002	-4.7621e-003	534.9
33167	2.0709e-002	4.0646e-002	1.2891e-002	329.63
33168	2.0709e-002	-4.3299e-002	1.2891e-002	293.61
33169	2.0709e-002	3.3014e-002	1.2891e-002	331.09
