Node Number	X Location (m)	Y Location (m)	Z Location (m)	Temperature (°C)
32876	1.0295e-002	1.91e-002	-2.4475e-002	583.87
32877	1.0295e-002	2.3875e-002	-2.4475e-002	602.3
32878	1.2363e-002	2.0294e-002	-2.4475e-002	590.23
32879	1.2363e-002	2.2682e-002	-2.4475e-002	597.87
32880	1.0295e-002	1.91e-002	-4.7621e-003	383.61
32881	1.0295e-002	1.91e-002	-1.7904e-002	581.07
32882	1.0295e-002	1.91e-002	-1.0716e-002	465.18
32883	1.0295e-002	2.3875e-002	-4.7621e-003	384.7
32884	1.2119e-002	1.9947e-002	-4.7621e-003	381.46
32885	1.2363e-002	2.2682e-002	-4.7621e-003	377.24
32886	1.0295e-002	2.3875e-002	-1.7904e-002	623.91
32887	1.0295e-002	2.3875e-002	-1.1333e-002	500.91
32888	8.2271e-003	2.2682e-002	-2.4475e-002	599.03
32889	8.1566e-003	2.0425e-002	-2.4475e-002	589.62
32890	8.2271e-003	2.2682e-002	-4.7621e-003	382.56
32891	8.4395e-003	1.9985e-002	-4.7621e-003	377.65
32892	8.2271e-003	-2.0498e-002	-2.4475e-002	422.84
32893	8.2271e-003	-2.2886e-002	-2.4475e-002	390.88
32894	8.2271e-003	-2.0498e-002	-4.7621e-003	302.36
32895	8.2271e-003	-2.2886e-002	-4.7621e-003	276.77
32896	-3.3705e-002	-4.2061e-002	-2.4475e-002	216.31
32897	-3.3705e-002	-4.2061e-002	-2.3475e-002	219.34
32898	-3.5941e-002	-4.2061e-002	-2.4475e-002	229.11
32899	5.4295e-002	-4.2061e-002	-2.4475e-002	210.27
32900	5.4295e-002	-4.2061e-002	-2.3475e-002	213.61
32901	5.6531e-002	-4.2061e-002	-2.4475e-002	222.47
32902	-8.4692e-003	-4.2061e-002	9.5889e-003	168.6
32903	-8.4692e-003	-4.2061e-002	1.7525e-002	149.19
32904	-8.4692e-003	-4.2061e-002	1.3557e-002	157.45
32905	-1.1469e-002	-4.2061e-002	2.0525e-002	151.95
32906	-9.3479e-003	-4.2061e-002	1.9646e-002	147.83
32907	-3.2823e-002	-4.2061e-002	2.0525e-002	160.27
32908	-1.8587e-002	-4.2061e-002	2.0525e-002	160.82
32909	-2.5705e-002	-4.2061e-002	2.0525e-002	162.09
32910	-3.5382e-002	-4.2061e-002	1.909e-002	161.07
32911	-3.9624e-002	-4.2061e-002	1.2156e-002	166.17
32912	-3.7503e-002	-4.2061e-002	1.5623e-002	164.48
32913	-4.004e-002	-4.2061e-002	1.0982e-002	166.99
32914	-4.218e-002	-4.2061e-002	-5.2717e-003	202.05
32915	-4.0753e-002	-4.2061e-002	5.5644e-003	171.26
32916	-4.1466e-002	-4.2061e-002	1.4632e-004	182.68
32917	-4.2205e-002	-4.2061e-002	-5.6633e-003	203.6
32918	-4.2205e-002	-4.2061e-002	-1.8077e-002	234.88
32919	-4.2205e-002	-4.2061e-002	-1.187e-002	224.7
32920	-3.6705e-002	-4.2061e-002	-1.4475e-002	242.17
32921	-7.0521e-004	-4.2061e-002	-1.4475e-002	232.99
32922	-2.9505e-002	-4.2061e-002	-1.4475e-002	248.78
32923	-2.2305e-002	-4.2061e-002	-1.4475e-002	252.07
32924	-1.5105e-002	-4.2061e-002	-1.4475e-002	250.37
32925	-7.9052e-003	-4.2061e-002	-1.4475e-002	248.53
32926	5.2948e-003	-4.2061e-002	-2.0475e-002	229.27
32927	3.5374e-003	-4.2061e-002	-1.6232e-002	231.6
32928	5.2948e-003	-4.2061e-002	-2.1475e-002	227.63
32929	4.4909e-003	-4.2061e-002	-2.4475e-002	221.19
32930	1.6099e-002	-4.2061e-002	-2.4475e-002	220.91
32931	1.0295e-002	-4.2061e-002	-2.4475e-002	223.05
32932	1.5295e-002	-4.2061e-002	-2.1475e-002	227.83
32933	1.5295e-002	-4.2061e-002	-2.0475e-002	229.27
32934	2.1295e-002	-4.2061e-002	-1.4475e-002	233.65
32935	1.7052e-002	-4.2061e-002	-1.6232e-002	231.76
32936	5.7295e-002	-4.2061e-002	-1.4475e-002	237.84
32937	2.8495e-002	-4.2061e-002	-1.4475e-002	239.31
32938	3.5695e-002	-4.2061e-002	-1.4475e-002	248.59
32939	4.2895e-002	-4.2061e-002	-1.4475e-002	250.
32940	5.0095e-002	-4.2061e-002	-1.4475e-002	245.94
32941	6.2795e-002	-4.2061e-002	-1.8077e-002	229.07
32942	6.2795e-002	-4.2061e-002	-5.6633e-003	200.39
32943	6.2795e-002	-4.2061e-002	-1.187e-002	220.97
32944	6.2769e-002	-4.2061e-002	-5.2717e-003	199.1
32945	6.0629e-002	-4.2061e-002	1.0982e-002	165.65
32946	6.2056e-002	-4.2061e-002	1.4632e-004	180.33
32947	6.1343e-002	-4.2061e-002	5.5644e-003	169.73
32948	6.0214e-002	-4.2061e-002	1.2156e-002	165.11
32949	5.5972e-002	-4.2061e-002	1.909e-002	160.5
32950	5.8093e-002	-4.2061e-002	1.5623e-002	163.57
32951	5.3413e-002	-4.2061e-002	2.0525e-002	159.12
32952	3.2059e-002	-4.2061e-002	2.0525e-002	151.22
32953	4.6295e-002	-4.2061e-002	2.0525e-002	160.98
32954	3.9177e-002	-4.2061e-002	2.0525e-002	159.71
32955	2.9059e-002	-4.2061e-002	1.7525e-002	148.59
32956	2.9937e-002	-4.2061e-002	1.9646e-002	146.92
32957	2.9059e-002	-4.2061e-002	9.5889e-003	167.28
32958	2.9059e-002	-4.2061e-002	1.3557e-002	156.35
32959	2.2995e-002	-4.2061e-002	3.5249e-003	180.14
32960	2.7727e-002	-4.2061e-002	5.7969e-003	178.44
32961	-2.4052e-003	-4.2061e-002	3.5249e-003	179.98
32962	1.6645e-002	-4.2061e-002	3.5249e-003	172.81
32963	1.0295e-002	-4.2061e-002	3.5249e-003	170.53
32964	3.9448e-003	-4.2061e-002	3.5249e-003	173.45
32965	-6.6931e-003	-4.2061e-002	5.301e-003	180.37
32966	1.1724e-002	-4.2061e-002	-6.262e-003	198.81
32967	1.1724e-002	-4.2061e-002	-4.612e-003	192.06
32968	2.2948e-003	-4.2061e-002	-6.9751e-003	206.43
32969	-3.9705e-002	-4.2061e-002	-6.9751e-003	212.19
32970	-4.7052e-003	-4.2061e-002	-6.9751e-003	215.21
32971	-1.1705e-002	-4.2061e-002	-6.9751e-003	215.72
32972	-1.8705e-002	-4.2061e-002	-6.9751e-003	218.88
32973	-2.5705e-002	-4.2061e-002	-6.9751e-003	220.9
32974	-3.2705e-002	-4.2061e-002	-6.9751e-003	217.64
32975	-3.9705e-002	-4.2061e-002	2.4883e-005	183.33
32976	-3.6705e-002	-4.2061e-002	3.0249e-003	177.86
32977	-3.8827e-002	-4.2061e-002	2.1462e-003	177.86
32978	-3.5941e-002	-4.2061e-002	3.0249e-003	178.63
32979	-3.3705e-002	-4.2061e-002	2.0249e-003	184.62
32980	-3.2705e-002	-4.2061e-002	2.0249e-003	185.6
32981	-3.2705e-002	-4.2061e-002	5.0249e-003	179.4
32982	-3.589e-002	-4.2061e-002	5.0249e-003	175.47
32983	-3.8865e-002	-4.2061e-002	8.4165e-003	171.25
32984	-3.8146e-002	-4.2061e-002	6.0468e-003	172.29
32985	-3.8594e-002	-4.2061e-002	1.0471e-002	169.51
32986	-3.8179e-002	-4.2061e-002	1.1645e-002	169.03
32987	-3.4542e-002	-4.2061e-002	1.759e-002	164.74
32988	-3.1982e-002	-4.2061e-002	1.9025e-002	163.67
32989	-1.2969e-002	-4.2061e-002	1.9025e-002	159.48
32990	-2.5645e-002	-4.2061e-002	1.9025e-002	165.28
32991	-1.9307e-002	-4.2061e-002	1.9025e-002	164.54
32992	-9.9692e-003	-4.2061e-002	1.6025e-002	158.85
32993	-1.0848e-002	-4.2061e-002	1.8146e-002	158.17
32994	-9.9692e-003	-4.2061e-002	9.5889e-003	172.08
32995	-5.6785e-003	-4.2061e-002	2.7698e-003	187.53
32996	-8.8073e-003	-4.2061e-002	5.5606e-003	183.12
32997	-4.7052e-003	-4.2061e-002	2.0249e-003	187.59
32998	-3.7052e-003	-4.2061e-002	2.0249e-003	186.17
32999	-1.4691e-003	-4.2061e-002	3.0249e-003	179.66
33000	-7.0521e-004	-4.2061e-002	3.0249e-003	178.49
33001	2.2948e-003	-4.2061e-002	2.4883e-005	181.11
33002	1.4161e-003	-4.2061e-002	2.1462e-003	177.54
33003	6.0295e-002	-4.2061e-002	-6.9751e-003	208.08
33004	6.0295e-002	-4.2061e-002	2.4883e-005	180.96
33005	1.8295e-002	-4.2061e-002	-6.9751e-003	207.02
33006	5.3295e-002	-4.2061e-002	-6.9751e-003	216.66
33007	4.6295e-002	-4.2061e-002	-6.9751e-003	217.34
33008	3.9295e-002	-4.2061e-002	-6.9751e-003	222.85
33009	3.2295e-002	-4.2061e-002	-6.9751e-003	217.63
33010	2.5295e-002	-4.2061e-002	-6.9751e-003	215.86
33011	1.8295e-002	-4.2061e-002	2.4883e-005	180.58
33012	2.1295e-002	-4.2061e-002	3.0249e-003	178.1
33013	1.9173e-002	-4.2061e-002	2.1462e-003	177.08
33014	2.2059e-002	-4.2061e-002	3.0249e-003	179.51
33015	2.4295e-002	-4.2061e-002	2.0249e-003	185.79
33016	2.5295e-002	-4.2061e-002	2.0249e-003	186.87
33017	2.6268e-002	-4.2061e-002	2.7698e-003	186.41
33018	3.0559e-002	-4.2061e-002	9.5889e-003	171.09
33019	2.9397e-002	-4.2061e-002	5.5606e-003	181.13
33020	3.0559e-002	-4.2061e-002	1.6025e-002	158.24
33021	3.3559e-002	-4.2061e-002	1.9025e-002	158.34
33022	3.1437e-002	-4.2061e-002	1.8146e-002	157.74
33023	5.2572e-002	-4.2061e-002	1.9025e-002	162.13
33024	4.6234e-002	-4.2061e-002	1.9025e-002	164.07
33025	3.9897e-002	-4.2061e-002	1.9025e-002	163.45
33026	5.5131e-002	-4.2061e-002	1.759e-002	163.25
33027	5.8768e-002	-4.2061e-002	1.1645e-002	167.28
33028	5.9184e-002	-4.2061e-002	1.0471e-002	168.1
33029	5.9454e-002	-4.2061e-002	8.4165e-003	169.7
33030	5.648e-002	-4.2061e-002	5.0249e-003	174.07
33031	5.8735e-002	-4.2061e-002	6.0468e-003	171.32
33032	5.3295e-002	-4.2061e-002	5.0249e-003	177.78
33033	5.3295e-002	-4.2061e-002	2.0249e-003	183.81
33034	5.4295e-002	-4.2061e-002	2.0249e-003	183.08
33035	5.6531e-002	-4.2061e-002	3.0249e-003	176.95
33036	5.7295e-002	-4.2061e-002	3.0249e-003	176.24
33037	5.9416e-002	-4.2061e-002	2.1462e-003	176.29
33038	-3.7052e-003	-4.2061e-002	-2.4475e-002	202.61
33039	-3.7052e-003	-4.2061e-002	-2.3475e-002	205.68
33040	-1.4691e-003	-4.2061e-002	-2.4475e-002	215.29
33041	2.4295e-002	-4.2061e-002	-2.4475e-002	201.75
33042	2.4295e-002	-4.2061e-002	-2.3475e-002	205.51
33043	2.2059e-002	-4.2061e-002	-2.4475e-002	213.44
33044	6.4892e-002	-4.4823e-002	-5.9664e-003	199.54
33045	6.2795e-002	-4.4823e-002	-6.2346e-003	199.87
33046	6.2795e-002	-4.9141e-002	-6.2346e-003	195.42
33047	6.4892e-002	-4.9141e-002	-5.9664e-003	195.46
33048	6.2795e-002	-4.9903e-002	-7.0026e-003	195.36
33049	6.4992e-002	-4.9903e-002	-6.7219e-003	195.4
33050	6.4793e-002	-4.4061e-002	-5.2109e-003	197.79
33051	6.2788e-002	-4.4061e-002	-5.4675e-003	198.22
33052	6.2795e-002	-4.4086e-002	-5.6633e-003	198.88
33053	6.2795e-002	-4.4357e-002	-6.0746e-003	200.01
33054	6.4863e-002	-4.4284e-002	-5.7451e-003	199.46
33055	-2.4052e-003	4.1408e-002	5.5249e-003	242.42
33056	-5.2789e-003	4.1408e-002	6.7152e-003	220.37
33057	2.2995e-002	4.1408e-002	5.5249e-003	240.84
33058	1.6645e-002	4.1408e-002	5.5249e-003	260.69
33059	1.0295e-002	4.1408e-002	5.5249e-003	266.5
33060	3.9448e-003	4.1408e-002	5.5249e-003	261.66
33061	2.2995e-002	4.1408e-002	1.3653e-002	151.87
33062	2.6514e-002	4.1408e-002	1.1621e-002	176.16
33063	2.6514e-002	4.1408e-002	7.5569e-003	209.89
33064	1.9947e-002	4.1408e-002	1.3653e-002	146.23
33065	1.9947e-002	4.1408e-002	2.2408e-002	141.75
33066	1.9947e-002	4.1408e-002	1.8031e-002	143.29
33067	5.4802e-002	4.1408e-002	2.4835e-002	172.04
33068	4.7851e-002	4.1408e-002	2.41e-002	173.6
33069	4.0887e-002	4.1408e-002	2.349e-002	173.65
33070	3.3914e-002	4.1408e-002	2.3004e-002	168.33
33071	2.6933e-002	4.1408e-002	2.2644e-002	151.93
33072	6.2492e-002	4.1408e-002	1.2265e-002	191.09
33073	5.8647e-002	4.1408e-002	1.855e-002	180.03
33074	6.7509e-002	4.1408e-002	-2.5843e-002	536.
33075	6.6506e-002	4.1408e-002	-1.8222e-002	527.15
33076	6.5502e-002	4.1408e-002	-1.06e-002	435.51
33077	6.4499e-002	4.1408e-002	-2.9784e-003	303.67
33078	6.3496e-002	4.1408e-002	4.6431e-003	223.13
33079	6.7614e-002	4.1408e-002	-2.6641e-002	535.5
33080	-1.5305e-002	4.1408e-002	-2.9052e-002	627.45
33081	6.0111e-002	4.1408e-002	-2.7503e-002	553.78
33082	5.2595e-002	4.1408e-002	-2.8236e-002	585.64
33083	4.5067e-002	4.1408e-002	-2.8841e-002	609.05
33084	3.753e-002	4.1408e-002	-2.9318e-002	618.68
33085	2.9985e-002	4.1408e-002	-2.9666e-002	617.51
33086	2.2436e-002	4.1408e-002	-2.9885e-002	611.29
33087	1.4885e-002	4.1408e-002	-2.9976e-002	606.32
33088	7.3326e-003	4.1408e-002	-2.9938e-002	606.25
33089	-2.1785e-004	4.1408e-002	-2.9771e-002	612.67
33090	-7.7643e-003	4.1408e-002	-2.9476e-002	622.04
33091	-4.6922e-002	4.1408e-002	-2.5861e-002	547.99
33092	-2.1645e-002	4.1408e-002	-2.8595e-002	624.71
33093	-2.7978e-002	4.1408e-002	-2.8048e-002	612.54
33094	-3.4303e-002	4.1408e-002	-2.7409e-002	589.55
33095	-4.0618e-002	4.1408e-002	-2.668e-002	561.09
33096	-4.1903e-002	4.1408e-002	1.2265e-002	193.4
33097	-4.5918e-002	4.1408e-002	-1.8236e-002	537.79
33098	-4.4914e-002	4.1408e-002	-1.0611e-002	443.21
33099	-4.391e-002	4.1408e-002	-2.9855e-003	309.82
33100	-4.2907e-002	4.1408e-002	4.6396e-003	225.94
33101	-3.4213e-002	4.1408e-002	2.4835e-002	173.78
33102	-3.8058e-002	4.1408e-002	1.855e-002	182.08
33103	6.4279e-004	4.1408e-002	2.2408e-002	142.48
33104	-6.3435e-003	4.1408e-002	2.2644e-002	152.74
33105	-1.3324e-002	4.1408e-002	2.3004e-002	169.38
33106	-2.0298e-002	4.1408e-002	2.349e-002	175.21
33107	-2.7261e-002	4.1408e-002	2.41e-002	175.21
33108	6.4279e-004	4.1408e-002	1.3653e-002	146.92
33109	6.4279e-004	4.1408e-002	1.8031e-002	144.09
33110	1.5795e-002	4.1408e-002	-2.9751e-003	316.89
33111	1.5795e-002	4.1408e-002	-3.9751e-003	331.59
33112	1.2795e-002	4.1408e-002	2.4883e-005	289.31
33113	1.4916e-002	4.1408e-002	-8.538e-004	295.39
33114	7.7948e-003	4.1408e-002	2.4883e-005	289.83
33115	4.7948e-003	4.1408e-002	-2.9751e-003	318.36
33116	5.6735e-003	4.1408e-002	-8.538e-004	296.6
33117	4.7948e-003	4.1408e-002	-3.9751e-003	336.55
33118	-3.9205e-002	4.1408e-002	-3.9751e-003	313.8
33119	-3.1872e-002	4.1408e-002	-3.9751e-003	298.5
33120	-2.4539e-002	4.1408e-002	-3.9751e-003	297.88
33121	-1.7205e-002	4.1408e-002	-3.9751e-003	303.11
33122	-9.8719e-003	4.1408e-002	-3.9751e-003	308.79
33123	-2.5385e-003	4.1408e-002	-3.9751e-003	320.71
33124	-4.2205e-002	4.1408e-002	-6.9751e-003	370.52
33125	-4.1327e-002	4.1408e-002	-4.8538e-003	333.
33126	-4.2205e-002	4.1408e-002	-1.4475e-002	514.34
33127	-3.9205e-002	4.1408e-002	-1.7475e-002	574.3
33128	-4.1327e-002	4.1408e-002	-1.6596e-002	547.34
33129	4.7948e-003	4.1408e-002	-1.7475e-002	667.42
33130	-3.1872e-002	4.1408e-002	-1.7475e-002	636.08
33131	-2.4539e-002	4.1408e-002	-1.7475e-002	665.39
33132	-1.7205e-002	4.1408e-002	-1.7475e-002	675.9
33133	-9.8719e-003	4.1408e-002	-1.7475e-002	677.47
33134	-2.5385e-003	4.1408e-002	-1.7475e-002	670.1
33135	4.7948e-003	4.1408e-002	-1.8475e-002	656.1
33136	7.7948e-003	4.1408e-002	-2.1475e-002	636.68
33137	5.6735e-003	4.1408e-002	-2.0596e-002	643.35
33138	1.2795e-002	4.1408e-002	-2.1475e-002	636.3
33139	1.5795e-002	4.1408e-002	-1.8475e-002	655.81
33140	1.4916e-002	4.1408e-002	-2.0596e-002	642.38
33141	1.5795e-002	4.1408e-002	-1.7475e-002	665.67
33142	5.9795e-002	4.1408e-002	-1.7475e-002	563.15
33143	2.3128e-002	4.1408e-002	-1.7475e-002	669.45
33144	3.0461e-002	4.1408e-002	-1.7475e-002	672.48
33145	3.7795e-002	4.1408e-002	-1.7475e-002	672.87
33146	4.5128e-002	4.1408e-002	-1.7475e-002	658.51
33147	5.2461e-002	4.1408e-002	-1.7475e-002	626.69
33148	6.2795e-002	4.1408e-002	-1.4475e-002	506.7
33149	6.1916e-002	4.1408e-002	-1.6596e-002	536.45
33150	6.2795e-002	4.1408e-002	-6.9751e-003	363.34
33151	5.9795e-002	4.1408e-002	-3.9751e-003	309.34
33152	6.1916e-002	4.1408e-002	-4.8538e-003	326.25
33153	2.3128e-002	4.1408e-002	-3.9751e-003	318.94
33154	3.0461e-002	4.1408e-002	-3.9751e-003	307.73
33155	3.7795e-002	4.1408e-002	-3.9751e-003	299.1
33156	4.5128e-002	4.1408e-002	-3.9751e-003	295.05
33157	5.2461e-002	4.1408e-002	-3.9751e-003	296.53
33158	1.3134e-002	-3.0101e-003	-5.1431e-003	344.96
33159	1.0262e-002	-4.1662e-003	-5.1431e-003	346.59
33160	7.4097e-003	-2.9645e-003	-5.1431e-003	344.73
33161	6.2925e-003	-3.6283e-003	-3.8731e-003	301.29
33162	5.6754e-003	-2.7693e-003	6.2869e-003	233.19
33163	5.6754e-003	2.5647e-003	6.2869e-003	242.63
33164	5.8475e-003	2.602e-002	-4.0001e-003	328.42
33165	7.5623e-003	2.6362e-002	-4.7621e-003	363.73
33166	1.3119e-002	2.6309e-002	-4.7621e-003	364.44
33167	2.0709e-002	4.0646e-002	1.2891e-002	146.78
33168	2.0709e-002	-4.3299e-002	1.2891e-002	130.3
33169	2.0709e-002	3.3014e-002	1.2891e-002	149.16
33170	2.0709e-002	2.5383e-002	1.2891e-002	150.47
