Node Number	X Location (m)	Y Location (m)	Z Location (m)	Temperature (°C)
32873	1.2363e-002	-2.0498e-002	-4.7621e-003	102.18
32874	1.0295e-002	-1.9305e-002	-1.7904e-002	202.63
32875	1.0295e-002	-1.9305e-002	-1.1333e-002	165.09
32876	1.0295e-002	1.91e-002	-2.4475e-002	207.78
32877	1.0295e-002	2.3875e-002	-2.4475e-002	217.59
32878	1.2363e-002	2.0294e-002	-2.4475e-002	213.37
32879	1.2363e-002	2.2682e-002	-2.4475e-002	216.39
32880	1.0295e-002	1.91e-002	-4.7621e-003	132.66
32881	1.0295e-002	1.91e-002	-1.7904e-002	256.64
32882	1.0295e-002	1.91e-002	-1.0716e-002	192.37
32883	1.0295e-002	2.3875e-002	-4.7621e-003	134.52
32884	1.2119e-002	1.9947e-002	-4.7621e-003	132.55
32885	1.2363e-002	2.2682e-002	-4.7621e-003	130.09
32886	1.0295e-002	2.3875e-002	-1.7904e-002	291.61
32887	1.0295e-002	2.3875e-002	-1.1333e-002	223.86
32888	8.2271e-003	2.2682e-002	-2.4475e-002	217.43
32889	8.1566e-003	2.0425e-002	-2.4475e-002	212.29
32890	8.2271e-003	2.2682e-002	-4.7621e-003	134.35
32891	8.4395e-003	1.9985e-002	-4.7621e-003	129.49
32892	8.2271e-003	-2.0498e-002	-2.4475e-002	151.99
32893	8.2271e-003	-2.2886e-002	-2.4475e-002	134.79
32894	8.2271e-003	-2.0498e-002	-4.7621e-003	106.22
32895	8.2271e-003	-2.2886e-002	-4.7621e-003	92.967
32896	-3.3705e-002	-4.2061e-002	-2.4475e-002	49.804
32897	-3.3705e-002	-4.2061e-002	-2.3475e-002	51.811
32898	-3.5941e-002	-4.2061e-002	-2.4475e-002	54.05
32899	5.4295e-002	-4.2061e-002	-2.4475e-002	48.511
32900	5.4295e-002	-4.2061e-002	-2.3475e-002	50.566
32901	5.6531e-002	-4.2061e-002	-2.4475e-002	52.292
32902	-8.4692e-003	-4.2061e-002	9.5889e-003	40.182
32903	-8.4692e-003	-4.2061e-002	1.7525e-002	33.026
32904	-8.4692e-003	-4.2061e-002	1.3557e-002	35.902
32905	-1.1469e-002	-4.2061e-002	2.0525e-002	33.443
32906	-9.3479e-003	-4.2061e-002	1.9646e-002	32.352
32907	-3.2823e-002	-4.2061e-002	2.0525e-002	34.546
32908	-1.8587e-002	-4.2061e-002	2.0525e-002	35.953
32909	-2.5705e-002	-4.2061e-002	2.0525e-002	35.851
32910	-3.5382e-002	-4.2061e-002	1.909e-002	34.685
32911	-3.9624e-002	-4.2061e-002	1.2156e-002	36.273
32912	-3.7503e-002	-4.2061e-002	1.5623e-002	35.985
32913	-4.004e-002	-4.2061e-002	1.0982e-002	36.549
32914	-4.218e-002	-4.2061e-002	-5.2717e-003	46.729
32915	-4.0753e-002	-4.2061e-002	5.5644e-003	37.095
32916	-4.1466e-002	-4.2061e-002	1.4632e-004	40.206
32917	-4.2205e-002	-4.2061e-002	-5.6633e-003	47.28
32918	-4.2205e-002	-4.2061e-002	-1.8077e-002	55.737
32919	-4.2205e-002	-4.2061e-002	-1.187e-002	54.897
32920	-3.6705e-002	-4.2061e-002	-1.4475e-002	71.932
32921	-7.0521e-004	-4.2061e-002	-1.4475e-002	68.94
32922	-2.9505e-002	-4.2061e-002	-1.4475e-002	86.629
32923	-2.2305e-002	-4.2061e-002	-1.4475e-002	96.183
32924	-1.5105e-002	-4.2061e-002	-1.4475e-002	95.521
32925	-7.9052e-003	-4.2061e-002	-1.4475e-002	89.725
32926	5.2948e-003	-4.2061e-002	-2.0475e-002	53.885
32927	3.5374e-003	-4.2061e-002	-1.6232e-002	60.811
32928	5.2948e-003	-4.2061e-002	-2.1475e-002	52.528
32929	4.4909e-003	-4.2061e-002	-2.4475e-002	48.141
32930	1.6099e-002	-4.2061e-002	-2.4475e-002	48.074
32931	1.0295e-002	-4.2061e-002	-2.4475e-002	47.356
32932	1.5295e-002	-4.2061e-002	-2.1475e-002	53.247
32933	1.5295e-002	-4.2061e-002	-2.0475e-002	54.738
32934	2.1295e-002	-4.2061e-002	-1.4475e-002	69.474
32935	1.7052e-002	-4.2061e-002	-1.6232e-002	61.371
32936	5.7295e-002	-4.2061e-002	-1.4475e-002	71.173
32937	2.8495e-002	-4.2061e-002	-1.4475e-002	82.184
32938	3.5695e-002	-4.2061e-002	-1.4475e-002	95.249
32939	4.2895e-002	-4.2061e-002	-1.4475e-002	96.067
32940	5.0095e-002	-4.2061e-002	-1.4475e-002	86.312
32941	6.2795e-002	-4.2061e-002	-1.8077e-002	54.686
32942	6.2795e-002	-4.2061e-002	-5.6633e-003	46.911
32943	6.2795e-002	-4.2061e-002	-1.187e-002	54.916
32944	6.2769e-002	-4.2061e-002	-5.2717e-003	46.523
32945	6.0629e-002	-4.2061e-002	1.0982e-002	36.543
32946	6.2056e-002	-4.2061e-002	1.4632e-004	39.972
32947	6.1343e-002	-4.2061e-002	5.5644e-003	37.135
32948	6.0214e-002	-4.2061e-002	1.2156e-002	36.463
32949	5.5972e-002	-4.2061e-002	1.909e-002	35.039
32950	5.8093e-002	-4.2061e-002	1.5623e-002	36.216
32951	5.3413e-002	-4.2061e-002	2.0525e-002	34.585
32952	3.2059e-002	-4.2061e-002	2.0525e-002	33.489
32953	4.6295e-002	-4.2061e-002	2.0525e-002	35.841
32954	3.9177e-002	-4.2061e-002	2.0525e-002	35.877
32955	2.9059e-002	-4.2061e-002	1.7525e-002	33.058
32956	2.9937e-002	-4.2061e-002	1.9646e-002	32.255
32957	2.9059e-002	-4.2061e-002	9.5889e-003	39.905
32958	2.9059e-002	-4.2061e-002	1.3557e-002	35.853
32959	2.2995e-002	-4.2061e-002	3.5249e-003	42.922
32960	2.7727e-002	-4.2061e-002	5.7969e-003	44.564
32961	-2.4052e-003	-4.2061e-002	3.5249e-003	42.388
32962	1.6645e-002	-4.2061e-002	3.5249e-003	35.994
32963	1.0295e-002	-4.2061e-002	3.5249e-003	33.82
32964	3.9448e-003	-4.2061e-002	3.5249e-003	36.101
32965	-6.6931e-003	-4.2061e-002	5.301e-003	44.859
32966	1.1724e-002	-4.2061e-002	-6.262e-003	45.324
32967	1.1724e-002	-4.2061e-002	-4.612e-003	42.48
32968	2.2948e-003	-4.2061e-002	-6.9751e-003	52.135
32969	-3.9705e-002	-4.2061e-002	-6.9751e-003	52.607
32970	-4.7052e-003	-4.2061e-002	-6.9751e-003	62.574
32971	-1.1705e-002	-4.2061e-002	-6.9751e-003	66.314
32972	-1.8705e-002	-4.2061e-002	-6.9751e-003	69.343
32973	-2.5705e-002	-4.2061e-002	-6.9751e-003	69.12
32974	-3.2705e-002	-4.2061e-002	-6.9751e-003	62.206
32975	-3.9705e-002	-4.2061e-002	2.4883e-005	41.021
32976	-3.6705e-002	-4.2061e-002	3.0249e-003	40.822
32977	-3.8827e-002	-4.2061e-002	2.1462e-003	39.597
32978	-3.5941e-002	-4.2061e-002	3.0249e-003	41.483
32979	-3.3705e-002	-4.2061e-002	2.0249e-003	45.636
32980	-3.2705e-002	-4.2061e-002	2.0249e-003	46.458
32981	-3.2705e-002	-4.2061e-002	5.0249e-003	43.532
32982	-3.589e-002	-4.2061e-002	5.0249e-003	40.662
32983	-3.8865e-002	-4.2061e-002	8.4165e-003	38.78
32984	-3.8146e-002	-4.2061e-002	6.0468e-003	38.79
32985	-3.8594e-002	-4.2061e-002	1.0471e-002	38.079
32986	-3.8179e-002	-4.2061e-002	1.1645e-002	37.998
32987	-3.4542e-002	-4.2061e-002	1.759e-002	36.531
32988	-3.1982e-002	-4.2061e-002	1.9025e-002	36.215
32989	-1.2969e-002	-4.2061e-002	1.9025e-002	36.465
32990	-2.5645e-002	-4.2061e-002	1.9025e-002	37.421
32991	-1.9307e-002	-4.2061e-002	1.9025e-002	37.755
32992	-9.9692e-003	-4.2061e-002	1.6025e-002	36.478
32993	-1.0848e-002	-4.2061e-002	1.8146e-002	36.185
32994	-9.9692e-003	-4.2061e-002	9.5889e-003	41.917
32995	-5.6785e-003	-4.2061e-002	2.7698e-003	48.624
32996	-8.8073e-003	-4.2061e-002	5.5606e-003	47.122
32997	-4.7052e-003	-4.2061e-002	2.0249e-003	48.204
32998	-3.7052e-003	-4.2061e-002	2.0249e-003	46.855
32999	-1.4691e-003	-4.2061e-002	3.0249e-003	41.683
33000	-7.0521e-004	-4.2061e-002	3.0249e-003	40.582
33001	2.2948e-003	-4.2061e-002	2.4883e-005	40.134
33002	1.4161e-003	-4.2061e-002	2.1462e-003	38.974
33003	6.0295e-002	-4.2061e-002	-6.9751e-003	51.847
33004	6.0295e-002	-4.2061e-002	2.4883e-005	40.748
33005	1.8295e-002	-4.2061e-002	-6.9751e-003	52.937
33006	5.3295e-002	-4.2061e-002	-6.9751e-003	63.234
33007	4.6295e-002	-4.2061e-002	-6.9751e-003	67.633
33008	3.9295e-002	-4.2061e-002	-6.9751e-003	73.498
33009	3.2295e-002	-4.2061e-002	-6.9751e-003	68.486
33010	2.5295e-002	-4.2061e-002	-6.9751e-003	63.969
33011	1.8295e-002	-4.2061e-002	2.4883e-005	40.036
33012	2.1295e-002	-4.2061e-002	3.0249e-003	40.677
33013	1.9173e-002	-4.2061e-002	2.1462e-003	38.958
33014	2.2059e-002	-4.2061e-002	3.0249e-003	41.947
33015	2.4295e-002	-4.2061e-002	2.0249e-003	46.953
33016	2.5295e-002	-4.2061e-002	2.0249e-003	48.052
33017	2.6268e-002	-4.2061e-002	2.7698e-003	48.278
33018	3.0559e-002	-4.2061e-002	9.5889e-003	41.89
33019	2.9397e-002	-4.2061e-002	5.5606e-003	46.314
33020	3.0559e-002	-4.2061e-002	1.6025e-002	36.64
33021	3.3559e-002	-4.2061e-002	1.9025e-002	36.303
33022	3.1437e-002	-4.2061e-002	1.8146e-002	36.407
33023	5.2572e-002	-4.2061e-002	1.9025e-002	36.023
33024	4.6234e-002	-4.2061e-002	1.9025e-002	37.377
33025	3.9897e-002	-4.2061e-002	1.9025e-002	37.741
33026	5.5131e-002	-4.2061e-002	1.759e-002	36.35
33027	5.8768e-002	-4.2061e-002	1.1645e-002	37.677
33028	5.9184e-002	-4.2061e-002	1.0471e-002	38.006
33029	5.9454e-002	-4.2061e-002	8.4165e-003	38.648
33030	5.648e-002	-4.2061e-002	5.0249e-003	40.721
33031	5.8735e-002	-4.2061e-002	6.0468e-003	39.14
33032	5.3295e-002	-4.2061e-002	5.0249e-003	43.328
33033	5.3295e-002	-4.2061e-002	2.0249e-003	46.332
33034	5.4295e-002	-4.2061e-002	2.0249e-003	45.743
33035	5.6531e-002	-4.2061e-002	3.0249e-003	41.426
33036	5.7295e-002	-4.2061e-002	3.0249e-003	40.766
33037	5.9416e-002	-4.2061e-002	2.1462e-003	39.57
33038	-3.7052e-003	-4.2061e-002	-2.4475e-002	45.793
33039	-3.7052e-003	-4.2061e-002	-2.3475e-002	47.622
33040	-1.4691e-003	-4.2061e-002	-2.4475e-002	49.603
33041	2.4295e-002	-4.2061e-002	-2.4475e-002	45.679
33042	2.4295e-002	-4.2061e-002	-2.3475e-002	48.334
33043	2.2059e-002	-4.2061e-002	-2.4475e-002	49.133
33044	6.4892e-002	-4.4823e-002	-5.9664e-003	43.408
33045	6.2795e-002	-4.4823e-002	-6.2346e-003	43.744
33046	6.2795e-002	-4.9141e-002	-6.2346e-003	38.622
33047	6.4892e-002	-4.9141e-002	-5.9664e-003	38.655
33048	6.2795e-002	-4.9903e-002	-7.0026e-003	38.482
33049	6.4992e-002	-4.9903e-002	-6.7219e-003	38.523
33050	6.4793e-002	-4.4061e-002	-5.2109e-003	44.643
33051	6.2788e-002	-4.4061e-002	-5.4675e-003	45.35
33052	6.2795e-002	-4.4086e-002	-5.6633e-003	45.498
33053	6.2795e-002	-4.4357e-002	-6.0746e-003	44.815
33054	6.4863e-002	-4.4284e-002	-5.7451e-003	44.46
33055	-2.4052e-003	4.1408e-002	5.5249e-003	51.703
33056	-5.2789e-003	4.1408e-002	6.7152e-003	47.033
33057	2.2995e-002	4.1408e-002	5.5249e-003	51.489
33058	1.6645e-002	4.1408e-002	5.5249e-003	52.879
33059	1.0295e-002	4.1408e-002	5.5249e-003	52.835
33060	3.9448e-003	4.1408e-002	5.5249e-003	53.103
33061	2.2995e-002	4.1408e-002	1.3653e-002	28.751
33062	2.6514e-002	4.1408e-002	1.1621e-002	35.222
33063	2.6514e-002	4.1408e-002	7.5569e-003	44.632
33064	1.9947e-002	4.1408e-002	1.3653e-002	27.387
33065	1.9947e-002	4.1408e-002	2.2408e-002	26.411
33066	1.9947e-002	4.1408e-002	1.8031e-002	26.785
33067	5.4802e-002	4.1408e-002	2.4835e-002	31.508
33068	4.7851e-002	4.1408e-002	2.41e-002	32.559
33069	4.0887e-002	4.1408e-002	2.349e-002	33.28
33070	3.3914e-002	4.1408e-002	2.3004e-002	32.609
33071	2.6933e-002	4.1408e-002	2.2644e-002	28.72
33072	6.2492e-002	4.1408e-002	1.2265e-002	36.661
33073	5.8647e-002	4.1408e-002	1.855e-002	33.956
33074	6.7509e-002	4.1408e-002	-2.5843e-002	169.58
33075	6.6506e-002	4.1408e-002	-1.8222e-002	188.93
33076	6.5502e-002	4.1408e-002	-1.06e-002	155.1
33077	6.4499e-002	4.1408e-002	-2.9784e-003	81.564
33078	6.3496e-002	4.1408e-002	4.6431e-003	46.297
33079	6.7614e-002	4.1408e-002	-2.6641e-002	169.23
33080	-1.5305e-002	4.1408e-002	-2.9052e-002	253.14
33081	6.0111e-002	4.1408e-002	-2.7503e-002	191.02
33082	5.2595e-002	4.1408e-002	-2.8236e-002	225.09
33083	4.5067e-002	4.1408e-002	-2.8841e-002	244.43
33084	3.753e-002	4.1408e-002	-2.9318e-002	245.12
33085	2.9985e-002	4.1408e-002	-2.9666e-002	231.43
33086	2.2436e-002	4.1408e-002	-2.9885e-002	213.18
33087	1.4885e-002	4.1408e-002	-2.9976e-002	200.05
33088	7.3326e-003	4.1408e-002	-2.9938e-002	198.99
33089	-2.1785e-004	4.1408e-002	-2.9771e-002	212.65
33090	-7.7643e-003	4.1408e-002	-2.9476e-002	234.62
33091	-4.6922e-002	4.1408e-002	-2.5861e-002	182.62
33092	-2.1645e-002	4.1408e-002	-2.8595e-002	259.5
33093	-2.7978e-002	4.1408e-002	-2.8048e-002	252.69
33094	-3.4303e-002	4.1408e-002	-2.7409e-002	230.48
33095	-4.0618e-002	4.1408e-002	-2.668e-002	198.03
33096	-4.1903e-002	4.1408e-002	1.2265e-002	36.721
33097	-4.5918e-002	4.1408e-002	-1.8236e-002	195.91
33098	-4.4914e-002	4.1408e-002	-1.0611e-002	157.77
33099	-4.391e-002	4.1408e-002	-2.9855e-003	83.287
33100	-4.2907e-002	4.1408e-002	4.6396e-003	46.508
33101	-3.4213e-002	4.1408e-002	2.4835e-002	31.521
33102	-3.8058e-002	4.1408e-002	1.855e-002	34.049
33103	6.4279e-004	4.1408e-002	2.2408e-002	26.382
33104	-6.3435e-003	4.1408e-002	2.2644e-002	28.618
33105	-1.3324e-002	4.1408e-002	2.3004e-002	32.479
33106	-2.0298e-002	4.1408e-002	2.349e-002	33.3
33107	-2.7261e-002	4.1408e-002	2.41e-002	32.568
33108	6.4279e-004	4.1408e-002	1.3653e-002	27.329
33109	6.4279e-004	4.1408e-002	1.8031e-002	26.704
33110	1.5795e-002	4.1408e-002	-2.9751e-003	87.022
33111	1.5795e-002	4.1408e-002	-3.9751e-003	97.214
33112	1.2795e-002	4.1408e-002	2.4883e-005	67.097
33113	1.4916e-002	4.1408e-002	-8.538e-004	72.203
33114	7.7948e-003	4.1408e-002	2.4883e-005	67.278
33115	4.7948e-003	4.1408e-002	-2.9751e-003	87.663
33116	5.6735e-003	4.1408e-002	-8.538e-004	72.771
33117	4.7948e-003	4.1408e-002	-3.9751e-003	100.89
33118	-3.9205e-002	4.1408e-002	-3.9751e-003	88.019
33119	-3.1872e-002	4.1408e-002	-3.9751e-003	90.125
33120	-2.4539e-002	4.1408e-002	-3.9751e-003	98.244
33121	-1.7205e-002	4.1408e-002	-3.9751e-003	103.54
33122	-9.8719e-003	4.1408e-002	-3.9751e-003	102.01
33123	-2.5385e-003	4.1408e-002	-3.9751e-003	99.873
33124	-4.2205e-002	4.1408e-002	-6.9751e-003	117.39
33125	-4.1327e-002	4.1408e-002	-4.8538e-003	96.926
33126	-4.2205e-002	4.1408e-002	-1.4475e-002	206.06
33127	-3.9205e-002	4.1408e-002	-1.7475e-002	255.59
33128	-4.1327e-002	4.1408e-002	-1.6596e-002	227.16
33129	4.7948e-003	4.1408e-002	-1.7475e-002	332.58
33130	-3.1872e-002	4.1408e-002	-1.7475e-002	336.98
33131	-2.4539e-002	4.1408e-002	-1.7475e-002	377.14
33132	-1.7205e-002	4.1408e-002	-1.7475e-002	389.07
33133	-9.8719e-003	4.1408e-002	-1.7475e-002	380.45
33134	-2.5385e-003	4.1408e-002	-1.7475e-002	354.25
33135	4.7948e-003	4.1408e-002	-1.8475e-002	311.92
33136	7.7948e-003	4.1408e-002	-2.1475e-002	261.65
33137	5.6735e-003	4.1408e-002	-2.0596e-002	278.46
33138	1.2795e-002	4.1408e-002	-2.1475e-002	261.49
33139	1.5795e-002	4.1408e-002	-1.8475e-002	312.06
33140	1.4916e-002	4.1408e-002	-2.0596e-002	277.57
33141	1.5795e-002	4.1408e-002	-1.7475e-002	331.62
33142	5.9795e-002	4.1408e-002	-1.7475e-002	248.07
33143	2.3128e-002	4.1408e-002	-1.7475e-002	354.74
33144	3.0461e-002	4.1408e-002	-1.7475e-002	375.95
33145	3.7795e-002	4.1408e-002	-1.7475e-002	387.24
33146	4.5128e-002	4.1408e-002	-1.7475e-002	373.07
33147	5.2461e-002	4.1408e-002	-1.7475e-002	330.56
33148	6.2795e-002	4.1408e-002	-1.4475e-002	203.09
33149	6.1916e-002	4.1408e-002	-1.6596e-002	220.02
33150	6.2795e-002	4.1408e-002	-6.9751e-003	114.96
33151	5.9795e-002	4.1408e-002	-3.9751e-003	87.611
33152	6.1916e-002	4.1408e-002	-4.8538e-003	94.501
33153	2.3128e-002	4.1408e-002	-3.9751e-003	99.275
33154	3.0461e-002	4.1408e-002	-3.9751e-003	102.7
33155	3.7795e-002	4.1408e-002	-3.9751e-003	101.94
33156	4.5128e-002	4.1408e-002	-3.9751e-003	97.797
33157	5.2461e-002	4.1408e-002	-3.9751e-003	91.191
33158	1.3134e-002	-3.0101e-003	-5.1431e-003	118.82
33159	1.0262e-002	-4.1662e-003	-5.1431e-003	119.27
33160	7.4097e-003	-2.9645e-003	-5.1431e-003	118.73
33161	6.2925e-003	-3.6283e-003	-3.8731e-003	92.789
33162	5.6754e-003	-2.7693e-003	6.2869e-003	51.042
33163	5.6754e-003	2.5647e-003	6.2869e-003	52.063
33164	5.8475e-003	2.602e-002	-4.0001e-003	98.677
33165	7.5623e-003	2.6362e-002	-4.7621e-003	120.34
33166	1.3119e-002	2.6309e-002	-4.7621e-003	121.43
33167	2.0709e-002	4.0646e-002	1.2891e-002	27.519
33168	2.0709e-002	-4.3299e-002	1.2891e-002	27.448
33169	2.0709e-002	3.3014e-002	1.2891e-002	28.248
33170	2.0709e-002	2.5383e-002	1.2891e-002	28.783
