Node Number	X Location (m)	Y Location (m)	Z Location (m)	Temperature (°C)
32860	1.0295e-002	5.2317e-003	6.2869e-003	22.
32861	1.4914e-002	2.5647e-003	6.2869e-003	22.002
32862	1.4914e-002	-2.7693e-003	6.2869e-003	22.001
32863	1.0295e-002	5.2317e-003	1.2069e-003	22.001
32864	1.0295e-002	-2.408e-002	-2.4475e-002	22.102
32865	1.0295e-002	-1.9305e-002	-2.4475e-002	22.075
32866	1.2363e-002	-2.2886e-002	-2.4475e-002	22.068
32867	1.2363e-002	-2.0498e-002	-2.4475e-002	22.145
32868	1.0295e-002	-2.408e-002	-4.7621e-003	22.069
32869	1.0295e-002	-2.408e-002	-1.7904e-002	22.776
32870	1.0295e-002	-2.408e-002	-1.1333e-002	22.757
32871	1.0295e-002	-1.9305e-002	-4.7621e-003	22.055
32872	1.2363e-002	-2.2886e-002	-4.7621e-003	22.05
32873	1.2363e-002	-2.0498e-002	-4.7621e-003	21.891
32874	1.0295e-002	-1.9305e-002	-1.7904e-002	22.5
32875	1.0295e-002	-1.9305e-002	-1.1333e-002	22.99
32876	1.0295e-002	1.91e-002	-2.4475e-002	22.1
32877	1.0295e-002	2.3875e-002	-2.4475e-002	22.265
32878	1.2363e-002	2.0294e-002	-2.4475e-002	22.065
32879	1.2363e-002	2.2682e-002	-2.4475e-002	22.151
32880	1.0295e-002	1.91e-002	-4.7621e-003	22.036
32881	1.0295e-002	1.91e-002	-1.7904e-002	23.987
32882	1.0295e-002	1.91e-002	-1.0716e-002	23.945
32883	1.0295e-002	2.3875e-002	-4.7621e-003	22.098
32884	1.2119e-002	1.9947e-002	-4.7621e-003	22.065
32885	1.2363e-002	2.2682e-002	-4.7621e-003	22.328
32886	1.0295e-002	2.3875e-002	-1.7904e-002	24.961
32887	1.0295e-002	2.3875e-002	-1.1333e-002	24.675
32888	8.2271e-003	2.2682e-002	-2.4475e-002	22.129
32889	8.1566e-003	2.0425e-002	-2.4475e-002	22.075
32890	8.2271e-003	2.2682e-002	-4.7621e-003	22.145
32891	8.4395e-003	1.9985e-002	-4.7621e-003	21.958
32892	8.2271e-003	-2.0498e-002	-2.4475e-002	22.107
32893	8.2271e-003	-2.2886e-002	-2.4475e-002	22.265
32894	8.2271e-003	-2.0498e-002	-4.7621e-003	22.072
32895	8.2271e-003	-2.2886e-002	-4.7621e-003	22.048
32896	-3.3705e-002	-4.2061e-002	-2.4475e-002	21.999
32897	-3.3705e-002	-4.2061e-002	-2.3475e-002	22.037
32898	-3.5941e-002	-4.2061e-002	-2.4475e-002	22.007
32899	5.4295e-002	-4.2061e-002	-2.4475e-002	22.026
32900	5.4295e-002	-4.2061e-002	-2.3475e-002	22.031
32901	5.6531e-002	-4.2061e-002	-2.4475e-002	22.01
32902	-8.4692e-003	-4.2061e-002	9.5889e-003	22.
32903	-8.4692e-003	-4.2061e-002	1.7525e-002	22.
32904	-8.4692e-003	-4.2061e-002	1.3557e-002	21.999
32905	-1.1469e-002	-4.2061e-002	2.0525e-002	22.
32906	-9.3479e-003	-4.2061e-002	1.9646e-002	22.
32907	-3.2823e-002	-4.2061e-002	2.0525e-002	22.
32908	-1.8587e-002	-4.2061e-002	2.0525e-002	21.998
32909	-2.5705e-002	-4.2061e-002	2.0525e-002	21.999
32910	-3.5382e-002	-4.2061e-002	1.909e-002	22.
32911	-3.9624e-002	-4.2061e-002	1.2156e-002	22.
32912	-3.7503e-002	-4.2061e-002	1.5623e-002	22.
32913	-4.004e-002	-4.2061e-002	1.0982e-002	22.
32914	-4.218e-002	-4.2061e-002	-5.2717e-003	22.001
32915	-4.0753e-002	-4.2061e-002	5.5644e-003	22.
32916	-4.1466e-002	-4.2061e-002	1.4632e-004	22.
32917	-4.2205e-002	-4.2061e-002	-5.6633e-003	22.002
32918	-4.2205e-002	-4.2061e-002	-1.8077e-002	21.998
32919	-4.2205e-002	-4.2061e-002	-1.187e-002	21.999
32920	-3.6705e-002	-4.2061e-002	-1.4475e-002	21.956
32921	-7.0521e-004	-4.2061e-002	-1.4475e-002	22.07
32922	-2.9505e-002	-4.2061e-002	-1.4475e-002	22.159
32923	-2.2305e-002	-4.2061e-002	-1.4475e-002	22.332
32924	-1.5105e-002	-4.2061e-002	-1.4475e-002	22.315
32925	-7.9052e-003	-4.2061e-002	-1.4475e-002	22.113
32926	5.2948e-003	-4.2061e-002	-2.0475e-002	21.994
32927	3.5374e-003	-4.2061e-002	-1.6232e-002	22.049
32928	5.2948e-003	-4.2061e-002	-2.1475e-002	21.962
32929	4.4909e-003	-4.2061e-002	-2.4475e-002	22.019
32930	1.6099e-002	-4.2061e-002	-2.4475e-002	21.986
32931	1.0295e-002	-4.2061e-002	-2.4475e-002	21.997
32932	1.5295e-002	-4.2061e-002	-2.1475e-002	22.013
32933	1.5295e-002	-4.2061e-002	-2.0475e-002	22.028
32934	2.1295e-002	-4.2061e-002	-1.4475e-002	22.169
32935	1.7052e-002	-4.2061e-002	-1.6232e-002	22.173
32936	5.7295e-002	-4.2061e-002	-1.4475e-002	22.034
32937	2.8495e-002	-4.2061e-002	-1.4475e-002	22.107
32938	3.5695e-002	-4.2061e-002	-1.4475e-002	22.195
32939	4.2895e-002	-4.2061e-002	-1.4475e-002	22.228
32940	5.0095e-002	-4.2061e-002	-1.4475e-002	22.24
32941	6.2795e-002	-4.2061e-002	-1.8077e-002	22.001
32942	6.2795e-002	-4.2061e-002	-5.6633e-003	22.
32943	6.2795e-002	-4.2061e-002	-1.187e-002	22.022
32944	6.2769e-002	-4.2061e-002	-5.2717e-003	22.001
32945	6.0629e-002	-4.2061e-002	1.0982e-002	22.
32946	6.2056e-002	-4.2061e-002	1.4632e-004	22.
32947	6.1343e-002	-4.2061e-002	5.5644e-003	22.
32948	6.0214e-002	-4.2061e-002	1.2156e-002	22.
32949	5.5972e-002	-4.2061e-002	1.909e-002	22.
32950	5.8093e-002	-4.2061e-002	1.5623e-002	22.
32951	5.3413e-002	-4.2061e-002	2.0525e-002	22.
32952	3.2059e-002	-4.2061e-002	2.0525e-002	22.
32953	4.6295e-002	-4.2061e-002	2.0525e-002	22.
32954	3.9177e-002	-4.2061e-002	2.0525e-002	22.001
32955	2.9059e-002	-4.2061e-002	1.7525e-002	22.
32956	2.9937e-002	-4.2061e-002	1.9646e-002	22.
32957	2.9059e-002	-4.2061e-002	9.5889e-003	22.
32958	2.9059e-002	-4.2061e-002	1.3557e-002	22.
32959	2.2995e-002	-4.2061e-002	3.5249e-003	22.006
32960	2.7727e-002	-4.2061e-002	5.7969e-003	22.003
32961	-2.4052e-003	-4.2061e-002	3.5249e-003	21.996
32962	1.6645e-002	-4.2061e-002	3.5249e-003	21.999
32963	1.0295e-002	-4.2061e-002	3.5249e-003	22.
32964	3.9448e-003	-4.2061e-002	3.5249e-003	22.001
32965	-6.6931e-003	-4.2061e-002	5.301e-003	21.998
32966	1.1724e-002	-4.2061e-002	-6.262e-003	22.011
32967	1.1724e-002	-4.2061e-002	-4.612e-003	22.007
32968	2.2948e-003	-4.2061e-002	-6.9751e-003	22.017
32969	-3.9705e-002	-4.2061e-002	-6.9751e-003	22.018
32970	-4.7052e-003	-4.2061e-002	-6.9751e-003	22.017
32971	-1.1705e-002	-4.2061e-002	-6.9751e-003	22.004
32972	-1.8705e-002	-4.2061e-002	-6.9751e-003	22.03
32973	-2.5705e-002	-4.2061e-002	-6.9751e-003	22.045
32974	-3.2705e-002	-4.2061e-002	-6.9751e-003	22.004
32975	-3.9705e-002	-4.2061e-002	2.4883e-005	22.001
32976	-3.6705e-002	-4.2061e-002	3.0249e-003	22.
32977	-3.8827e-002	-4.2061e-002	2.1462e-003	22.
32978	-3.5941e-002	-4.2061e-002	3.0249e-003	22.001
32979	-3.3705e-002	-4.2061e-002	2.0249e-003	22.005
32980	-3.2705e-002	-4.2061e-002	2.0249e-003	22.006
32981	-3.2705e-002	-4.2061e-002	5.0249e-003	22.002
32982	-3.589e-002	-4.2061e-002	5.0249e-003	22.
32983	-3.8865e-002	-4.2061e-002	8.4165e-003	22.
32984	-3.8146e-002	-4.2061e-002	6.0468e-003	22.
32985	-3.8594e-002	-4.2061e-002	1.0471e-002	22.
32986	-3.8179e-002	-4.2061e-002	1.1645e-002	22.
32987	-3.4542e-002	-4.2061e-002	1.759e-002	22.
32988	-3.1982e-002	-4.2061e-002	1.9025e-002	22.
32989	-1.2969e-002	-4.2061e-002	1.9025e-002	22.001
32990	-2.5645e-002	-4.2061e-002	1.9025e-002	22.
32991	-1.9307e-002	-4.2061e-002	1.9025e-002	22.
32992	-9.9692e-003	-4.2061e-002	1.6025e-002	21.999
32993	-1.0848e-002	-4.2061e-002	1.8146e-002	22.
32994	-9.9692e-003	-4.2061e-002	9.5889e-003	22.001
32995	-5.6785e-003	-4.2061e-002	2.7698e-003	22.004
32996	-8.8073e-003	-4.2061e-002	5.5606e-003	22.003
32997	-4.7052e-003	-4.2061e-002	2.0249e-003	22.004
32998	-3.7052e-003	-4.2061e-002	2.0249e-003	22.004
32999	-1.4691e-003	-4.2061e-002	3.0249e-003	22.
33000	-7.0521e-004	-4.2061e-002	3.0249e-003	22.002
33001	2.2948e-003	-4.2061e-002	2.4883e-005	22.009
33002	1.4161e-003	-4.2061e-002	2.1462e-003	22.004
33003	6.0295e-002	-4.2061e-002	-6.9751e-003	22.
33004	6.0295e-002	-4.2061e-002	2.4883e-005	22.
33005	1.8295e-002	-4.2061e-002	-6.9751e-003	22.037
33006	5.3295e-002	-4.2061e-002	-6.9751e-003	22.078
33007	4.6295e-002	-4.2061e-002	-6.9751e-003	22.008
33008	3.9295e-002	-4.2061e-002	-6.9751e-003	22.094
33009	3.2295e-002	-4.2061e-002	-6.9751e-003	22.006
33010	2.5295e-002	-4.2061e-002	-6.9751e-003	22.066
33011	1.8295e-002	-4.2061e-002	2.4883e-005	21.995
33012	2.1295e-002	-4.2061e-002	3.0249e-003	21.998
33013	1.9173e-002	-4.2061e-002	2.1462e-003	21.999
33014	2.2059e-002	-4.2061e-002	3.0249e-003	22.
33015	2.4295e-002	-4.2061e-002	2.0249e-003	22.004
33016	2.5295e-002	-4.2061e-002	2.0249e-003	22.002
33017	2.6268e-002	-4.2061e-002	2.7698e-003	22.
33018	3.0559e-002	-4.2061e-002	9.5889e-003	22.
33019	2.9397e-002	-4.2061e-002	5.5606e-003	21.997
33020	3.0559e-002	-4.2061e-002	1.6025e-002	22.
33021	3.3559e-002	-4.2061e-002	1.9025e-002	22.
33022	3.1437e-002	-4.2061e-002	1.8146e-002	22.
33023	5.2572e-002	-4.2061e-002	1.9025e-002	22.
33024	4.6234e-002	-4.2061e-002	1.9025e-002	22.
33025	3.9897e-002	-4.2061e-002	1.9025e-002	22.
33026	5.5131e-002	-4.2061e-002	1.759e-002	22.
33027	5.8768e-002	-4.2061e-002	1.1645e-002	22.
33028	5.9184e-002	-4.2061e-002	1.0471e-002	22.
33029	5.9454e-002	-4.2061e-002	8.4165e-003	22.
33030	5.648e-002	-4.2061e-002	5.0249e-003	22.001
33031	5.8735e-002	-4.2061e-002	6.0468e-003	22.
33032	5.3295e-002	-4.2061e-002	5.0249e-003	22.002
33033	5.3295e-002	-4.2061e-002	2.0249e-003	22.004
33034	5.4295e-002	-4.2061e-002	2.0249e-003	22.005
33035	5.6531e-002	-4.2061e-002	3.0249e-003	22.001
33036	5.7295e-002	-4.2061e-002	3.0249e-003	22.001
33037	5.9416e-002	-4.2061e-002	2.1462e-003	22.001
33038	-3.7052e-003	-4.2061e-002	-2.4475e-002	22.04
33039	-3.7052e-003	-4.2061e-002	-2.3475e-002	22.01
33040	-1.4691e-003	-4.2061e-002	-2.4475e-002	22.025
33041	2.4295e-002	-4.2061e-002	-2.4475e-002	21.954
33042	2.4295e-002	-4.2061e-002	-2.3475e-002	22.072
33043	2.2059e-002	-4.2061e-002	-2.4475e-002	21.953
33044	6.4892e-002	-4.4823e-002	-5.9664e-003	22.001
33045	6.2795e-002	-4.4823e-002	-6.2346e-003	22.001
33046	6.2795e-002	-4.9141e-002	-6.2346e-003	22.
33047	6.4892e-002	-4.9141e-002	-5.9664e-003	22.
33048	6.2795e-002	-4.9903e-002	-7.0026e-003	22.
33049	6.4992e-002	-4.9903e-002	-6.7219e-003	22.
33050	6.4793e-002	-4.4061e-002	-5.2109e-003	22.001
33051	6.2788e-002	-4.4061e-002	-5.4675e-003	21.997
33052	6.2795e-002	-4.4086e-002	-5.6633e-003	21.997
33053	6.2795e-002	-4.4357e-002	-6.0746e-003	22.
33054	6.4863e-002	-4.4284e-002	-5.7451e-003	22.001
33055	-2.4052e-003	4.1408e-002	5.5249e-003	22.003
33056	-5.2789e-003	4.1408e-002	6.7152e-003	22.001
33057	2.2995e-002	4.1408e-002	5.5249e-003	22.003
33058	1.6645e-002	4.1408e-002	5.5249e-003	21.998
33059	1.0295e-002	4.1408e-002	5.5249e-003	22.002
33060	3.9448e-003	4.1408e-002	5.5249e-003	22.005
33061	2.2995e-002	4.1408e-002	1.3653e-002	22.
33062	2.6514e-002	4.1408e-002	1.1621e-002	22.
33063	2.6514e-002	4.1408e-002	7.5569e-003	22.001
33064	1.9947e-002	4.1408e-002	1.3653e-002	22.
33065	1.9947e-002	4.1408e-002	2.2408e-002	22.
33066	1.9947e-002	4.1408e-002	1.8031e-002	22.
33067	5.4802e-002	4.1408e-002	2.4835e-002	22.
33068	4.7851e-002	4.1408e-002	2.41e-002	22.
33069	4.0887e-002	4.1408e-002	2.349e-002	22.
33070	3.3914e-002	4.1408e-002	2.3004e-002	22.
33071	2.6933e-002	4.1408e-002	2.2644e-002	22.
33072	6.2492e-002	4.1408e-002	1.2265e-002	22.001
33073	5.8647e-002	4.1408e-002	1.855e-002	22.
33074	6.7509e-002	4.1408e-002	-2.5843e-002	22.012
33075	6.6506e-002	4.1408e-002	-1.8222e-002	22.214
33076	6.5502e-002	4.1408e-002	-1.06e-002	22.275
33077	6.4499e-002	4.1408e-002	-2.9784e-003	22.006
33078	6.3496e-002	4.1408e-002	4.6431e-003	22.004
33079	6.7614e-002	4.1408e-002	-2.6641e-002	22.011
33080	-1.5305e-002	4.1408e-002	-2.9052e-002	23.951
33081	6.0111e-002	4.1408e-002	-2.7503e-002	22.918
33082	5.2595e-002	4.1408e-002	-2.8236e-002	23.83
33083	4.5067e-002	4.1408e-002	-2.8841e-002	23.927
33084	3.753e-002	4.1408e-002	-2.9318e-002	23.75
33085	2.9985e-002	4.1408e-002	-2.9666e-002	24.067
33086	2.2436e-002	4.1408e-002	-2.9885e-002	23.768
33087	1.4885e-002	4.1408e-002	-2.9976e-002	22.082
33088	7.3326e-003	4.1408e-002	-2.9938e-002	22.158
33089	-2.1785e-004	4.1408e-002	-2.9771e-002	23.57
33090	-7.7643e-003	4.1408e-002	-2.9476e-002	23.906
33091	-4.6922e-002	4.1408e-002	-2.5861e-002	22.026
33092	-2.1645e-002	4.1408e-002	-2.8595e-002	23.698
33093	-2.7978e-002	4.1408e-002	-2.8048e-002	23.884
33094	-3.4303e-002	4.1408e-002	-2.7409e-002	23.404
33095	-4.0618e-002	4.1408e-002	-2.668e-002	22.847
33096	-4.1903e-002	4.1408e-002	1.2265e-002	22.
33097	-4.5918e-002	4.1408e-002	-1.8236e-002	22.411
33098	-4.4914e-002	4.1408e-002	-1.0611e-002	22.327
33099	-4.391e-002	4.1408e-002	-2.9855e-003	22.066
33100	-4.2907e-002	4.1408e-002	4.6396e-003	22.002
33101	-3.4213e-002	4.1408e-002	2.4835e-002	22.
33102	-3.8058e-002	4.1408e-002	1.855e-002	22.
33103	6.4279e-004	4.1408e-002	2.2408e-002	22.
33104	-6.3435e-003	4.1408e-002	2.2644e-002	22.
33105	-1.3324e-002	4.1408e-002	2.3004e-002	22.
33106	-2.0298e-002	4.1408e-002	2.349e-002	22.
33107	-2.7261e-002	4.1408e-002	2.41e-002	22.
33108	6.4279e-004	4.1408e-002	1.3653e-002	22.
33109	6.4279e-004	4.1408e-002	1.8031e-002	22.
33110	1.5795e-002	4.1408e-002	-2.9751e-003	22.017
33111	1.5795e-002	4.1408e-002	-3.9751e-003	22.208
33112	1.2795e-002	4.1408e-002	2.4883e-005	21.983
33113	1.4916e-002	4.1408e-002	-8.538e-004	21.955
33114	7.7948e-003	4.1408e-002	2.4883e-005	22.082
33115	4.7948e-003	4.1408e-002	-2.9751e-003	22.236
33116	5.6735e-003	4.1408e-002	-8.538e-004	22.07
33117	4.7948e-003	4.1408e-002	-3.9751e-003	22.942
33118	-3.9205e-002	4.1408e-002	-3.9751e-003	22.084
33119	-3.1872e-002	4.1408e-002	-3.9751e-003	21.864
33120	-2.4539e-002	4.1408e-002	-3.9751e-003	22.136
33121	-1.7205e-002	4.1408e-002	-3.9751e-003	22.431
33122	-9.8719e-003	4.1408e-002	-3.9751e-003	22.227
33123	-2.5385e-003	4.1408e-002	-3.9751e-003	22.635
33124	-4.2205e-002	4.1408e-002	-6.9751e-003	22.572
33125	-4.1327e-002	4.1408e-002	-4.8538e-003	22.443
33126	-4.2205e-002	4.1408e-002	-1.4475e-002	24.711
33127	-3.9205e-002	4.1408e-002	-1.7475e-002	28.776
33128	-4.1327e-002	4.1408e-002	-1.6596e-002	25.033
33129	4.7948e-003	4.1408e-002	-1.7475e-002	35.843
33130	-3.1872e-002	4.1408e-002	-1.7475e-002	32.638
33131	-2.4539e-002	4.1408e-002	-1.7475e-002	32.466
33132	-1.7205e-002	4.1408e-002	-1.7475e-002	32.559
33133	-9.8719e-003	4.1408e-002	-1.7475e-002	32.701
33134	-2.5385e-003	4.1408e-002	-1.7475e-002	32.072
33135	4.7948e-003	4.1408e-002	-1.8475e-002	28.464
33136	7.7948e-003	4.1408e-002	-2.1475e-002	23.086
33137	5.6735e-003	4.1408e-002	-2.0596e-002	23.688
33138	1.2795e-002	4.1408e-002	-2.1475e-002	22.848
33139	1.5795e-002	4.1408e-002	-1.8475e-002	28.78
33140	1.4916e-002	4.1408e-002	-2.0596e-002	23.594
33141	1.5795e-002	4.1408e-002	-1.7475e-002	36.055
33142	5.9795e-002	4.1408e-002	-1.7475e-002	28.032
33143	2.3128e-002	4.1408e-002	-1.7475e-002	33.504
33144	3.0461e-002	4.1408e-002	-1.7475e-002	31.836
33145	3.7795e-002	4.1408e-002	-1.7475e-002	33.217
33146	4.5128e-002	4.1408e-002	-1.7475e-002	32.612
33147	5.2461e-002	4.1408e-002	-1.7475e-002	31.951
33148	6.2795e-002	4.1408e-002	-1.4475e-002	24.742
33149	6.1916e-002	4.1408e-002	-1.6596e-002	24.774
33150	6.2795e-002	4.1408e-002	-6.9751e-003	22.236
33151	5.9795e-002	4.1408e-002	-3.9751e-003	22.134
33152	6.1916e-002	4.1408e-002	-4.8538e-003	21.943
33153	2.3128e-002	4.1408e-002	-3.9751e-003	22.697
33154	3.0461e-002	4.1408e-002	-3.9751e-003	22.795
33155	3.7795e-002	4.1408e-002	-3.9751e-003	22.442
33156	4.5128e-002	4.1408e-002	-3.9751e-003	22.248
33157	5.2461e-002	4.1408e-002	-3.9751e-003	22.199
33158	1.3134e-002	-3.0101e-003	-5.1431e-003	22.056
33159	1.0262e-002	-4.1662e-003	-5.1431e-003	22.095
33160	7.4097e-003	-2.9645e-003	-5.1431e-003	22.011
33161	6.2925e-003	-3.6283e-003	-3.8731e-003	22.002
33162	5.6754e-003	-2.7693e-003	6.2869e-003	22.001
33163	5.6754e-003	2.5647e-003	6.2869e-003	22.003
33164	5.8475e-003	2.602e-002	-4.0001e-003	22.037
33165	7.5623e-003	2.6362e-002	-4.7621e-003	21.934
33166	1.3119e-002	2.6309e-002	-4.7621e-003	21.9
33167	2.0709e-002	4.0646e-002	1.2891e-002	22.
33168	2.0709e-002	-4.3299e-002	1.2891e-002	22.
33169	2.0709e-002	3.3014e-002	1.2891e-002	22.
33170	2.0709e-002	2.5383e-002	1.2891e-002	22.
33171	2.0709e-002	1.7752e-002	1.2891e-002	22.
33172	2.0709e-002	1.012e-002	1.2891e-002	22.
33173	2.0709e-002	2.489e-003	1.2891e-002	22.
33174	2.0709e-002	-5.1423e-003	1.2891e-002	22.
