Node Number	X Location (m)	Y Location (m)	Z Location (m)	Temperature (°C)
32919	-4.2205e-002	-4.2061e-002	-1.187e-002	415.92
32920	-3.6705e-002	-4.2061e-002	-1.4475e-002	478.68
32921	-7.0521e-004	-4.2061e-002	-1.4475e-002	452.02
32922	-2.9505e-002	-4.2061e-002	-1.4475e-002	523.95
32923	-2.2305e-002	-4.2061e-002	-1.4475e-002	529.5
32924	-1.5105e-002	-4.2061e-002	-1.4475e-002	527.2
32925	-7.9052e-003	-4.2061e-002	-1.4475e-002	523.16
32926	5.2948e-003	-4.2061e-002	-2.0475e-002	504.27
32927	3.5374e-003	-4.2061e-002	-1.6232e-002	443.75
32928	5.2948e-003	-4.2061e-002	-2.1475e-002	538.2
32929	4.4909e-003	-4.2061e-002	-2.4475e-002	682.46
32930	1.6099e-002	-4.2061e-002	-2.4475e-002	677.67
32931	1.0295e-002	-4.2061e-002	-2.4475e-002	665.83
32932	1.5295e-002	-4.2061e-002	-2.1475e-002	535.77
32933	1.5295e-002	-4.2061e-002	-2.0475e-002	501.17
32934	2.1295e-002	-4.2061e-002	-1.4475e-002	455.1
32935	1.7052e-002	-4.2061e-002	-1.6232e-002	442.09
32936	5.7295e-002	-4.2061e-002	-1.4475e-002	472.95
32937	2.8495e-002	-4.2061e-002	-1.4475e-002	490.15
32938	3.5695e-002	-4.2061e-002	-1.4475e-002	521.09
32939	4.2895e-002	-4.2061e-002	-1.4475e-002	525.84
32940	5.0095e-002	-4.2061e-002	-1.4475e-002	518.79
32941	6.2795e-002	-4.2061e-002	-1.8077e-002	500.73
32942	6.2795e-002	-4.2061e-002	-5.6633e-003	371.15
32943	6.2795e-002	-4.2061e-002	-1.187e-002	407.68
32944	6.2769e-002	-4.2061e-002	-5.2717e-003	369.85
32945	6.0629e-002	-4.2061e-002	1.0982e-002	333.34
32946	6.2056e-002	-4.2061e-002	1.4632e-004	349.06
32947	6.1343e-002	-4.2061e-002	5.5644e-003	337.99
32948	6.0214e-002	-4.2061e-002	1.2156e-002	332.7
32949	5.5972e-002	-4.2061e-002	1.909e-002	327.79
32950	5.8093e-002	-4.2061e-002	1.5623e-002	331.
32951	5.3413e-002	-4.2061e-002	2.0525e-002	326.36
32952	3.2059e-002	-4.2061e-002	2.0525e-002	317.93
32953	4.6295e-002	-4.2061e-002	2.0525e-002	327.84
32954	3.9177e-002	-4.2061e-002	2.0525e-002	326.06
32955	2.9059e-002	-4.2061e-002	1.7525e-002	315.41
32956	2.9937e-002	-4.2061e-002	1.9646e-002	313.87
32957	2.9059e-002	-4.2061e-002	9.5889e-003	334.31
32958	2.9059e-002	-4.2061e-002	1.3557e-002	323.18
32959	2.2995e-002	-4.2061e-002	3.5249e-003	350.67
32960	2.7727e-002	-4.2061e-002	5.7969e-003	347.01
32961	-2.4052e-003	-4.2061e-002	3.5249e-003	351.6
32962	1.6645e-002	-4.2061e-002	3.5249e-003	347.69
32963	1.0295e-002	-4.2061e-002	3.5249e-003	345.75
32964	3.9448e-003	-4.2061e-002	3.5249e-003	348.38
32965	-6.6931e-003	-4.2061e-002	5.301e-003	349.61
32966	1.1724e-002	-4.2061e-002	-6.262e-003	375.92
32967	1.1724e-002	-4.2061e-002	-4.612e-003	366.96
32968	2.2948e-003	-4.2061e-002	-6.9751e-003	384.81
32969	-3.9705e-002	-4.2061e-002	-6.9751e-003	387.67
32970	-4.7052e-003	-4.2061e-002	-6.9751e-003	400.21
32971	-1.1705e-002	-4.2061e-002	-6.9751e-003	402.15
32972	-1.8705e-002	-4.2061e-002	-6.9751e-003	403.06
32973	-2.5705e-002	-4.2061e-002	-6.9751e-003	409.51
32974	-3.2705e-002	-4.2061e-002	-6.9751e-003	398.79
32975	-3.9705e-002	-4.2061e-002	2.4883e-005	352.99
32976	-3.6705e-002	-4.2061e-002	3.0249e-003	346.8
32977	-3.8827e-002	-4.2061e-002	2.1462e-003	347.23
32978	-3.5941e-002	-4.2061e-002	3.0249e-003	347.49
32979	-3.3705e-002	-4.2061e-002	2.0249e-003	353.57
32980	-3.2705e-002	-4.2061e-002	2.0249e-003	354.64
32981	-3.2705e-002	-4.2061e-002	5.0249e-003	348.06
32982	-3.589e-002	-4.2061e-002	5.0249e-003	344.14
32983	-3.8865e-002	-4.2061e-002	8.4165e-003	339.81
32984	-3.8146e-002	-4.2061e-002	6.0468e-003	341.05
32985	-3.8594e-002	-4.2061e-002	1.0471e-002	337.96
32986	-3.8179e-002	-4.2061e-002	1.1645e-002	337.43
32987	-3.4542e-002	-4.2061e-002	1.759e-002	332.93
32988	-3.1982e-002	-4.2061e-002	1.9025e-002	331.75
32989	-1.2969e-002	-4.2061e-002	1.9025e-002	326.83
32990	-2.5645e-002	-4.2061e-002	1.9025e-002	333.02
32991	-1.9307e-002	-4.2061e-002	1.9025e-002	331.96
32992	-9.9692e-003	-4.2061e-002	1.6025e-002	326.02
32993	-1.0848e-002	-4.2061e-002	1.8146e-002	325.4
32994	-9.9692e-003	-4.2061e-002	9.5889e-003	339.87
32995	-5.6785e-003	-4.2061e-002	2.7698e-003	357.35
32996	-8.8073e-003	-4.2061e-002	5.5606e-003	352.18
32997	-4.7052e-003	-4.2061e-002	2.0249e-003	357.63
32998	-3.7052e-003	-4.2061e-002	2.0249e-003	356.53
32999	-1.4691e-003	-4.2061e-002	3.0249e-003	351.41
33000	-7.0521e-004	-4.2061e-002	3.0249e-003	351.06
33001	2.2948e-003	-4.2061e-002	2.4883e-005	356.34
33002	1.4161e-003	-4.2061e-002	2.1462e-003	351.39
33003	6.0295e-002	-4.2061e-002	-6.9751e-003	381.47
33004	6.0295e-002	-4.2061e-002	2.4883e-005	349.57
33005	1.8295e-002	-4.2061e-002	-6.9751e-003	385.73
33006	5.3295e-002	-4.2061e-002	-6.9751e-003	400.58
33007	4.6295e-002	-4.2061e-002	-6.9751e-003	401.35
33008	3.9295e-002	-4.2061e-002	-6.9751e-003	412.79
33009	3.2295e-002	-4.2061e-002	-6.9751e-003	405.27
33010	2.5295e-002	-4.2061e-002	-6.9751e-003	404.29
33011	1.8295e-002	-4.2061e-002	2.4883e-005	353.75
33012	2.1295e-002	-4.2061e-002	3.0249e-003	349.84
33013	1.9173e-002	-4.2061e-002	2.1462e-003	349.9
33014	2.2059e-002	-4.2061e-002	3.0249e-003	350.61
33015	2.4295e-002	-4.2061e-002	2.0249e-003	355.33
33016	2.5295e-002	-4.2061e-002	2.0249e-003	356.15
33017	2.6268e-002	-4.2061e-002	2.7698e-003	355.33
33018	3.0559e-002	-4.2061e-002	9.5889e-003	338.04
33019	2.9397e-002	-4.2061e-002	5.5606e-003	348.25
33020	3.0559e-002	-4.2061e-002	1.6025e-002	324.49
33021	3.3559e-002	-4.2061e-002	1.9025e-002	324.56
33022	3.1437e-002	-4.2061e-002	1.8146e-002	323.8
33023	5.2572e-002	-4.2061e-002	1.9025e-002	329.13
33024	4.6234e-002	-4.2061e-002	1.9025e-002	330.71
33025	3.9897e-002	-4.2061e-002	1.9025e-002	329.91
33026	5.5131e-002	-4.2061e-002	1.759e-002	330.39
33027	5.8768e-002	-4.2061e-002	1.1645e-002	334.56
33028	5.9184e-002	-4.2061e-002	1.0471e-002	335.47
33029	5.9454e-002	-4.2061e-002	8.4165e-003	337.15
33030	5.648e-002	-4.2061e-002	5.0249e-003	341.71
33031	5.8735e-002	-4.2061e-002	6.0468e-003	338.97
33032	5.3295e-002	-4.2061e-002	5.0249e-003	345.28
33033	5.3295e-002	-4.2061e-002	2.0249e-003	351.36
33034	5.4295e-002	-4.2061e-002	2.0249e-003	350.89
33035	5.6531e-002	-4.2061e-002	3.0249e-003	344.95
33036	5.7295e-002	-4.2061e-002	3.0249e-003	344.37
33037	5.9416e-002	-4.2061e-002	2.1462e-003	344.73
33038	-3.7052e-003	-4.2061e-002	-2.4475e-002	689.41
33039	-3.7052e-003	-4.2061e-002	-2.3475e-002	639.3
33040	-1.4691e-003	-4.2061e-002	-2.4475e-002	692.55
33041	2.4295e-002	-4.2061e-002	-2.4475e-002	667.96
33042	2.4295e-002	-4.2061e-002	-2.3475e-002	628.31
33043	2.2059e-002	-4.2061e-002	-2.4475e-002	681.2
33044	6.4892e-002	-4.4823e-002	-5.9664e-003	373.27
33045	6.2795e-002	-4.4823e-002	-6.2346e-003	373.48
33046	6.2795e-002	-4.9141e-002	-6.2346e-003	371.86
33047	6.4892e-002	-4.9141e-002	-5.9664e-003	371.9
33048	6.2795e-002	-4.9903e-002	-7.0026e-003	372.11
33049	6.4992e-002	-4.9903e-002	-6.7219e-003	372.11
33050	6.4793e-002	-4.4061e-002	-5.2109e-003	369.25
33051	6.2788e-002	-4.4061e-002	-5.4675e-003	369.67
33052	6.2795e-002	-4.4086e-002	-5.6633e-003	370.54
33053	6.2795e-002	-4.4357e-002	-6.0746e-003	372.72
33054	6.4863e-002	-4.4284e-002	-5.7451e-003	372.05
33055	-2.4052e-003	4.1408e-002	5.5249e-003	432.93
33056	-5.2789e-003	4.1408e-002	6.7152e-003	407.96
33057	2.2995e-002	4.1408e-002	5.5249e-003	430.87
33058	1.6645e-002	4.1408e-002	5.5249e-003	456.29
33059	1.0295e-002	4.1408e-002	5.5249e-003	464.28
33060	3.9448e-003	4.1408e-002	5.5249e-003	457.46
33061	2.2995e-002	4.1408e-002	1.3653e-002	339.31
33062	2.6514e-002	4.1408e-002	1.1621e-002	361.95
33063	2.6514e-002	4.1408e-002	7.5569e-003	396.08
33064	1.9947e-002	4.1408e-002	1.3653e-002	334.05
33065	1.9947e-002	4.1408e-002	2.2408e-002	329.69
33066	1.9947e-002	4.1408e-002	1.8031e-002	331.27
33067	5.4802e-002	4.1408e-002	2.4835e-002	357.33
33068	4.7851e-002	4.1408e-002	2.41e-002	358.1
33069	4.0887e-002	4.1408e-002	2.349e-002	357.69
33070	3.3914e-002	4.1408e-002	2.3004e-002	352.73
33071	2.6933e-002	4.1408e-002	2.2644e-002	338.62
33072	6.2492e-002	4.1408e-002	1.2265e-002	375.91
33073	5.8647e-002	4.1408e-002	1.855e-002	364.72
33074	6.7509e-002	4.1408e-002	-2.5843e-002	1221.4
33075	6.6506e-002	4.1408e-002	-1.8222e-002	778.22
33076	6.5502e-002	4.1408e-002	-1.06e-002	599.97
33077	6.4499e-002	4.1408e-002	-2.9784e-003	477.58
33078	6.3496e-002	4.1408e-002	4.6431e-003	406.34
33079	6.7614e-002	4.1408e-002	-2.6641e-002	1291.8
33080	-1.5305e-002	4.1408e-002	-2.9052e-002	1351.
33081	6.0111e-002	4.1408e-002	-2.7503e-002	1307.1
33082	5.2595e-002	4.1408e-002	-2.8236e-002	1328.2
33083	4.5067e-002	4.1408e-002	-2.8841e-002	1340.1
33084	3.753e-002	4.1408e-002	-2.9318e-002	1346.5
33085	2.9985e-002	4.1408e-002	-2.9666e-002	1349.6
33086	2.2436e-002	4.1408e-002	-2.9885e-002	1350.8
33087	1.4885e-002	4.1408e-002	-2.9976e-002	1356.1
33088	7.3326e-003	4.1408e-002	-2.9938e-002	1356.1
33089	-2.1785e-004	4.1408e-002	-2.9771e-002	1352.2
33090	-7.7643e-003	4.1408e-002	-2.9476e-002	1353.8
33091	-4.6922e-002	4.1408e-002	-2.5861e-002	1299.7
33092	-2.1645e-002	4.1408e-002	-2.8595e-002	1348.5
33093	-2.7978e-002	4.1408e-002	-2.8048e-002	1342.3
33094	-3.4303e-002	4.1408e-002	-2.7409e-002	1328.4
33095	-4.0618e-002	4.1408e-002	-2.668e-002	1308.2
33096	-4.1903e-002	4.1408e-002	1.2265e-002	378.96
33097	-4.5918e-002	4.1408e-002	-1.8236e-002	808.61
33098	-4.4914e-002	4.1408e-002	-1.0611e-002	605.87
33099	-4.391e-002	4.1408e-002	-2.9855e-003	483.22
33100	-4.2907e-002	4.1408e-002	4.6396e-003	409.33
33101	-3.4213e-002	4.1408e-002	2.4835e-002	360.06
33102	-3.8058e-002	4.1408e-002	1.855e-002	367.66
33103	6.4279e-004	4.1408e-002	2.2408e-002	331.69
33104	-6.3435e-003	4.1408e-002	2.2644e-002	340.71
33105	-1.3324e-002	4.1408e-002	2.3004e-002	354.91
33106	-2.0298e-002	4.1408e-002	2.349e-002	360.26
33107	-2.7261e-002	4.1408e-002	2.41e-002	360.72
33108	6.4279e-004	4.1408e-002	1.3653e-002	335.98
33109	6.4279e-004	4.1408e-002	1.8031e-002	333.34
33110	1.5795e-002	4.1408e-002	-2.9751e-003	503.12
33111	1.5795e-002	4.1408e-002	-3.9751e-003	514.96
33112	1.2795e-002	4.1408e-002	2.4883e-005	482.56
33113	1.4916e-002	4.1408e-002	-8.538e-004	486.37
33114	7.7948e-003	4.1408e-002	2.4883e-005	483.1
33115	4.7948e-003	4.1408e-002	-2.9751e-003	504.43
33116	5.6735e-003	4.1408e-002	-8.538e-004	487.55
33117	4.7948e-003	4.1408e-002	-3.9751e-003	518.31
33118	-3.9205e-002	4.1408e-002	-3.9751e-003	485.25
33119	-3.1872e-002	4.1408e-002	-3.9751e-003	468.64
33120	-2.4539e-002	4.1408e-002	-3.9751e-003	466.47
33121	-1.7205e-002	4.1408e-002	-3.9751e-003	471.57
33122	-9.8719e-003	4.1408e-002	-3.9751e-003	481.34
33123	-2.5385e-003	4.1408e-002	-3.9751e-003	498.48
33124	-4.2205e-002	4.1408e-002	-6.9751e-003	535.45
33125	-4.1327e-002	4.1408e-002	-4.8538e-003	502.57
33126	-4.2205e-002	4.1408e-002	-1.4475e-002	692.4
33127	-3.9205e-002	4.1408e-002	-1.7475e-002	794.22
33128	-4.1327e-002	4.1408e-002	-1.6596e-002	757.42
33129	4.7948e-003	4.1408e-002	-1.7475e-002	806.11
33130	-3.1872e-002	4.1408e-002	-1.7475e-002	847.08
33131	-2.4539e-002	4.1408e-002	-1.7475e-002	859.38
33132	-1.7205e-002	4.1408e-002	-1.7475e-002	861.07
33133	-9.8719e-003	4.1408e-002	-1.7475e-002	860.04
33134	-2.5385e-003	4.1408e-002	-1.7475e-002	844.29
33135	4.7948e-003	4.1408e-002	-1.8475e-002	817.52
33136	7.7948e-003	4.1408e-002	-2.1475e-002	877.92
33137	5.6735e-003	4.1408e-002	-2.0596e-002	859.01
33138	1.2795e-002	4.1408e-002	-2.1475e-002	879.35
33139	1.5795e-002	4.1408e-002	-1.8475e-002	816.61
33140	1.4916e-002	4.1408e-002	-2.0596e-002	855.68
33141	1.5795e-002	4.1408e-002	-1.7475e-002	803.7
33142	5.9795e-002	4.1408e-002	-1.7475e-002	773.42
33143	2.3128e-002	4.1408e-002	-1.7475e-002	839.81
33144	3.0461e-002	4.1408e-002	-1.7475e-002	855.
33145	3.7795e-002	4.1408e-002	-1.7475e-002	854.55
33146	4.5128e-002	4.1408e-002	-1.7475e-002	850.67
33147	5.2461e-002	4.1408e-002	-1.7475e-002	833.66
33148	6.2795e-002	4.1408e-002	-1.4475e-002	682.31
33149	6.1916e-002	4.1408e-002	-1.6596e-002	736.65
33150	6.2795e-002	4.1408e-002	-6.9751e-003	529.91
33151	5.9795e-002	4.1408e-002	-3.9751e-003	481.79
33152	6.1916e-002	4.1408e-002	-4.8538e-003	497.08
33153	2.3128e-002	4.1408e-002	-3.9751e-003	496.53
33154	3.0461e-002	4.1408e-002	-3.9751e-003	479.23
33155	3.7795e-002	4.1408e-002	-3.9751e-003	467.85
33156	4.5128e-002	4.1408e-002	-3.9751e-003	463.89
33157	5.2461e-002	4.1408e-002	-3.9751e-003	467.25
33158	1.3134e-002	-3.0101e-003	-5.1431e-003	503.27
33159	1.0262e-002	-4.1662e-003	-5.1431e-003	504.65
33160	7.4097e-003	-2.9645e-003	-5.1431e-003	503.22
33161	6.2925e-003	-3.6283e-003	-3.8731e-003	465.57
33162	5.6754e-003	-2.7693e-003	6.2869e-003	408.49
33163	5.6754e-003	2.5647e-003	6.2869e-003	421.42
33164	5.8475e-003	2.602e-002	-4.0001e-003	507.1
33165	7.5623e-003	2.6362e-002	-4.7621e-003	536.86
33166	1.3119e-002	2.6309e-002	-4.7621e-003	537.27
33167	2.0709e-002	4.0646e-002	1.2891e-002	334.55
33168	2.0709e-002	-4.3299e-002	1.2891e-002	298.28
33169	2.0709e-002	3.3014e-002	1.2891e-002	335.98
