Node Number	X Location (m)	Y Location (m)	Z Location (m)	Temperature (°C)
33056	-5.2789e-003	4.1408e-002	6.7152e-003	398.29
33057	2.2995e-002	4.1408e-002	5.5249e-003	421.37
33058	1.6645e-002	4.1408e-002	5.5249e-003	446.88
33059	1.0295e-002	4.1408e-002	5.5249e-003	454.87
33060	3.9448e-003	4.1408e-002	5.5249e-003	448.05
33061	2.2995e-002	4.1408e-002	1.3653e-002	328.94
33062	2.6514e-002	4.1408e-002	1.1621e-002	351.9
33063	2.6514e-002	4.1408e-002	7.5569e-003	386.35
33064	1.9947e-002	4.1408e-002	1.3653e-002	323.61
33065	1.9947e-002	4.1408e-002	2.2408e-002	319.2
33066	1.9947e-002	4.1408e-002	1.8031e-002	320.79
33067	5.4802e-002	4.1408e-002	2.4835e-002	347.3
33068	4.7851e-002	4.1408e-002	2.41e-002	348.11
33069	4.0887e-002	4.1408e-002	2.349e-002	347.7
33070	3.3914e-002	4.1408e-002	2.3004e-002	342.66
33071	2.6933e-002	4.1408e-002	2.2644e-002	328.29
33072	6.2492e-002	4.1408e-002	1.2265e-002	366.09
33073	5.8647e-002	4.1408e-002	1.855e-002	354.79
33074	6.7509e-002	4.1408e-002	-2.5843e-002	878.65
33075	6.6506e-002	4.1408e-002	-1.8222e-002	668.28
33076	6.5502e-002	4.1408e-002	-1.06e-002	583.55
33077	6.4499e-002	4.1408e-002	-2.9784e-003	469.07
33078	6.3496e-002	4.1408e-002	4.6431e-003	396.9
33079	6.7614e-002	4.1408e-002	-2.6641e-002	957.76
33080	-1.5305e-002	4.1408e-002	-2.9052e-002	983.43
33081	6.0111e-002	4.1408e-002	-2.7503e-002	947.72
33082	5.2595e-002	4.1408e-002	-2.8236e-002	957.91
33083	4.5067e-002	4.1408e-002	-2.8841e-002	970.01
33084	3.753e-002	4.1408e-002	-2.9318e-002	983.33
33085	2.9985e-002	4.1408e-002	-2.9666e-002	980.47
33086	2.2436e-002	4.1408e-002	-2.9885e-002	988.19
33087	1.4885e-002	4.1408e-002	-2.9976e-002	1021.8
33088	7.3326e-003	4.1408e-002	-2.9938e-002	1019.2
33089	-2.1785e-004	4.1408e-002	-2.9771e-002	990.23
33090	-7.7643e-003	4.1408e-002	-2.9476e-002	986.02
33091	-4.6922e-002	4.1408e-002	-2.5861e-002	963.66
33092	-2.1645e-002	4.1408e-002	-2.8595e-002	983.76
33093	-2.7978e-002	4.1408e-002	-2.8048e-002	973.79
33094	-3.4303e-002	4.1408e-002	-2.7409e-002	965.87
33095	-4.0618e-002	4.1408e-002	-2.668e-002	942.2
33096	-4.1903e-002	4.1408e-002	1.2265e-002	369.15
33097	-4.5918e-002	4.1408e-002	-1.8236e-002	683.61
33098	-4.4914e-002	4.1408e-002	-1.0611e-002	588.54
33099	-4.391e-002	4.1408e-002	-2.9855e-003	474.77
33100	-4.2907e-002	4.1408e-002	4.6396e-003	399.87
33101	-3.4213e-002	4.1408e-002	2.4835e-002	350.03
33102	-3.8058e-002	4.1408e-002	1.855e-002	357.73
33103	6.4279e-004	4.1408e-002	2.2408e-002	321.17
33104	-6.3435e-003	4.1408e-002	2.2644e-002	330.34
33105	-1.3324e-002	4.1408e-002	2.3004e-002	344.82
33106	-2.0298e-002	4.1408e-002	2.349e-002	350.26
33107	-2.7261e-002	4.1408e-002	2.41e-002	350.72
33108	6.4279e-004	4.1408e-002	1.3653e-002	325.51
33109	6.4279e-004	4.1408e-002	1.8031e-002	322.83
33110	1.5795e-002	4.1408e-002	-2.9751e-003	495.46
33111	1.5795e-002	4.1408e-002	-3.9751e-003	507.9
33112	1.2795e-002	4.1408e-002	2.4883e-005	473.78
33113	1.4916e-002	4.1408e-002	-8.538e-004	477.86
33114	7.7948e-003	4.1408e-002	2.4883e-005	474.32
33115	4.7948e-003	4.1408e-002	-2.9751e-003	496.8
33116	5.6735e-003	4.1408e-002	-8.538e-004	479.04
33117	4.7948e-003	4.1408e-002	-3.9751e-003	511.73
33118	-3.9205e-002	4.1408e-002	-3.9751e-003	476.57
33119	-3.1872e-002	4.1408e-002	-3.9751e-003	460.36
33120	-2.4539e-002	4.1408e-002	-3.9751e-003	457.3
33121	-1.7205e-002	4.1408e-002	-3.9751e-003	462.36
33122	-9.8719e-003	4.1408e-002	-3.9751e-003	472.11
33123	-2.5385e-003	4.1408e-002	-3.9751e-003	490.5
33124	-4.2205e-002	4.1408e-002	-6.9751e-003	525.67
33125	-4.1327e-002	4.1408e-002	-4.8538e-003	493.48
33126	-4.2205e-002	4.1408e-002	-1.4475e-002	648.04
33127	-3.9205e-002	4.1408e-002	-1.7475e-002	703.2
33128	-4.1327e-002	4.1408e-002	-1.6596e-002	687.65
33129	4.7948e-003	4.1408e-002	-1.7475e-002	795.33
33130	-3.1872e-002	4.1408e-002	-1.7475e-002	765.07
33131	-2.4539e-002	4.1408e-002	-1.7475e-002	782.97
33132	-1.7205e-002	4.1408e-002	-1.7475e-002	795.39
33133	-9.8719e-003	4.1408e-002	-1.7475e-002	804.5
33134	-2.5385e-003	4.1408e-002	-1.7475e-002	812.35
33135	4.7948e-003	4.1408e-002	-1.8475e-002	794.05
33136	7.7948e-003	4.1408e-002	-2.1475e-002	787.01
33137	5.6735e-003	4.1408e-002	-2.0596e-002	803.27
33138	1.2795e-002	4.1408e-002	-2.1475e-002	802.18
33139	1.5795e-002	4.1408e-002	-1.8475e-002	789.86
33140	1.4916e-002	4.1408e-002	-2.0596e-002	788.74
33141	1.5795e-002	4.1408e-002	-1.7475e-002	792.51
33142	5.9795e-002	4.1408e-002	-1.7475e-002	692.57
33143	2.3128e-002	4.1408e-002	-1.7475e-002	803.63
33144	3.0461e-002	4.1408e-002	-1.7475e-002	797.81
33145	3.7795e-002	4.1408e-002	-1.7475e-002	787.58
33146	4.5128e-002	4.1408e-002	-1.7475e-002	778.52
33147	5.2461e-002	4.1408e-002	-1.7475e-002	757.64
33148	6.2795e-002	4.1408e-002	-1.4475e-002	643.81
33149	6.1916e-002	4.1408e-002	-1.6596e-002	670.11
33150	6.2795e-002	4.1408e-002	-6.9751e-003	520.77
33151	5.9795e-002	4.1408e-002	-3.9751e-003	473.15
33152	6.1916e-002	4.1408e-002	-4.8538e-003	488.57
33153	2.3128e-002	4.1408e-002	-3.9751e-003	488.7
33154	3.0461e-002	4.1408e-002	-3.9751e-003	470.33
33155	3.7795e-002	4.1408e-002	-3.9751e-003	458.57
33156	4.5128e-002	4.1408e-002	-3.9751e-003	454.7
33157	5.2461e-002	4.1408e-002	-3.9751e-003	458.53
33158	1.3134e-002	-3.0101e-003	-5.1431e-003	496.52
33159	1.0262e-002	-4.1662e-003	-5.1431e-003	497.89
33160	7.4097e-003	-2.9645e-003	-5.1431e-003	496.54
33161	6.2925e-003	-3.6283e-003	-3.8731e-003	457.85
33162	5.6754e-003	-2.7693e-003	6.2869e-003	399.38
33163	5.6754e-003	2.5647e-003	6.2869e-003	412.31
33164	5.8475e-003	2.602e-002	-4.0001e-003	500.
33165	7.5623e-003	2.6362e-002	-4.7621e-003	531.46
33166	1.3119e-002	2.6309e-002	-4.7621e-003	531.7
33167	2.0709e-002	4.0646e-002	1.2891e-002	324.12
33168	2.0709e-002	-4.3299e-002	1.2891e-002	288.39
33169	2.0709e-002	3.3014e-002	1.2891e-002	325.61
33170	2.0709e-002	2.5383e-002	1.2891e-002	325.26
