Node Number	X Location (m)	Y Location (m)	Z Location (m)	Temperature (°C)
32788	9.602e-003	3.4408e-002	-1.9075e-002	751.58
32789	1.0295e-002	3.9408e-002	-2.0275e-002	731.64
32790	1.0295e-002	3.9408e-002	-1.8675e-002	746.61
32791	9.602e-003	3.9408e-002	-1.9875e-002	735.32
32792	9.602e-003	3.9408e-002	-1.9075e-002	742.92
32793	1.0295e-002	3.3927e-002	-1.9475e-002	746.08
32794	1.0295e-002	3.4408e-002	-2.7751e-003	414.2
32795	1.0295e-002	3.4408e-002	-1.1751e-003	393.87
32796	9.602e-003	3.4408e-002	-2.3751e-003	408.74
32797	9.602e-003	3.4408e-002	-1.5751e-003	398.94
32798	1.0295e-002	3.9408e-002	-2.7751e-003	421.35
32799	1.0295e-002	3.9408e-002	-1.1751e-003	395.5
32800	9.602e-003	3.9408e-002	-2.3751e-003	415.52
32801	9.602e-003	3.9408e-002	-1.5751e-003	402.62
32802	1.0295e-002	3.3927e-002	-1.9751e-003	403.25
32803	-2.4052e-003	4.0646e-002	1.2891e-002	241.71
32804	-5.7072e-003	4.0646e-002	9.5889e-003	284.47
32805	-4.7401e-003	4.0646e-002	1.1924e-002	259.47
32806	-6.4692e-003	4.1408e-002	9.5889e-003	284.53
32807	-2.4052e-003	4.1408e-002	1.3653e-002	241.63
32808	-5.2789e-003	4.1408e-002	1.2463e-002	258.86
32809	1.0295e-002	2.7838e-002	6.2869e-003	360.9
32810	1.0295e-002	1.5138e-002	6.2869e-003	347.21
32811	1.5794e-002	2.4663e-002	6.2869e-003	344.46
32812	1.5794e-002	1.8313e-002	6.2869e-003	337.65
32813	1.0295e-002	2.7838e-002	-4.0001e-003	431.94
32814	1.0295e-002	2.7838e-002	1.5329e-004	384.36
32815	1.4827e-002	2.5935e-002	-4.0001e-003	420.68
32816	1.0295e-002	1.5138e-002	1.1434e-003	365.77
32817	1.0295e-002	-1.5342e-002	6.2869e-003	314.34
32818	1.0295e-002	-2.8042e-002	6.2869e-003	263.94
32819	1.5794e-002	-1.8517e-002	6.2869e-003	296.53
32820	1.6199e-002	-2.4029e-002	6.2869e-003	275.92
32821	1.0295e-002	-1.5342e-002	1.1434e-003	329.08
32822	1.0295e-002	-2.8042e-002	-4.0001e-003	311.56
32823	1.4742e-002	-2.6225e-002	-4.0001e-003	317.44
32824	1.0295e-002	-2.8042e-002	1.1434e-003	274.
32825	2.2995e-002	-4.3299e-002	1.2891e-002	211.05
32826	2.6297e-002	-4.3299e-002	9.5889e-003	241.31
32827	2.533e-002	-4.3299e-002	1.1924e-002	224.79
32828	2.7059e-002	-4.4061e-002	9.5889e-003	241.62
32829	2.2995e-002	-4.4061e-002	1.3653e-002	210.63
32830	2.5868e-002	-4.4061e-002	1.2463e-002	224.53
32831	-2.4052e-003	4.0646e-002	6.2869e-003	336.95
32832	-4.7401e-003	4.0646e-002	7.254e-003	312.72
32833	-5.7072e-003	-4.3299e-002	9.5889e-003	242.63
32834	-5.7072e-003	3.3014e-002	9.5889e-003	286.43
32835	-5.7072e-003	2.5383e-002	9.5889e-003	286.07
32836	-5.7072e-003	1.7752e-002	9.5889e-003	283.84
32837	-5.7072e-003	1.012e-002	9.5889e-003	280.08
32838	-5.7072e-003	2.489e-003	9.5889e-003	275.85
32839	-5.7072e-003	-5.1423e-003	9.5889e-003	269.54
32840	-5.7072e-003	-1.2774e-002	9.5889e-003	263.52
32841	-5.7072e-003	-2.0405e-002	9.5889e-003	257.25
32842	-5.7072e-003	-2.8036e-002	9.5889e-003	251.57
32843	-5.7072e-003	-3.5668e-002	9.5889e-003	246.85
32844	-2.4052e-003	-4.3299e-002	6.2869e-003	257.4
32845	-4.7401e-003	-4.3299e-002	7.254e-003	254.39
32846	-2.4052e-003	-3.5668e-002	6.2869e-003	262.11
32847	-2.4052e-003	-2.8036e-002	6.2869e-003	271.11
32848	-2.4052e-003	-2.0405e-002	6.2869e-003	281.98
32849	-2.4052e-003	-1.2774e-002	6.2869e-003	292.47
32850	-2.4052e-003	-5.1423e-003	6.2869e-003	301.69
32851	-2.4052e-003	2.489e-003	6.2869e-003	309.54
32852	-2.4052e-003	1.012e-002	6.2869e-003	316.67
32853	-2.4052e-003	1.7265e-002	6.2869e-003	321.5
32854	-2.4052e-003	2.5383e-002	6.2869e-003	327.15
32855	-2.4052e-003	3.1954e-002	6.2869e-003	331.8
32856	1.0295e-002	-5.4363e-003	-3.8731e-003	390.46
32857	1.4036e-002	-3.9039e-003	-3.8731e-003	383.03
32858	1.0295e-002	-5.4363e-003	6.2869e-003	320.
32859	1.0295e-002	-5.4363e-003	1.2069e-003	335.53
32860	1.0295e-002	5.2317e-003	6.2869e-003	343.7
32861	1.4914e-002	2.5647e-003	6.2869e-003	330.51
32862	1.4914e-002	-2.7693e-003	6.2869e-003	318.33
32863	1.0295e-002	5.2317e-003	1.2069e-003	361.
32864	1.0295e-002	-2.408e-002	-2.4475e-002	456.62
32865	1.0295e-002	-1.9305e-002	-2.4475e-002	514.97
32866	1.2363e-002	-2.2886e-002	-2.4475e-002	473.51
32867	1.2363e-002	-2.0498e-002	-2.4475e-002	504.15
32868	1.0295e-002	-2.408e-002	-4.7621e-003	351.53
32869	1.0295e-002	-2.408e-002	-1.7904e-002	452.3
32870	1.0295e-002	-2.408e-002	-1.1333e-002	401.46
32871	1.0295e-002	-1.9305e-002	-4.7621e-003	394.92
32872	1.2363e-002	-2.2886e-002	-4.7621e-003	358.78
32873	1.2363e-002	-2.0498e-002	-4.7621e-003	377.76
32874	1.0295e-002	-1.9305e-002	-1.7904e-002	528.76
32875	1.0295e-002	-1.9305e-002	-1.1333e-002	461.25
32876	1.0295e-002	1.91e-002	-2.4475e-002	669.94
32877	1.0295e-002	2.3875e-002	-2.4475e-002	691.15
32878	1.2363e-002	2.0294e-002	-2.4475e-002	676.45
32879	1.2363e-002	2.2682e-002	-2.4475e-002	685.63
32880	1.0295e-002	1.91e-002	-4.7621e-003	471.01
32881	1.0295e-002	1.91e-002	-1.7904e-002	661.15
32882	1.0295e-002	1.91e-002	-1.0716e-002	548.27
32883	1.0295e-002	2.3875e-002	-4.7621e-003	475.81
32884	1.2119e-002	1.9947e-002	-4.7621e-003	469.2
32885	1.2363e-002	2.2682e-002	-4.7621e-003	467.39
32886	1.0295e-002	2.3875e-002	-1.7904e-002	706.69
32887	1.0295e-002	2.3875e-002	-1.1333e-002	585.81
32888	8.2271e-003	2.2682e-002	-2.4475e-002	686.7
32889	8.1566e-003	2.0425e-002	-2.4475e-002	675.98
32890	8.2271e-003	2.2682e-002	-4.7621e-003	472.47
32891	8.4395e-003	1.9985e-002	-4.7621e-003	465.76
32892	8.2271e-003	-2.0498e-002	-2.4475e-002	503.1
32893	8.2271e-003	-2.2886e-002	-2.4475e-002	472.24
32894	8.2271e-003	-2.0498e-002	-4.7621e-003	381.98
32895	8.2271e-003	-2.2886e-002	-4.7621e-003	356.72
32896	-3.3705e-002	-4.2061e-002	-2.4475e-002	298.48
32897	-3.3705e-002	-4.2061e-002	-2.3475e-002	301.3
32898	-3.5941e-002	-4.2061e-002	-2.4475e-002	311.19
32899	5.4295e-002	-4.2061e-002	-2.4475e-002	292.41
32900	5.4295e-002	-4.2061e-002	-2.3475e-002	295.5
32901	5.6531e-002	-4.2061e-002	-2.4475e-002	304.69
32902	-8.4692e-003	-4.2061e-002	9.5889e-003	246.84
32903	-8.4692e-003	-4.2061e-002	1.7525e-002	226.73
32904	-8.4692e-003	-4.2061e-002	1.3557e-002	235.26
32905	-1.1469e-002	-4.2061e-002	2.0525e-002	229.63
32906	-9.3479e-003	-4.2061e-002	1.9646e-002	225.4
32907	-3.2823e-002	-4.2061e-002	2.0525e-002	238.85
32908	-1.8587e-002	-4.2061e-002	2.0525e-002	238.88
32909	-2.5705e-002	-4.2061e-002	2.0525e-002	240.43
32910	-3.5382e-002	-4.2061e-002	1.909e-002	239.76
32911	-3.9624e-002	-4.2061e-002	1.2156e-002	245.18
32912	-3.7503e-002	-4.2061e-002	1.5623e-002	243.27
32913	-4.004e-002	-4.2061e-002	1.0982e-002	246.06
32914	-4.218e-002	-4.2061e-002	-5.2717e-003	283.08
32915	-4.0753e-002	-4.2061e-002	5.5644e-003	250.88
32916	-4.1466e-002	-4.2061e-002	1.4632e-004	262.95
32917	-4.2205e-002	-4.2061e-002	-5.6633e-003	284.69
32918	-4.2205e-002	-4.2061e-002	-1.8077e-002	317.6
32919	-4.2205e-002	-4.2061e-002	-1.187e-002	306.41
32920	-3.6705e-002	-4.2061e-002	-1.4475e-002	321.01
32921	-7.0521e-004	-4.2061e-002	-1.4475e-002	314.29
32922	-2.9505e-002	-4.2061e-002	-1.4475e-002	324.61
32923	-2.2305e-002	-4.2061e-002	-1.4475e-002	326.11
32924	-1.5105e-002	-4.2061e-002	-1.4475e-002	324.94
32925	-7.9052e-003	-4.2061e-002	-1.4475e-002	325.29
32926	5.2948e-003	-4.2061e-002	-2.0475e-002	315.9
32927	3.5374e-003	-4.2061e-002	-1.6232e-002	315.71
32928	5.2948e-003	-4.2061e-002	-2.1475e-002	314.62
32929	4.4909e-003	-4.2061e-002	-2.4475e-002	309.15
32930	1.6099e-002	-4.2061e-002	-2.4475e-002	308.74
32931	1.0295e-002	-4.2061e-002	-2.4475e-002	311.47
32932	1.5295e-002	-4.2061e-002	-2.1475e-002	314.58
32933	1.5295e-002	-4.2061e-002	-2.0475e-002	315.62
32934	2.1295e-002	-4.2061e-002	-1.4475e-002	314.7
32935	1.7052e-002	-4.2061e-002	-1.6232e-002	315.65
32936	5.7295e-002	-4.2061e-002	-1.4475e-002	316.39
32937	2.8495e-002	-4.2061e-002	-1.4475e-002	316.47
32938	3.5695e-002	-4.2061e-002	-1.4475e-002	322.61
32939	4.2895e-002	-4.2061e-002	-1.4475e-002	323.47
32940	5.0095e-002	-4.2061e-002	-1.4475e-002	321.32
32941	6.2795e-002	-4.2061e-002	-1.8077e-002	311.7
32942	6.2795e-002	-4.2061e-002	-5.6633e-003	280.96
32943	6.2795e-002	-4.2061e-002	-1.187e-002	302.26
32944	6.2769e-002	-4.2061e-002	-5.2717e-003	279.59
32945	6.0629e-002	-4.2061e-002	1.0982e-002	244.02
32946	6.2056e-002	-4.2061e-002	1.4632e-004	259.98
32947	6.1343e-002	-4.2061e-002	5.5644e-003	248.65
32948	6.0214e-002	-4.2061e-002	1.2156e-002	243.4
32949	5.5972e-002	-4.2061e-002	1.909e-002	238.43
32950	5.8093e-002	-4.2061e-002	1.5623e-002	241.63
32951	5.3413e-002	-4.2061e-002	2.0525e-002	236.97
32952	3.2059e-002	-4.2061e-002	2.0525e-002	228.25
32953	4.6295e-002	-4.2061e-002	2.0525e-002	238.64
32954	3.9177e-002	-4.2061e-002	2.0525e-002	237.12
32955	2.9059e-002	-4.2061e-002	1.7525e-002	225.51
32956	2.9937e-002	-4.2061e-002	1.9646e-002	223.87
32957	2.9059e-002	-4.2061e-002	9.5889e-003	244.94
32958	2.9059e-002	-4.2061e-002	1.3557e-002	233.53
32959	2.2995e-002	-4.2061e-002	3.5249e-003	259.91
32960	2.7727e-002	-4.2061e-002	5.7969e-003	256.64
32961	-2.4052e-003	-4.2061e-002	3.5249e-003	260.26
32962	1.6645e-002	-4.2061e-002	3.5249e-003	254.9
32963	1.0295e-002	-4.2061e-002	3.5249e-003	253.51
32964	3.9448e-003	-4.2061e-002	3.5249e-003	255.78
32965	-6.6931e-003	-4.2061e-002	5.301e-003	259.26
32966	1.1724e-002	-4.2061e-002	-6.262e-003	282.22
32967	1.1724e-002	-4.2061e-002	-4.612e-003	275.31
32968	2.2948e-003	-4.2061e-002	-6.9751e-003	288.5
32969	-3.9705e-002	-4.2061e-002	-6.9751e-003	292.73
32970	-4.7052e-003	-4.2061e-002	-6.9751e-003	294.7
32971	-1.1705e-002	-4.2061e-002	-6.9751e-003	293.6
32972	-1.8705e-002	-4.2061e-002	-6.9751e-003	295.82
32973	-2.5705e-002	-4.2061e-002	-6.9751e-003	297.92
32974	-3.2705e-002	-4.2061e-002	-6.9751e-003	296.06
32975	-3.9705e-002	-4.2061e-002	2.4883e-005	263.45
32976	-3.6705e-002	-4.2061e-002	3.0249e-003	257.26
32977	-3.8827e-002	-4.2061e-002	2.1462e-003	257.68
32978	-3.5941e-002	-4.2061e-002	3.0249e-003	257.92
32979	-3.3705e-002	-4.2061e-002	2.0249e-003	263.54
32980	-3.2705e-002	-4.2061e-002	2.0249e-003	264.43
32981	-3.2705e-002	-4.2061e-002	5.0249e-003	258.17
32982	-3.589e-002	-4.2061e-002	5.0249e-003	254.54
32983	-3.8865e-002	-4.2061e-002	8.4165e-003	250.22
32984	-3.8146e-002	-4.2061e-002	6.0468e-003	251.49
32985	-3.8594e-002	-4.2061e-002	1.0471e-002	248.41
32986	-3.8179e-002	-4.2061e-002	1.1645e-002	247.85
32987	-3.4542e-002	-4.2061e-002	1.759e-002	243.31
32988	-3.1982e-002	-4.2061e-002	1.9025e-002	242.15
32989	-1.2969e-002	-4.2061e-002	1.9025e-002	237.14
32990	-2.5645e-002	-4.2061e-002	1.9025e-002	243.56
32991	-1.9307e-002	-4.2061e-002	1.9025e-002	242.56
32992	-9.9692e-003	-4.2061e-002	1.6025e-002	236.46
32993	-1.0848e-002	-4.2061e-002	1.8146e-002	235.72
32994	-9.9692e-003	-4.2061e-002	9.5889e-003	250.22
32995	-5.6785e-003	-4.2061e-002	2.7698e-003	266.51
32996	-8.8073e-003	-4.2061e-002	5.5606e-003	261.57
32997	-4.7052e-003	-4.2061e-002	2.0249e-003	266.84
32998	-3.7052e-003	-4.2061e-002	2.0249e-003	265.74
32999	-1.4691e-003	-4.2061e-002	3.0249e-003	260.28
33000	-7.0521e-004	-4.2061e-002	3.0249e-003	259.43
33001	2.2948e-003	-4.2061e-002	2.4883e-005	263.06
33002	1.4161e-003	-4.2061e-002	2.1462e-003	259.18
33003	6.0295e-002	-4.2061e-002	-6.9751e-003	288.14
33004	6.0295e-002	-4.2061e-002	2.4883e-005	260.45
33005	1.8295e-002	-4.2061e-002	-6.9751e-003	288.74
33006	5.3295e-002	-4.2061e-002	-6.9751e-003	294.44
33007	4.6295e-002	-4.2061e-002	-6.9751e-003	293.9
33008	3.9295e-002	-4.2061e-002	-6.9751e-003	298.68
33009	3.2295e-002	-4.2061e-002	-6.9751e-003	294.67
33010	2.5295e-002	-4.2061e-002	-6.9751e-003	294.72
33011	1.8295e-002	-4.2061e-002	2.4883e-005	262.22
33012	2.1295e-002	-4.2061e-002	3.0249e-003	258.63
33013	1.9173e-002	-4.2061e-002	2.1462e-003	258.39
33014	2.2059e-002	-4.2061e-002	3.0249e-003	259.68
33015	2.4295e-002	-4.2061e-002	2.0249e-003	264.91
33016	2.5295e-002	-4.2061e-002	2.0249e-003	265.7
33017	2.6268e-002	-4.2061e-002	2.7698e-003	264.96
33018	3.0559e-002	-4.2061e-002	9.5889e-003	248.62
33019	2.9397e-002	-4.2061e-002	5.5606e-003	259.1
33020	3.0559e-002	-4.2061e-002	1.6025e-002	235.21
33021	3.3559e-002	-4.2061e-002	1.9025e-002	235.39
33022	3.1437e-002	-4.2061e-002	1.8146e-002	234.64
33023	5.2572e-002	-4.2061e-002	1.9025e-002	239.94
33024	4.6234e-002	-4.2061e-002	1.9025e-002	241.69
33025	3.9897e-002	-4.2061e-002	1.9025e-002	240.82
33026	5.5131e-002	-4.2061e-002	1.759e-002	241.16
33027	5.8768e-002	-4.2061e-002	1.1645e-002	245.46
33028	5.9184e-002	-4.2061e-002	1.0471e-002	246.33
33029	5.9454e-002	-4.2061e-002	8.4165e-003	248.01
33030	5.648e-002	-4.2061e-002	5.0249e-003	252.46
33031	5.8735e-002	-4.2061e-002	6.0468e-003	249.78
33032	5.3295e-002	-4.2061e-002	5.0249e-003	255.93
33033	5.3295e-002	-4.2061e-002	2.0249e-003	261.98
33034	5.4295e-002	-4.2061e-002	2.0249e-003	261.3
33035	5.6531e-002	-4.2061e-002	3.0249e-003	255.59
33036	5.7295e-002	-4.2061e-002	3.0249e-003	254.98
33037	5.9416e-002	-4.2061e-002	2.1462e-003	255.45
33038	-3.7052e-003	-4.2061e-002	-2.4475e-002	288.7
33039	-3.7052e-003	-4.2061e-002	-2.3475e-002	291.38
33040	-1.4691e-003	-4.2061e-002	-2.4475e-002	301.84
33041	2.4295e-002	-4.2061e-002	-2.4475e-002	287.46
33042	2.4295e-002	-4.2061e-002	-2.3475e-002	290.77
33043	2.2059e-002	-4.2061e-002	-2.4475e-002	299.67
33044	6.4892e-002	-4.4823e-002	-5.9664e-003	281.87
33045	6.2795e-002	-4.4823e-002	-6.2346e-003	282.1
33046	6.2795e-002	-4.9141e-002	-6.2346e-003	279.64
33047	6.4892e-002	-4.9141e-002	-5.9664e-003	279.66
33048	6.2795e-002	-4.9903e-002	-7.0026e-003	279.64
33049	6.4992e-002	-4.9903e-002	-6.7219e-003	279.67
33050	6.4793e-002	-4.4061e-002	-5.2109e-003	278.94
33051	6.2788e-002	-4.4061e-002	-5.4675e-003	279.1
33052	6.2795e-002	-4.4086e-002	-5.6633e-003	279.84
33053	6.2795e-002	-4.4357e-002	-6.0746e-003	281.65
33054	6.4863e-002	-4.4284e-002	-5.7451e-003	281.14
33055	-2.4052e-003	4.1408e-002	5.5249e-003	338.18
33056	-5.2789e-003	4.1408e-002	6.7152e-003	313.06
33057	2.2995e-002	4.1408e-002	5.5249e-003	336.2
33058	1.6645e-002	4.1408e-002	5.5249e-003	360.71
33059	1.0295e-002	4.1408e-002	5.5249e-003	368.23
33060	3.9448e-003	4.1408e-002	5.5249e-003	361.86
33061	2.2995e-002	4.1408e-002	1.3653e-002	240.34
33062	2.6514e-002	4.1408e-002	1.1621e-002	265.19
33063	2.6514e-002	4.1408e-002	7.5569e-003	301.12
33064	1.9947e-002	4.1408e-002	1.3653e-002	234.57
33065	1.9947e-002	4.1408e-002	2.2408e-002	229.88
33066	1.9947e-002	4.1408e-002	1.8031e-002	231.53
33067	5.4802e-002	4.1408e-002	2.4835e-002	260.95
33068	4.7851e-002	4.1408e-002	2.41e-002	262.09
33069	4.0887e-002	4.1408e-002	2.349e-002	261.77
33070	3.3914e-002	4.1408e-002	2.3004e-002	256.22
33071	2.6933e-002	4.1408e-002	2.2644e-002	240.02
33072	6.2492e-002	4.1408e-002	1.2265e-002	280.89
33073	5.8647e-002	4.1408e-002	1.855e-002	269.04
33074	6.7509e-002	4.1408e-002	-2.5843e-002	621.11
33075	6.6506e-002	4.1408e-002	-1.8222e-002	611.16
33076	6.5502e-002	4.1408e-002	-1.06e-002	520.87
33077	6.4499e-002	4.1408e-002	-2.9784e-003	393.61
33078	6.3496e-002	4.1408e-002	4.6431e-003	314.06
33079	6.7614e-002	4.1408e-002	-2.6641e-002	620.42
33080	-1.5305e-002	4.1408e-002	-2.9052e-002	698.
33081	6.0111e-002	4.1408e-002	-2.7503e-002	635.29
33082	5.2595e-002	4.1408e-002	-2.8236e-002	660.94
33083	4.5067e-002	4.1408e-002	-2.8841e-002	680.55
33084	3.753e-002	4.1408e-002	-2.9318e-002	691.02
33085	2.9985e-002	4.1408e-002	-2.9666e-002	695.69
33086	2.2436e-002	4.1408e-002	-2.9885e-002	697.93
33087	1.4885e-002	4.1408e-002	-2.9976e-002	699.33
33088	7.3326e-003	4.1408e-002	-2.9938e-002	699.82
33089	-2.1785e-004	4.1408e-002	-2.9771e-002	700.19
33090	-7.7643e-003	4.1408e-002	-2.9476e-002	700.13
33091	-4.6922e-002	4.1408e-002	-2.5861e-002	628.71
33092	-2.1645e-002	4.1408e-002	-2.8595e-002	692.49
33093	-2.7978e-002	4.1408e-002	-2.8048e-002	681.3
33094	-3.4303e-002	4.1408e-002	-2.7409e-002	662.45
33095	-4.0618e-002	4.1408e-002	-2.668e-002	639.36
33096	-4.1903e-002	4.1408e-002	1.2265e-002	283.84
33097	-4.5918e-002	4.1408e-002	-1.8236e-002	618.61
33098	-4.4914e-002	4.1408e-002	-1.0611e-002	526.93
33099	-4.391e-002	4.1408e-002	-2.9855e-003	399.29
33100	-4.2907e-002	4.1408e-002	4.6396e-003	317.19
33101	-3.4213e-002	4.1408e-002	2.4835e-002	263.43
33102	-3.8058e-002	4.1408e-002	1.855e-002	271.79
33103	6.4279e-004	4.1408e-002	2.2408e-002	231.39
33104	-6.3435e-003	4.1408e-002	2.2644e-002	241.62
33105	-1.3324e-002	4.1408e-002	2.3004e-002	258.02
33106	-2.0298e-002	4.1408e-002	2.349e-002	264.06
33107	-2.7261e-002	4.1408e-002	2.41e-002	264.43
33108	6.4279e-004	4.1408e-002	1.3653e-002	236.02
33109	6.4279e-004	4.1408e-002	1.8031e-002	233.12
33110	1.5795e-002	4.1408e-002	-2.9751e-003	414.43
33111	1.5795e-002	4.1408e-002	-3.9751e-003	428.29
33112	1.2795e-002	4.1408e-002	2.4883e-005	389.49
33113	1.4916e-002	4.1408e-002	-8.538e-004	394.52
33114	7.7948e-003	4.1408e-002	2.4883e-005	390.07
33115	4.7948e-003	4.1408e-002	-2.9751e-003	415.96
33116	5.6735e-003	4.1408e-002	-8.538e-004	395.8
33117	4.7948e-003	4.1408e-002	-3.9751e-003	433.09
33118	-3.9205e-002	4.1408e-002	-3.9751e-003	402.54
33119	-3.1872e-002	4.1408e-002	-3.9751e-003	385.31
33120	-2.4539e-002	4.1408e-002	-3.9751e-003	382.58
33121	-1.7205e-002	4.1408e-002	-3.9751e-003	387.69
33122	-9.8719e-003	4.1408e-002	-3.9751e-003	396.07
33123	-2.5385e-003	4.1408e-002	-3.9751e-003	412.82
33124	-4.2205e-002	4.1408e-002	-6.9751e-003	457.33
33125	-4.1327e-002	4.1408e-002	-4.8538e-003	421.33
33126	-4.2205e-002	4.1408e-002	-1.4475e-002	594.01
33127	-3.9205e-002	4.1408e-002	-1.7475e-002	648.94
33128	-4.1327e-002	4.1408e-002	-1.6596e-002	625.05
33129	4.7948e-003	4.1408e-002	-1.7475e-002	750.98
33130	-3.1872e-002	4.1408e-002	-1.7475e-002	700.04
33131	-2.4539e-002	4.1408e-002	-1.7475e-002	722.93
33132	-1.7205e-002	4.1408e-002	-1.7475e-002	732.35
33133	-9.8719e-003	4.1408e-002	-1.7475e-002	738.8
33134	-2.5385e-003	4.1408e-002	-1.7475e-002	742.
33135	4.7948e-003	4.1408e-002	-1.8475e-002	741.16
33136	7.7948e-003	4.1408e-002	-2.1475e-002	727.27
33137	5.6735e-003	4.1408e-002	-2.0596e-002	731.6
33138	1.2795e-002	4.1408e-002	-2.1475e-002	727.01
33139	1.5795e-002	4.1408e-002	-1.8475e-002	741.1
33140	1.4916e-002	4.1408e-002	-2.0596e-002	730.89
33141	1.5795e-002	4.1408e-002	-1.7475e-002	749.58
33142	5.9795e-002	4.1408e-002	-1.7475e-002	640.75
33143	2.3128e-002	4.1408e-002	-1.7475e-002	742.03
33144	3.0461e-002	4.1408e-002	-1.7475e-002	735.02
33145	3.7795e-002	4.1408e-002	-1.7475e-002	730.92
33146	4.5128e-002	4.1408e-002	-1.7475e-002	718.08
33147	5.2461e-002	4.1408e-002	-1.7475e-002	693.3
33148	6.2795e-002	4.1408e-002	-1.4475e-002	588.57
33149	6.1916e-002	4.1408e-002	-1.6596e-002	617.05
33150	6.2795e-002	4.1408e-002	-6.9751e-003	451.16
33151	5.9795e-002	4.1408e-002	-3.9751e-003	398.41
33152	6.1916e-002	4.1408e-002	-4.8538e-003	415.28
33153	2.3128e-002	4.1408e-002	-3.9751e-003	410.94
33154	3.0461e-002	4.1408e-002	-3.9751e-003	394.75
33155	3.7795e-002	4.1408e-002	-3.9751e-003	383.72
33156	4.5128e-002	4.1408e-002	-3.9751e-003	379.78
33157	5.2461e-002	4.1408e-002	-3.9751e-003	383.29
33158	1.3134e-002	-3.0101e-003	-5.1431e-003	426.66
33159	1.0262e-002	-4.1662e-003	-5.1431e-003	428.22
33160	7.4097e-003	-2.9645e-003	-5.1431e-003	426.54
33161	6.2925e-003	-3.6283e-003	-3.8731e-003	384.32
33162	5.6754e-003	-2.7693e-003	6.2869e-003	319.61
33163	5.6754e-003	2.5647e-003	6.2869e-003	331.69
33164	5.8475e-003	2.602e-002	-4.0001e-003	421.99
33165	7.5623e-003	2.6362e-002	-4.7621e-003	456.33
33166	1.3119e-002	2.6309e-002	-4.7621e-003	456.73
33167	2.0709e-002	4.0646e-002	1.2891e-002	235.13
33168	2.0709e-002	-4.3299e-002	1.2891e-002	206.94
33169	2.0709e-002	3.3014e-002	1.2891e-002	237.13
33170	2.0709e-002	2.5383e-002	1.2891e-002	237.59
