Node Number	X Location (m)	Y Location (m)	Z Location (m)	Temperature (°C)
32797	9.602e-003	3.4408e-002	-1.5751e-003	243.78
32798	1.0295e-002	3.9408e-002	-2.7751e-003	266.01
32799	1.0295e-002	3.9408e-002	-1.1751e-003	238.92
32800	9.602e-003	3.9408e-002	-2.3751e-003	259.95
32801	9.602e-003	3.9408e-002	-1.5751e-003	246.43
32802	1.0295e-002	3.3927e-002	-1.9751e-003	248.5
32803	-2.4052e-003	4.0646e-002	1.2891e-002	110.85
32804	-5.7072e-003	4.0646e-002	9.5889e-003	148.75
32805	-4.7401e-003	4.0646e-002	1.1924e-002	126.87
32806	-6.4692e-003	4.1408e-002	9.5889e-003	148.83
32807	-2.4052e-003	4.1408e-002	1.3653e-002	110.75
32808	-5.2789e-003	4.1408e-002	1.2463e-002	126.37
32809	1.0295e-002	2.7838e-002	6.2869e-003	206.01
32810	1.0295e-002	1.5138e-002	6.2869e-003	204.22
32811	1.5794e-002	2.4663e-002	6.2869e-003	196.94
32812	1.5794e-002	1.8313e-002	6.2869e-003	195.93
32813	1.0295e-002	2.7838e-002	-4.0001e-003	281.21
32814	1.0295e-002	2.7838e-002	1.5329e-004	230.31
32815	1.4827e-002	2.5935e-002	-4.0001e-003	273.88
32816	1.0295e-002	1.5138e-002	1.1434e-003	223.28
32817	1.0295e-002	-1.5342e-002	6.2869e-003	183.71
32818	1.0295e-002	-2.8042e-002	6.2869e-003	140.67
32819	1.5794e-002	-1.8517e-002	6.2869e-003	170.4
32820	1.6199e-002	-2.4029e-002	6.2869e-003	153.39
32821	1.0295e-002	-1.5342e-002	1.1434e-003	198.95
32822	1.0295e-002	-2.8042e-002	-4.0001e-003	188.17
32823	1.4742e-002	-2.6225e-002	-4.0001e-003	195.26
32824	1.0295e-002	-2.8042e-002	1.1434e-003	150.54
32825	2.2995e-002	-4.3299e-002	1.2891e-002	99.298
32826	2.6297e-002	-4.3299e-002	9.5889e-003	126.53
32827	2.533e-002	-4.3299e-002	1.1924e-002	111.7
32828	2.7059e-002	-4.4061e-002	9.5889e-003	126.85
32829	2.2995e-002	-4.4061e-002	1.3653e-002	98.907
32830	2.5868e-002	-4.4061e-002	1.2463e-002	111.45
32831	-2.4052e-003	4.0646e-002	6.2869e-003	190.24
32832	-4.7401e-003	4.0646e-002	7.254e-003	171.93
32833	-5.7072e-003	-4.3299e-002	9.5889e-003	126.93
32834	-5.7072e-003	3.3014e-002	9.5889e-003	151.89
32835	-5.7072e-003	2.5383e-002	9.5889e-003	153.48
32836	-5.7072e-003	1.7752e-002	9.5889e-003	153.56
32837	-5.7072e-003	1.012e-002	9.5889e-003	152.37
32838	-5.7072e-003	2.489e-003	9.5889e-003	150.86
32839	-5.7072e-003	-5.1423e-003	9.5889e-003	147.04
32840	-5.7072e-003	-1.2774e-002	9.5889e-003	143.3
32841	-5.7072e-003	-2.0405e-002	9.5889e-003	138.95
32842	-5.7072e-003	-2.8036e-002	9.5889e-003	134.65
32843	-5.7072e-003	-3.5668e-002	9.5889e-003	130.82
32844	-2.4052e-003	-4.3299e-002	6.2869e-003	138.04
32845	-4.7401e-003	-4.3299e-002	7.254e-003	136.96
32846	-2.4052e-003	-3.5668e-002	6.2869e-003	142.69
32847	-2.4052e-003	-2.8036e-002	6.2869e-003	150.99
32848	-2.4052e-003	-2.0405e-002	6.2869e-003	160.11
32849	-2.4052e-003	-1.2774e-002	6.2869e-003	168.05
32850	-2.4052e-003	-5.1423e-003	6.2869e-003	174.45
32851	-2.4052e-003	2.489e-003	6.2869e-003	179.09
32852	-2.4052e-003	1.012e-002	6.2869e-003	182.84
32853	-2.4052e-003	1.7265e-002	6.2869e-003	184.75
32854	-2.4052e-003	2.5383e-002	6.2869e-003	186.51
32855	-2.4052e-003	3.1954e-002	6.2869e-003	187.85
32856	1.0295e-002	-5.4363e-003	-3.8731e-003	260.68
32857	1.4036e-002	-3.9039e-003	-3.8731e-003	253.54
32858	1.0295e-002	-5.4363e-003	6.2869e-003	187.79
32859	1.0295e-002	-5.4363e-003	1.2069e-003	203.8
32860	1.0295e-002	5.2317e-003	6.2869e-003	202.46
32861	1.4914e-002	2.5647e-003	6.2869e-003	193.77
32862	1.4914e-002	-2.7693e-003	6.2869e-003	186.23
32863	1.0295e-002	5.2317e-003	1.2069e-003	220.29
32864	1.0295e-002	-2.408e-002	-2.4475e-002	324.53
32865	1.0295e-002	-1.9305e-002	-2.4475e-002	383.43
32866	1.2363e-002	-2.2886e-002	-2.4475e-002	342.18
32867	1.2363e-002	-2.0498e-002	-2.4475e-002	373.13
32868	1.0295e-002	-2.408e-002	-4.7621e-003	228.67
32869	1.0295e-002	-2.408e-002	-1.7904e-002	328.22
32870	1.0295e-002	-2.408e-002	-1.1333e-002	279.87
32871	1.0295e-002	-1.9305e-002	-4.7621e-003	270.42
32872	1.2363e-002	-2.2886e-002	-4.7621e-003	236.13
32873	1.2363e-002	-2.0498e-002	-4.7621e-003	253.97
32874	1.0295e-002	-1.9305e-002	-1.7904e-002	405.97
32875	1.0295e-002	-1.9305e-002	-1.1333e-002	339.86
32876	1.0295e-002	1.91e-002	-2.4475e-002	520.29
32877	1.0295e-002	2.3875e-002	-2.4475e-002	536.21
32878	1.2363e-002	2.0294e-002	-2.4475e-002	526.37
32879	1.2363e-002	2.2682e-002	-2.4475e-002	532.67
32880	1.0295e-002	1.91e-002	-4.7621e-003	330.83
32881	1.0295e-002	1.91e-002	-1.7904e-002	524.47
32882	1.0295e-002	1.91e-002	-1.0716e-002	412.07
32883	1.0295e-002	2.3875e-002	-4.7621e-003	330.09
32884	1.2119e-002	1.9947e-002	-4.7621e-003	328.69
32885	1.2363e-002	2.2682e-002	-4.7621e-003	323.43
32886	1.0295e-002	2.3875e-002	-1.7904e-002	564.68
32887	1.0295e-002	2.3875e-002	-1.1333e-002	446.09
32888	8.2271e-003	2.2682e-002	-2.4475e-002	533.87
32889	8.1566e-003	2.0425e-002	-2.4475e-002	525.66
32890	8.2271e-003	2.2682e-002	-4.7621e-003	328.74
32891	8.4395e-003	1.9985e-002	-4.7621e-003	324.8
32892	8.2271e-003	-2.0498e-002	-2.4475e-002	371.93
32893	8.2271e-003	-2.2886e-002	-2.4475e-002	340.67
32894	8.2271e-003	-2.0498e-002	-4.7621e-003	258.4
32895	8.2271e-003	-2.2886e-002	-4.7621e-003	233.73
32896	-3.3705e-002	-4.2061e-002	-2.4475e-002	172.47
32897	-3.3705e-002	-4.2061e-002	-2.3475e-002	175.56
32898	-3.5941e-002	-4.2061e-002	-2.4475e-002	184.46
32899	5.4295e-002	-4.2061e-002	-2.4475e-002	166.96
32900	5.4295e-002	-4.2061e-002	-2.3475e-002	170.36
32901	5.6531e-002	-4.2061e-002	-2.4475e-002	178.27
32902	-8.4692e-003	-4.2061e-002	9.5889e-003	131.12
32903	-8.4692e-003	-4.2061e-002	1.7525e-002	113.01
32904	-8.4692e-003	-4.2061e-002	1.3557e-002	120.71
32905	-1.1469e-002	-4.2061e-002	2.0525e-002	115.48
32906	-9.3479e-003	-4.2061e-002	1.9646e-002	111.69
32907	-3.2823e-002	-4.2061e-002	2.0525e-002	122.67
32908	-1.8587e-002	-4.2061e-002	2.0525e-002	123.62
32909	-2.5705e-002	-4.2061e-002	2.0525e-002	124.61
32910	-3.5382e-002	-4.2061e-002	1.909e-002	123.37
32911	-3.9624e-002	-4.2061e-002	1.2156e-002	128.02
32912	-3.7503e-002	-4.2061e-002	1.5623e-002	126.56
32913	-4.004e-002	-4.2061e-002	1.0982e-002	128.77
32914	-4.218e-002	-4.2061e-002	-5.2717e-003	160.31
32915	-4.0753e-002	-4.2061e-002	5.5644e-003	132.39
32916	-4.1466e-002	-4.2061e-002	1.4632e-004	142.65
32917	-4.2205e-002	-4.2061e-002	-5.6633e-003	161.73
32918	-4.2205e-002	-4.2061e-002	-1.8077e-002	189.6
32919	-4.2205e-002	-4.2061e-002	-1.187e-002	181.07
32920	-3.6705e-002	-4.2061e-002	-1.4475e-002	200.21
32921	-7.0521e-004	-4.2061e-002	-1.4475e-002	191.07
32922	-2.9505e-002	-4.2061e-002	-1.4475e-002	209.41
32923	-2.2305e-002	-4.2061e-002	-1.4475e-002	214.46
32924	-1.5105e-002	-4.2061e-002	-1.4475e-002	212.74
32925	-7.9052e-003	-4.2061e-002	-1.4475e-002	209.41
32926	5.2948e-003	-4.2061e-002	-2.0475e-002	183.32
32927	3.5374e-003	-4.2061e-002	-1.6232e-002	187.52
32928	5.2948e-003	-4.2061e-002	-2.1475e-002	181.49
32929	4.4909e-003	-4.2061e-002	-2.4475e-002	174.6
32930	1.6099e-002	-4.2061e-002	-2.4475e-002	174.41
32931	1.0295e-002	-4.2061e-002	-2.4475e-002	175.98
32932	1.5295e-002	-4.2061e-002	-2.1475e-002	181.85
32933	1.5295e-002	-4.2061e-002	-2.0475e-002	183.54
32934	2.1295e-002	-4.2061e-002	-1.4475e-002	191.8
32935	1.7052e-002	-4.2061e-002	-1.6232e-002	187.81
32936	5.7295e-002	-4.2061e-002	-1.4475e-002	196.4
32937	2.8495e-002	-4.2061e-002	-1.4475e-002	200.2
32938	3.5695e-002	-4.2061e-002	-1.4475e-002	211.37
32939	4.2895e-002	-4.2061e-002	-1.4475e-002	212.86
32940	5.0095e-002	-4.2061e-002	-1.4475e-002	207.07
32941	6.2795e-002	-4.2061e-002	-1.8077e-002	184.37
32942	6.2795e-002	-4.2061e-002	-5.6633e-003	159.08
32943	6.2795e-002	-4.2061e-002	-1.187e-002	177.98
32944	6.2769e-002	-4.2061e-002	-5.2717e-003	157.93
32945	6.0629e-002	-4.2061e-002	1.0982e-002	127.87
32946	6.2056e-002	-4.2061e-002	1.4632e-004	140.82
32947	6.1343e-002	-4.2061e-002	5.5644e-003	131.35
32948	6.0214e-002	-4.2061e-002	1.2156e-002	127.41
32949	5.5972e-002	-4.2061e-002	1.909e-002	123.21
32950	5.8093e-002	-4.2061e-002	1.5623e-002	126.07
32951	5.3413e-002	-4.2061e-002	2.0525e-002	121.95
32952	3.2059e-002	-4.2061e-002	2.0525e-002	115.09
32953	4.6295e-002	-4.2061e-002	2.0525e-002	123.89
32954	3.9177e-002	-4.2061e-002	2.0525e-002	122.87
32955	2.9059e-002	-4.2061e-002	1.7525e-002	112.72
32956	2.9937e-002	-4.2061e-002	1.9646e-002	111.1
32957	2.9059e-002	-4.2061e-002	9.5889e-003	130.13
32958	2.9059e-002	-4.2061e-002	1.3557e-002	119.96
32959	2.2995e-002	-4.2061e-002	3.5249e-003	141.21
32960	2.7727e-002	-4.2061e-002	5.7969e-003	140.54
32961	-2.4052e-003	-4.2061e-002	3.5249e-003	140.78
32962	1.6645e-002	-4.2061e-002	3.5249e-003	132.66
32963	1.0295e-002	-4.2061e-002	3.5249e-003	129.89
32964	3.9448e-003	-4.2061e-002	3.5249e-003	133.16
32965	-6.6931e-003	-4.2061e-002	5.301e-003	142.03
32966	1.1724e-002	-4.2061e-002	-6.262e-003	156.61
32967	1.1724e-002	-4.2061e-002	-4.612e-003	150.26
32968	2.2948e-003	-4.2061e-002	-6.9751e-003	164.93
32969	-3.9705e-002	-4.2061e-002	-6.9751e-003	170.35
32970	-4.7052e-003	-4.2061e-002	-6.9751e-003	175.29
32971	-1.1705e-002	-4.2061e-002	-6.9751e-003	176.93
32972	-1.8705e-002	-4.2061e-002	-6.9751e-003	180.5
32973	-2.5705e-002	-4.2061e-002	-6.9751e-003	182.12
32974	-3.2705e-002	-4.2061e-002	-6.9751e-003	177.57
32975	-3.9705e-002	-4.2061e-002	2.4883e-005	143.43
32976	-3.6705e-002	-4.2061e-002	3.0249e-003	138.9
32977	-3.8827e-002	-4.2061e-002	2.1462e-003	138.53
32978	-3.5941e-002	-4.2061e-002	3.0249e-003	139.73
32979	-3.3705e-002	-4.2061e-002	2.0249e-003	145.8
32980	-3.2705e-002	-4.2061e-002	2.0249e-003	146.82
32981	-3.2705e-002	-4.2061e-002	5.0249e-003	140.93
32982	-3.589e-002	-4.2061e-002	5.0249e-003	136.9
32983	-3.8865e-002	-4.2061e-002	8.4165e-003	132.92
32984	-3.8146e-002	-4.2061e-002	6.0468e-003	133.76
32985	-3.8594e-002	-4.2061e-002	1.0471e-002	131.31
32986	-3.8179e-002	-4.2061e-002	1.1645e-002	130.89
32987	-3.4542e-002	-4.2061e-002	1.759e-002	126.96
32988	-3.1982e-002	-4.2061e-002	1.9025e-002	125.99
32989	-1.2969e-002	-4.2061e-002	1.9025e-002	122.65
32990	-2.5645e-002	-4.2061e-002	1.9025e-002	127.7
32991	-1.9307e-002	-4.2061e-002	1.9025e-002	127.2
32992	-9.9692e-003	-4.2061e-002	1.6025e-002	122.11
32993	-1.0848e-002	-4.2061e-002	1.8146e-002	121.47
32994	-9.9692e-003	-4.2061e-002	9.5889e-003	134.49
32995	-5.6785e-003	-4.2061e-002	2.7698e-003	148.88
32996	-8.8073e-003	-4.2061e-002	5.5606e-003	144.94
32997	-4.7052e-003	-4.2061e-002	2.0249e-003	148.78
32998	-3.7052e-003	-4.2061e-002	2.0249e-003	147.2
32999	-1.4691e-003	-4.2061e-002	3.0249e-003	140.26
33000	-7.0521e-004	-4.2061e-002	3.0249e-003	138.92
33001	2.2948e-003	-4.2061e-002	2.4883e-005	140.75
33002	1.4161e-003	-4.2061e-002	2.1462e-003	137.53
33003	6.0295e-002	-4.2061e-002	-6.9751e-003	166.83
33004	6.0295e-002	-4.2061e-002	2.4883e-005	141.57
33005	1.8295e-002	-4.2061e-002	-6.9751e-003	165.7
33006	5.3295e-002	-4.2061e-002	-6.9751e-003	177.1
33007	4.6295e-002	-4.2061e-002	-6.9751e-003	178.98
33008	3.9295e-002	-4.2061e-002	-6.9751e-003	185.03
33009	3.2295e-002	-4.2061e-002	-6.9751e-003	179.26
33010	2.5295e-002	-4.2061e-002	-6.9751e-003	176.29
33011	1.8295e-002	-4.2061e-002	2.4883e-005	140.39
33012	2.1295e-002	-4.2061e-002	3.0249e-003	138.75
33013	1.9173e-002	-4.2061e-002	2.1462e-003	137.26
33014	2.2059e-002	-4.2061e-002	3.0249e-003	140.33
33015	2.4295e-002	-4.2061e-002	2.0249e-003	147.06
33016	2.5295e-002	-4.2061e-002	2.0249e-003	148.29
33017	2.6268e-002	-4.2061e-002	2.7698e-003	148.02
33018	3.0559e-002	-4.2061e-002	9.5889e-003	133.84
33019	2.9397e-002	-4.2061e-002	5.5606e-003	143.26
33020	3.0559e-002	-4.2061e-002	1.6025e-002	121.83
33021	3.3559e-002	-4.2061e-002	1.9025e-002	121.85
33022	3.1437e-002	-4.2061e-002	1.8146e-002	121.38
33023	5.2572e-002	-4.2061e-002	1.9025e-002	124.86
33024	4.6234e-002	-4.2061e-002	1.9025e-002	126.87
33025	3.9897e-002	-4.2061e-002	1.9025e-002	126.48
33026	5.5131e-002	-4.2061e-002	1.759e-002	125.87
33027	5.8768e-002	-4.2061e-002	1.1645e-002	129.55
33028	5.9184e-002	-4.2061e-002	1.0471e-002	130.31
33029	5.9454e-002	-4.2061e-002	8.4165e-003	131.8
33030	5.648e-002	-4.2061e-002	5.0249e-003	135.95
33031	5.8735e-002	-4.2061e-002	6.0468e-003	133.25
33032	5.3295e-002	-4.2061e-002	5.0249e-003	139.71
33033	5.3295e-002	-4.2061e-002	2.0249e-003	145.49
33034	5.4295e-002	-4.2061e-002	2.0249e-003	144.74
33035	5.6531e-002	-4.2061e-002	3.0249e-003	138.5
33036	5.7295e-002	-4.2061e-002	3.0249e-003	137.73
33037	5.9416e-002	-4.2061e-002	2.1462e-003	137.42
33038	-3.7052e-003	-4.2061e-002	-2.4475e-002	158.56
33039	-3.7052e-003	-4.2061e-002	-2.3475e-002	161.77
33040	-1.4691e-003	-4.2061e-002	-2.4475e-002	170.16
33041	2.4295e-002	-4.2061e-002	-2.4475e-002	157.96
33042	2.4295e-002	-4.2061e-002	-2.3475e-002	161.88
33043	2.2059e-002	-4.2061e-002	-2.4475e-002	168.59
33044	6.4892e-002	-4.4823e-002	-5.9664e-003	156.88
33045	6.2795e-002	-4.4823e-002	-6.2346e-003	157.27
33046	6.2795e-002	-4.9141e-002	-6.2346e-003	151.49
33047	6.4892e-002	-4.9141e-002	-5.9664e-003	151.53
33048	6.2795e-002	-4.9903e-002	-7.0026e-003	151.38
33049	6.4992e-002	-4.9903e-002	-6.7219e-003	151.42
33050	6.4793e-002	-4.4061e-002	-5.2109e-003	156.15
33051	6.2788e-002	-4.4061e-002	-5.4675e-003	156.78
33052	6.2795e-002	-4.4086e-002	-5.6633e-003	157.34
33053	6.2795e-002	-4.4357e-002	-6.0746e-003	157.87
33054	6.4863e-002	-4.4284e-002	-5.7451e-003	157.31
33055	-2.4052e-003	4.1408e-002	5.5249e-003	191.28
33056	-5.2789e-003	4.1408e-002	6.7152e-003	172.32
33057	2.2995e-002	4.1408e-002	5.5249e-003	190.03
33058	1.6645e-002	4.1408e-002	5.5249e-003	205.87
33059	1.0295e-002	4.1408e-002	5.5249e-003	210.27
33060	3.9448e-003	4.1408e-002	5.5249e-003	206.67
33061	2.2995e-002	4.1408e-002	1.3653e-002	110.58
33062	2.6514e-002	4.1408e-002	1.1621e-002	132.88
33063	2.6514e-002	4.1408e-002	7.5569e-003	163.29
33064	1.9947e-002	4.1408e-002	1.3653e-002	105.43
33065	1.9947e-002	4.1408e-002	2.2408e-002	101.39
33066	1.9947e-002	4.1408e-002	1.8031e-002	102.78
33067	5.4802e-002	4.1408e-002	2.4835e-002	128.53
33068	4.7851e-002	4.1408e-002	2.41e-002	130.28
33069	4.0887e-002	4.1408e-002	2.349e-002	130.65
33070	3.3914e-002	4.1408e-002	2.3004e-002	125.97
33071	2.6933e-002	4.1408e-002	2.2644e-002	110.78
33072	6.2492e-002	4.1408e-002	1.2265e-002	145.83
33073	5.8647e-002	4.1408e-002	1.855e-002	135.97
33074	6.7509e-002	4.1408e-002	-2.5843e-002	472.31
33075	6.6506e-002	4.1408e-002	-1.8222e-002	466.36
33076	6.5502e-002	4.1408e-002	-1.06e-002	379.51
33077	6.4499e-002	4.1408e-002	-2.9784e-003	251.49
33078	6.3496e-002	4.1408e-002	4.6431e-003	175.03
33079	6.7614e-002	4.1408e-002	-2.6641e-002	471.9
33080	-1.5305e-002	4.1408e-002	-2.9052e-002	570.7
33081	6.0111e-002	4.1408e-002	-2.7503e-002	492.11
33082	5.2595e-002	4.1408e-002	-2.8236e-002	527.26
33083	4.5067e-002	4.1408e-002	-2.8841e-002	552.43
33084	3.753e-002	4.1408e-002	-2.9318e-002	561.09
33085	2.9985e-002	4.1408e-002	-2.9666e-002	556.07
33086	2.2436e-002	4.1408e-002	-2.9885e-002	544.73
33087	1.4885e-002	4.1408e-002	-2.9976e-002	536.02
33088	7.3326e-003	4.1408e-002	-2.9938e-002	535.62
33089	-2.1785e-004	4.1408e-002	-2.9771e-002	545.55
33090	-7.7643e-003	4.1408e-002	-2.9476e-002	560.53
33091	-4.6922e-002	4.1408e-002	-2.5861e-002	486.53
33092	-2.1645e-002	4.1408e-002	-2.8595e-002	569.94
33093	-2.7978e-002	4.1408e-002	-2.8048e-002	557.5
33094	-3.4303e-002	4.1408e-002	-2.7409e-002	532.39
33095	-4.0618e-002	4.1408e-002	-2.668e-002	501.
33096	-4.1903e-002	4.1408e-002	1.2265e-002	147.54
33097	-4.5918e-002	4.1408e-002	-1.8236e-002	478.24
33098	-4.4914e-002	4.1408e-002	-1.0611e-002	387.47
33099	-4.391e-002	4.1408e-002	-2.9855e-003	257.3
33100	-4.2907e-002	4.1408e-002	4.6396e-003	177.34
33101	-3.4213e-002	4.1408e-002	2.4835e-002	129.72
33102	-3.8058e-002	4.1408e-002	1.855e-002	137.46
33103	6.4279e-004	4.1408e-002	2.2408e-002	101.73
33104	-6.3435e-003	4.1408e-002	2.2644e-002	111.15
33105	-1.3324e-002	4.1408e-002	2.3004e-002	126.55
33106	-2.0298e-002	4.1408e-002	2.349e-002	131.71
33107	-2.7261e-002	4.1408e-002	2.41e-002	131.37
33108	6.4279e-004	4.1408e-002	1.3653e-002	105.73
33109	6.4279e-004	4.1408e-002	1.8031e-002	103.16
33110	1.5795e-002	4.1408e-002	-2.9751e-003	261.15
33111	1.5795e-002	4.1408e-002	-3.9751e-003	275.79
33112	1.2795e-002	4.1408e-002	2.4883e-005	233.03
33113	1.4916e-002	4.1408e-002	-8.538e-004	239.54
33114	7.7948e-003	4.1408e-002	2.4883e-005	233.49
33115	4.7948e-003	4.1408e-002	-2.9751e-003	262.5
33116	5.6735e-003	4.1408e-002	-8.538e-004	240.65
33117	4.7948e-003	4.1408e-002	-3.9751e-003	280.68
33118	-3.9205e-002	4.1408e-002	-3.9751e-003	261.75
33119	-3.1872e-002	4.1408e-002	-3.9751e-003	249.3
33120	-2.4539e-002	4.1408e-002	-3.9751e-003	250.76
33121	-1.7205e-002	4.1408e-002	-3.9751e-003	256.21
33122	-9.8719e-003	4.1408e-002	-3.9751e-003	260.03
33123	-2.5385e-003	4.1408e-002	-3.9751e-003	268.36
33124	-4.2205e-002	4.1408e-002	-6.9751e-003	316.6
33125	-4.1327e-002	4.1408e-002	-4.8538e-003	280.09
33126	-4.2205e-002	4.1408e-002	-1.4475e-002	458.17
33127	-3.9205e-002	4.1408e-002	-1.7475e-002	519.28
33128	-4.1327e-002	4.1408e-002	-1.6596e-002	490.93
33129	4.7948e-003	4.1408e-002	-1.7475e-002	606.94
33130	-3.1872e-002	4.1408e-002	-1.7475e-002	587.34
33131	-2.4539e-002	4.1408e-002	-1.7475e-002	620.63
33132	-1.7205e-002	4.1408e-002	-1.7475e-002	631.79
33133	-9.8719e-003	4.1408e-002	-1.7475e-002	630.05
33134	-2.5385e-003	4.1408e-002	-1.7475e-002	616.2
33135	4.7948e-003	4.1408e-002	-1.8475e-002	594.24
33136	7.7948e-003	4.1408e-002	-2.1475e-002	569.9
33137	5.6735e-003	4.1408e-002	-2.0596e-002	578.42
33138	1.2795e-002	4.1408e-002	-2.1475e-002	569.48
33139	1.5795e-002	4.1408e-002	-1.8475e-002	593.87
33140	1.4916e-002	4.1408e-002	-2.0596e-002	577.33
33141	1.5795e-002	4.1408e-002	-1.7475e-002	605.1
33142	5.9795e-002	4.1408e-002	-1.7475e-002	507.02
33143	2.3128e-002	4.1408e-002	-1.7475e-002	615.29
33144	3.0461e-002	4.1408e-002	-1.7475e-002	624.49
33145	3.7795e-002	4.1408e-002	-1.7475e-002	628.02
33146	4.5128e-002	4.1408e-002	-1.7475e-002	612.92
33147	5.2461e-002	4.1408e-002	-1.7475e-002	576.87
33148	6.2795e-002	4.1408e-002	-1.4475e-002	449.88
33149	6.1916e-002	4.1408e-002	-1.6596e-002	478.99
33150	6.2795e-002	4.1408e-002	-6.9751e-003	309.5
33151	5.9795e-002	4.1408e-002	-3.9751e-003	257.63
33152	6.1916e-002	4.1408e-002	-4.8538e-003	273.53
33153	2.3128e-002	4.1408e-002	-3.9751e-003	266.75
33154	3.0461e-002	4.1408e-002	-3.9751e-003	259.27
33155	3.7795e-002	4.1408e-002	-3.9751e-003	252.45
33156	4.5128e-002	4.1408e-002	-3.9751e-003	248.19
33157	5.2461e-002	4.1408e-002	-3.9751e-003	247.71
33158	1.3134e-002	-3.0101e-003	-5.1431e-003	297.37
33159	1.0262e-002	-4.1662e-003	-5.1431e-003	298.93
33160	7.4097e-003	-2.9645e-003	-5.1431e-003	297.11
33161	6.2925e-003	-3.6283e-003	-3.8731e-003	254.62
33162	5.6754e-003	-2.7693e-003	6.2869e-003	187.06
33163	5.6754e-003	2.5647e-003	6.2869e-003	194.49
33164	5.8475e-003	2.602e-002	-4.0001e-003	274.65
33165	7.5623e-003	2.6362e-002	-4.7621e-003	309.09
33166	1.3119e-002	2.6309e-002	-4.7621e-003	309.97
33167	2.0709e-002	4.0646e-002	1.2891e-002	105.93
33168	2.0709e-002	-4.3299e-002	1.2891e-002	95.637
33169	2.0709e-002	3.3014e-002	1.2891e-002	108.29
33170	2.0709e-002	2.5383e-002	1.2891e-002	109.86
