Node Number	X Location (m)	Y Location (m)	Z Location (m)	Temperature (°C)
21939	-9.9692e-003	2.4191e-002	1.6025e-002	231.73
21940	-1.0134e-002	2.7148e-002	1.7006e-002	230.07
21941	-1.249e-002	2.5207e-002	1.4829e-002	236.63
21942	-9.9692e-003	1.8477e-002	1.6025e-002	231.18
21943	-1.0134e-002	2.4829e-002	1.7006e-002	230.17
21944	-1.0146e-002	1.8946e-002	1.7038e-002	229.82
21945	-1.249e-002	2.2887e-002	1.4829e-002	236.61
21946	-9.9692e-003	1.2225e-002	1.6025e-002	229.35
21947	-1.0146e-002	1.5551e-002	1.7038e-002	229.19
21948	-1.4027e-002	1.4007e-002	1.3941e-002	237.52
21949	-1.249e-002	1.9493e-002	1.4829e-002	236.15
21950	-1.1374e-002	1.1909e-002	1.5242e-002	232.24
21951	-9.9692e-003	6.8513e-003	1.6025e-002	227.36
21952	-1.0146e-002	1.2694e-002	1.7038e-002	228.21
21953	-1.0194e-002	7.4614e-003	1.7165e-002	226.14
21954	-1.1374e-002	9.0518e-003	1.5242e-002	231.24
21955	-9.9692e-003	1.137e-003	1.6025e-002	224.45
21956	-1.0194e-002	4.945e-003	1.7165e-002	224.96
21957	-1.3835e-002	2.4855e-003	1.4259e-002	231.77
21958	-1.1374e-002	6.5355e-003	1.5242e-002	230.09
21959	-9.9692e-003	-4.9181e-003	1.6025e-002	221.18
21960	-1.0194e-002	1.7471e-003	1.7165e-002	223.33
21961	-1.0195e-002	-3.9649e-003	1.7166e-002	220.5
21962	-1.2324e-002	-5.4199e-003	1.4416e-002	225.86
21963	-1.3835e-002	-7.1248e-004	1.4259e-002	230.04
21964	-9.9692e-003	-1.0632e-002	1.6025e-002	217.71
21965	-1.0195e-002	-6.822e-003	1.7166e-002	218.84
21966	-1.2324e-002	-8.2771e-003	1.4416e-002	224.1
21967	-9.9692e-003	-1.6347e-002	1.6025e-002	213.96
21968	-1.0195e-002	-9.6791e-003	1.7166e-002	216.99
21969	-1.0194e-002	-1.4902e-002	1.7163e-002	213.65
21970	-1.234e-002	-1.6464e-002	1.477e-002	218.23
21971	-1.2324e-002	-1.1134e-002	1.4416e-002	222.31
21972	-9.9692e-003	-2.2061e-002	1.6025e-002	210.3
21973	-1.0848e-002	-2.2061e-002	1.8146e-002	208.66
21974	-1.0194e-002	-1.776e-002	1.7163e-002	211.94
21975	-1.0259e-002	-2.3726e-002	1.7311e-002	207.85
21976	-1.234e-002	-1.9321e-002	1.477e-002	216.42
21977	-9.9692e-003	-2.7775e-002	1.6025e-002	206.74
21978	-1.0259e-002	-2.6583e-002	1.7311e-002	206.17
21979	-1.3526e-002	-2.717e-002	1.4154e-002	213.16
21980	-1.234e-002	-2.2178e-002	1.477e-002	214.48
21981	-9.9692e-003	-3.3489e-002	1.6025e-002	203.84
21982	-1.0259e-002	-2.944e-002	1.7311e-002	204.62
21983	-1.3526e-002	-3.0028e-002	1.4154e-002	211.51
21984	-1.1898e-002	-3.2522e-002	1.5305e-002	207.15
21985	-1.0259e-002	-3.2297e-002	1.7311e-002	203.13
21986	-1.2579e-002	-3.9204e-002	1.4549e-002	205.24
21987	-1.1898e-002	-3.5379e-002	1.5305e-002	205.64
21988	-3.1982e-002	2.9368e-002	1.9025e-002	235.94
