Time,Average CPS Temperature,Total CPS Evaporation_Rate,Total Amount Evaporated
33.0,494.5977672691286,0.027100407958276004,123.85566992253047
34.0,500.4694177197874,0.030674797064250057,123.85566992253047
35.0,506.34105457418275,0.03467330401046682,123.85566992253047
36.0,512.2128203097512,0.039140402028664846,123.85566992253047
37.0,518.0844941148807,0.04412455181352817,123.85566992253047
38.0,523.9561317346817,0.049678884737719226,123.85566992253047
39.0,528.259034361653,0.05349104309750576,123.85566992253047
40.0,531.9625145167387,0.0566336989119583,123.85566992253047
41.0,535.6659367878964,0.05995421367784039,123.85566992253047
42.0,539.3694099583452,0.06346216907515372,123.85566992253047
43.0,543.0728712971284,0.0671681227227297,123.85566992253047
44.0,546.7762303696948,0.0710826050988691,123.85566992253047
45.0,550.4797666708743,0.07521770373310249,123.85566992253047
46.0,554.1832157231868,0.07958494773178804,123.85566992253047
47.0,557.8866890536888,0.0841975981968989,123.85566992253047
48.0,561.590186782092,0.08906929022492978,123.85566992253047
49.0,565.2936188980655,0.09421362775573074,123.85566992253047
50.0,568.9970753190695,0.09964576940275642,123.85566992253047
51.0,572.700462592119,0.10538193740161755,123.85566992253047
52.0,576.4039488146802,0.11143868849748856,123.85566992253047
53.0,580.1074032106164,0.11783360109947771,123.85566992253047
54.0,583.017919543846,0.12253160399318264,123.85566992253047
55.0,585.6254863054157,0.12661596211133497,123.85566992253047
56.0,588.2329766957262,0.13084508711671908,123.85566992253047
57.0,590.84041419697,0.13522449239559522,123.85566992253047
58.0,593.4480774717881,0.13976079933528834,123.85566992253047
59.0,596.0555620260782,0.1444592384199759,123.85566992253047
60.0,598.6630665700281,0.1493269782738592,123.85566992253047
61.0,601.2706264254305,0.15437012149879878,123.85566992253047
62.0,603.8781237278272,0.15959632865136794,123.85566992253047
63.0,606.4855630513786,0.165011711153608,123.85566992253047
64.0,609.0931735648924,0.17062559267285335,123.85566992253047
65.0,611.7007311146327,0.1764444874432814,123.85566992253047
66.0,614.3082240434516,0.1824771360721946,123.85566992253047
67.0,616.9157044483559,0.18873182642304856,123.85566992253047
68.0,619.523264295942,0.19521844194923474,123.85566992253047
69.0,621.6686119452104,0.20032613845978683,123.85566992253047
70.0,623.6374668370339,0.20495220228722769,123.85566992253047
71.0,625.6063687462153,0.20970143549744327,123.85566992253047
72.0,627.5751499341133,0.21457666697276878,123.85566992253047
73.0,629.5439418609147,0.21958228018730197,123.85566992253047
74.0,631.5127325420931,0.22472226880572063,123.85566992253047
75.0,633.4816081202551,0.23000133030854955,123.85566992253047
76.0,635.4504705640816,0.2354234049532133,123.85566992253047
77.0,637.4192554162934,0.24099226956564446,123.85566992253047
78.0,639.388088638343,0.24671327735653667,123.85566992253047
79.0,641.356926459734,0.25259092690333573,123.85566992253047
80.0,643.3257631594244,0.25863028968684687,123.85566992253047
81.0,645.2946264004165,0.2648362566449437,123.85566992253047
82.0,647.2634368257104,0.27121383712740077,123.85566992253047
83.0,649.2322711312572,0.2777686753201652,123.85566992253047
84.0,650.8982068065698,0.2831297984217332,123.85566992253047
85.0,652.4484915448327,0.288076919686886,123.85566992253047
86.0,653.9987509656474,0.293126498361337,123.85566992253047
87.0,655.5489715832141,0.29828129221354205,123.85566992253047
88.0,657.099197846174,0.30354334469316974,123.85566992253047
89.0,658.6494814595666,0.30891553605771255,123.85566992253047
90.0,660.1997438209346,0.3144000432190124,123.85566992253047
91.0,661.7499754030832,0.3199996284785138,123.85566992253047
92.0,663.300171899734,0.32571772665881493,123.85566992253047
93.0,664.8504595336035,0.3315563049946275,123.85566992253047
94.0,666.4007100735386,0.3375192545443733,123.85566992253047
95.0,667.9509094126405,0.343608569345909,123.85566992253047
96.0,669.5011682599272,0.34982728595969487,123.85566992253047
97.0,671.0514192497714,0.35617939857742653,123.85566992253047
98.0,672.6016966060437,0.3626674585123731,123.85566992253047
99.0,673.9410573594074,0.368089648484094,123.85566992253047
100.0,675.1998453839101,0.37314087060002077,123.85566992253047
101.0,676.4586246599724,0.37827437877170794,123.85566992253047
102.0,677.7173697444815,0.38349151044092883,123.85566992253047
103.0,678.9761536400925,0.3887940446290065,123.85566992253047
104.0,680.235011554431,0.39418372828397935,123.85566992253047
105.0,681.4937663992675,0.3996612882301808,123.85566992253047
106.0,682.7525220217708,0.40522952148963776,123.85566992253047
107.0,684.011381607329,0.4108895291160424,123.85566992253047
108.0,685.2701120497761,0.4166414879394649,123.85566992253047
109.0,686.5288777524177,0.42248958406520687,123.85566992253047
110.0,687.7876863030768,0.4284346204674526,123.85566992253047
111.0,689.0464444868965,0.4344778190715242,123.85566992253047
112.0,690.305297951063,0.4406220959101309,123.85566992253047
113.0,691.5640652437964,0.4468675971746331,123.85566992253047
114.0,692.6704155511767,0.452174468459901,123.85566992253047
115.0,693.7185336004445,0.45715203198159504,123.85566992253047
116.0,694.766679385893,0.4621938890441122,123.85566992253047
117.0,695.8148070976234,0.46730123100021337,123.85566992253047
118.0,696.8628527754774,0.472474452974171,123.85566992253047
119.0,697.9109842648929,0.477714964784215,123.85566992253047
120.0,698.9591004196284,0.48302373060937354,123.85566992253047
121.0,700.0072487392553,0.488402018684079,123.85566992253047
122.0,701.055352837108,0.493849815805844,123.85566992253047
123.0,702.1034619802559,0.4993688817545572,123.85566992253047
124.0,703.1514983007015,0.5049589764782737,123.85566992253047
125.0,704.1996534712225,0.5106236721216736,123.85566992253047
126.0,705.2477923161287,0.5163623970372575,123.85566992253047
127.0,706.2959172320866,0.5221762519826054,123.85566992253047
128.0,707.3440025403917,0.528065968970515,123.85566992253047
129.0,708.2802954342781,0.5331598555026448,123.85566992253047
130.0,709.1740587817012,0.5379753915464194,123.85566992253047
131.0,710.0678428409901,0.5428415308161116,123.85566992253047
132.0,710.9615153193837,0.5477588676468543,123.85566992253047
133.0,711.8552981421933,0.5527285816374877,123.85566992253047
134.0,712.7489565578871,0.5577498407853918,123.85566992253047
135.0,713.642736645891,0.5628249253850771,123.85566992253047
136.0,714.5364308472241,0.5679533599034376,123.85566992253047
137.0,715.4301260473644,0.5731360013408809,123.85566992253047
138.0,716.3238480996864,0.5783736993932065,123.85566992253047
139.0,717.2175889760052,0.5836677686375824,123.85566992253047
140.0,718.1113124131226,0.5890174660146589,123.85566992253047
141.0,719.0050518467322,0.5944245203371977,123.85566992253047
142.0,719.8988072338993,0.5998887393480479,123.85566992253047
143.0,720.7924367916575,0.6054105220868027,123.85566992253047
144.0,721.6386122131639,0.6105732229605821,123.85566992253047
145.0,722.4663516036799,0.6156226153968624,123.85566992253047
146.0,723.2942613498152,0.6207225127711352,123.85566992253047
147.0,724.1221114786586,0.6258711668691264,123.85566992253047
148.0,724.949924868437,0.6310682427389098,123.85566992253047
