Time,Average CPS Temperature,Total CPS Evaporation_Rate,Total Amount Evaporated
32.0,213.76134341841112,2.133680490113024e-08,2.968013436635747
33.0,217.49314104698723,2.7546520963273612e-08,2.968013436635747
34.0,221.2030061630617,3.53728278108973e-08,2.968013436635747
35.0,224.8922088366594,4.519113746291264e-08,2.968013436635747
36.0,228.56238950316688,5.7455485850692116e-08,2.968013436635747
37.0,232.2146425419976,7.27107623881421e-08,2.968013436635747
38.0,235.85004126080727,9.161036551231828e-08,2.968013436635747
39.0,239.4697376660597,1.149342136821375e-07,2.968013436635747
40.0,243.07456092150963,1.4361210368085184e-07,2.968013436635747
41.0,246.6654049570946,1.787421604404972e-07,2.968013436635747
42.0,250.2431579633183,2.2163260428940482e-07,2.968013436635747
43.0,253.80860616393284,2.7382214818169805e-07,2.968013436635747
44.0,257.3622491949124,3.371116712501228e-07,2.968013436635747
45.0,260.9049580430819,4.136315283687147e-07,2.968013436635747
46.0,264.437005612203,5.058555175828465e-07,2.968013436635747
47.0,267.9593414843518,6.166873227134336e-07,2.968013436635747
48.0,271.4721727109026,7.494836528627377e-07,2.968013436635747
49.0,274.97617165457694,9.081685740353678e-07,2.968013436635747
50.0,278.471702841939,1.0972528715422426e-06,2.968013436635747
51.0,281.9591699165343,1.3219712467853517e-06,2.968013436635747
52.0,285.4389751859864,1.5883538266105474e-06,2.968013436635747
53.0,288.91147194415083,1.903326073141038e-06,2.968013436635747
54.0,292.3770538549607,2.274819460750953e-06,2.968013436635747
55.0,295.8359602566176,2.7119398053237353e-06,2.968013436635747
56.0,299.2884044818223,3.225056710181012e-06,2.968013436635747
57.0,302.73495443667747,3.826052825727693e-06,2.968013436635747
58.0,306.1755715045781,4.5283287221181316e-06,2.968013436635747
59.0,309.6106677498357,5.347207498090495e-06,2.968013436635747
60.0,313.0403186269304,6.300003628050122e-06,2.968013436635747
61.0,316.46492340429455,7.406288268633292e-06,2.968013436635747
62.0,319.88449484077046,8.688093133883659e-06,2.968013436635747
63.0,323.2991465361759,1.0170398265816082e-05,2.968013436635747
64.0,326.70936078976854,1.1881197458591455e-05,2.968013436635747
65.0,330.11508440385467,1.3851916020349803e-05,2.968013436635747
66.0,333.51642550059324,1.6117566964201084e-05,2.968013436635747
67.0,336.9135356692569,1.871763439803769e-05,2.968013436635747
68.0,340.3064902938726,2.169612789719065e-05,2.968013436635747
69.0,343.6956435388056,2.5102068266301857e-05,2.968013436635747
70.0,347.0808430240946,2.8989923654070522e-05,2.968013436635747
71.0,350.46229860682536,3.342036013642654e-05,2.968013436635747
72.0,353.84004996482975,3.8460773672858615e-05,2.968013436635747
73.0,357.21408426919515,4.418533076000916e-05,2.968013436635747
74.0,360.5845780827161,5.067664049089683e-05,2.968013436635747
75.0,363.9515594761622,5.802541126990952e-05,2.968013436635747
76.0,367.3150843747221,6.633232034049426e-05,2.968013436635747
77.0,370.6751286582866,7.570787714003689e-05,2.968013436635747
78.0,374.03181881284854,8.627322843955734e-05,2.968013436635747
79.0,377.38506113826975,9.816160006232929e-05,2.968013436635747
80.0,380.7350211979316,0.00011151969437852725,2.968013436635747
81.0,384.0815136980889,0.0001265067636856041,2.968013436635747
82.0,387.42475783676554,0.00014329888431047143,2.968013436635747
83.0,390.7645562634781,0.00016208532777888063,2.968013436635747
84.0,394.1011258575908,0.00018307666627393707,2.968013436635747
85.0,397.4341742996667,0.00020649746929582037,2.968013436635747
86.0,400.76396913041594,0.00023259630591770505,2.968013436635747
87.0,404.0903706438813,0.00026164076046641043,2.968013436635747
88.0,407.4130779727981,0.00029391755656818806,2.968013436635747
89.0,410.73240049424624,0.0003297444625232336,2.968013436635747
90.0,414.04821324871426,0.0003694638092600192,2.968013436635747
91.0,417.3603827958192,0.0004134387325190393,2.968013436635747
92.0,420.66884413033443,0.0004620675055660274,2.968013436635747
93.0,423.9735186623348,0.0005157752839368058,2.968013436635747
94.0,427.2744533281044,0.0005750230598471554,2.968013436635747
95.0,430.5714637653676,0.0006403054759333588,2.968013436635747
96.0,433.8645212478373,0.0007121532337637468,2.968013436635747
97.0,437.1534412362532,0.0007911325269829161,2.968013436635747
98.0,440.43828175409607,0.000877852426331022,2.968013436635747
99.0,443.71879193267097,0.0009729610383121983,2.968013436635747
100.0,446.9949126067028,0.0010771591822899107,2.968013436635747
101.0,450.26645817473315,0.0011911779459430523,2.968013436635747
102.0,453.53345126386415,0.001315815613870503,2.968013436635747
103.0,456.79563513751873,0.0014519097768563166,2.968013436635747
104.0,460.05287143236876,0.0016003385343126642,2.968013436635747
105.0,463.3051380080952,0.0017620682914422795,2.968013436635747
106.0,466.5521605229799,0.0019380860495363768,2.968013436635747
107.0,469.7938555926195,0.002129460212767157,2.968013436635747
108.0,473.0299195927844,0.0023372954769649043,2.968013436635747
109.0,476.2603469636881,0.00256279455017749,2.968013436635747
110.0,479.48490913526825,0.0028071990377888183,2.968013436635747
111.0,482.7034519082104,0.003071819125545032,2.968013436635747
112.0,485.91564625197606,0.0033580170429564765,2.968013436635747
113.0,489.12141701499377,0.0036672549176658773,2.968013436635747
114.0,492.3204288236179,0.00400104900188147,2.968013436635747
115.0,495.5127221625628,0.004360980478410226,2.968013436635747
116.0,498.697851568351,0.004748722720106531,2.968013436635747
117.0,501.8756261153224,0.0051659778642061,2.968013436635747
118.0,505.0459542417967,0.005614590512721794,2.968013436635747
119.0,508.20839912309464,0.006096406165554798,2.968013436635747
120.0,511.3627873371371,0.006613369696863766,2.968013436635747
121.0,514.5088782708924,0.007167519945062728,2.968013436635747
122.0,517.646612767993,0.00776097821182224,2.968013436635747
123.0,520.7752920952105,0.008395850081064532,2.968013436635747
124.0,523.895076071842,0.009074430378751478,2.968013436635747
125.0,527.0054597665803,0.009799008157139756,2.968013436635747
126.0,530.1062517769291,0.01057194918062398,2.968013436635747
127.0,533.197207471464,0.011395733748190789,2.968013436635747
128.0,536.2777903601155,0.012272815211601848,2.968013436635747
129.0,539.3479406061823,0.01320574879338142,2.968013436635747
130.0,542.4073025472092,0.014197205615087449,2.968013436635747
131.0,545.4555854238524,0.015249821155230207,2.968013436635747
132.0,548.4924219725135,0.016366349719524092,2.968013436635747
133.0,551.5175887754067,0.01754949118124557,2.968013436635747
134.0,554.5306423310058,0.018802148309791274,2.968013436635747
135.0,557.5314878649839,0.020127132446837653,2.968013436635747
136.0,560.5198137291429,0.02152742595666784,2.968013436635747
137.0,563.4949604811852,0.023005626534288583,2.968013436635747
138.0,566.4567757637377,0.024564950093690738,2.968013436635747
139.0,569.4051047127076,0.026208221357128032,2.968013436635747
140.0,572.3394025468375,0.0279383948333651,2.968013436635747
141.0,575.2594639065895,0.029758351416889088,2.968013436635747
142.0,578.1649939004849,0.03167115017434865,2.968013436635747
143.0,581.0556435389125,0.03367969064896499,2.968013436635747
144.0,583.9311037789931,0.035786880608489995,2.968013436635747
145.0,586.7909633725039,0.03799543015490843,2.968013436635747
146.6,597.6950930082562,0.04752869375293287,2.968013436635747
146.7,599.8781223876825,0.049328314556741096,2.968013436635747
146.8,601.1777925684576,0.05025771983066024,2.968013436635747
146.9,601.9996644382901,0.05071313325724811,2.968013436635747
147.0,602.5441203159104,0.050899535424913385,2.968013436635747
147.1,602.9192590840244,0.05092903833777453,2.968013436635747
147.2,603.1874826789242,0.05086543245032494,2.968013436635747
147.3,603.3868436846433,0.050747593077496565,2.968013436635747
147.4,603.5417521751547,0.05059944969272473,2.968013436635747
147.5,603.6690978298151,0.05043616101698644,2.968013436635747
147.51,601.8116611230122,0.04841667208078507,2.968013436635747
147.5166,601.1018499720752,0.047677835643612575,2.968013436635747
147.5232,600.5405603848928,0.047107648105248714,2.968013436635747
147.5431,599.3167978586533,0.04590079789869513,2.968013436635747
147.6026,596.7746434779989,0.043454219374677666,2.968013436635747
147.7811,591.4976234768744,0.0384714327015108,2.968013436635747
148.2535,582.3148574002529,0.03054381173282208,2.968013436635747
149.0,573.2652374512542,0.023965939839879824,2.968013436635747
150.0,564.7562703243946,0.01895198310438743,2.968013436635747
151.0,557.4753462188796,0.015453884750987164,2.968013436635747
152.0,552.8230664712843,0.013499391446442143,2.968013436635747
153.0,548.5492826612999,0.011905558758111875,2.968013436635747
154.0,544.2755283457484,0.010496792367298773,2.968013436635747
155.0,541.4315884245826,0.009609964625302973,2.968013436635747
156.0,538.9894000703973,0.008889434982060854,2.968013436635747
157.0,536.5473461497365,0.00822025091906376,2.968013436635747
158.0,534.1050901800216,0.007599017575989638,2.968013436635747
159.0,531.6629137205778,0.007022597606743122,2.968013436635747
160.0,530.2121213803631,0.006667975486036646,2.968013436635747
161.0,528.8331596979355,0.006342784283931758,2.968013436635747
162.0,527.4542541901294,0.006032528521348388,2.968013436635747
163.0,526.0753923753048,0.005736585461437635,2.968013436635747
164.0,524.6965230877091,0.005454345050680997,2.968013436635747
165.0,523.3175938561412,0.005185255177795631,2.968013436635747
166.0,521.938766871237,0.004928777599947741,2.968013436635747
167.0,521.0118217406957,0.004748920928701838,2.968013436635747
168.0,520.2149289281123,0.004593514657145435,2.968013436635747
169.0,519.4179886876058,0.004443094035675012,2.968013436635747
170.0,518.6211286632358,0.00429751855775032,2.968013436635747
171.0,517.824295793287,0.0041566304254631445,2.968013436635747
172.0,517.0273698881227,0.004020297335070281,2.968013436635747
173.0,516.230425459179,0.003888391491247007,2.968013436635747
174.0,515.4336437077085,0.0037607987278966007,2.968013436635747
175.0,514.6366972594786,0.003637366169163869,2.968013436635747
176.0,513.9114339410607,0.0035265631123611303,2.968013436635747
177.0,513.4037509281811,0.00344457841545446,2.968013436635747
178.0,512.8961295041609,0.0033646171165466164,2.968013436635747
179.0,512.3884708514472,0.003286632314710698,2.968013436635747
180.0,511.8807592835766,0.0032105576344126936,2.968013436635747
181.0,511.37312100607187,0.0031363826586947776,2.968013436635747
182.0,510.86542819012465,0.0030640449339320876,2.968013436635747
183.0,510.35783834339014,0.0029935174371019577,2.968013436635747
184.0,509.85020649950087,0.0029247416682671983,2.968013436635747
185.0,509.3424727050956,0.0028576836424856708,2.968013436635747
186.0,508.873193546872,0.0027963605276845084,2.968013436635747
187.0,508.5202712476125,0.002748540277150078,2.968013436635747
188.0,508.1674156454955,0.0027016801456201537,2.968013436635747
189.0,507.8146080224157,0.002655751706470177,2.968013436635747
190.0,507.46168711200227,0.002610739399508828,2.968013436635747
191.0,507.10885490376177,0.0025666344596230514,2.968013436635747
192.0,506.7559785411393,0.0025234137203321324,2.968013436635747
193.0,506.4032833333727,0.002481074030296723,2.968013436635747
194.0,506.05036400461825,0.0024395714224802684,2.968013436635747
195.0,505.69753109082467,0.002398914386614545,2.968013436635747
196.0,505.36671855475134,0.002361222569569083,2.968013436635747
197.0,505.1030846773561,0.002330663083456547,2.968013436635747
198.0,504.83946935051017,0.002300614919479252,2.968013436635747
199.0,504.5759131655614,0.0022710704461596214,2.968013436635747
200.0,504.3122538657502,0.002242010504487168,2.968013436635747
201.0,504.0486670686368,0.0022134408752704235,2.968013436635747
202.0,503.7851665660946,0.0021853587829507018,2.968013436635747
203.0,503.52151309616437,0.002157735717208748,2.968013436635747
204.0,503.25793499676894,0.0021305769652651915,2.968013436635747
205.0,502.9943979737833,0.0021038841440685573,2.968013436635747
207.0,502.5344294922533,0.002057890399072553,2.968013436635747
208.0,502.32474157609,0.002037220486476624,2.968013436635747
209.0,502.11520369201935,0.002016850119735024,2.968013436635747
210.0,501.90554810509155,0.001996760005214133,2.968013436635747
211.0,501.6959596311498,0.0019769610573590196,2.968013436635747
212.0,501.4863177674691,0.001957441491623262,2.968013436635747
213.0,501.27670462123154,0.0019381944532073847,2.968013436635747
214.0,501.06703956367505,0.0019192221502692917,2.968013436635747
215.0,500.8573859370886,0.0019005226996516868,2.968013436635747
216.0,500.6560322935166,0.0018828179030209726,2.968013436635747
217.0,500.4800603638895,0.0018675524939024467,2.968013436635747
218.0,500.30410870865995,0.0018524712219627705,2.968013436635747
219.0,500.12810026159127,0.0018375688062459235,2.968013436635747
220.0,499.9520700847905,0.0018228445108232432,2.968013436635747
221.0,499.7760824161608,0.0018083032915087902,2.968013436635747
222.0,499.6001032777283,0.0017939388074164437,2.968013436635747
223.0,499.42407287793293,0.0017797433837372662,2.968013436635747
224.0,499.24807651886243,0.0017657238479923073,2.968013436635747
225.0,499.07213955951727,0.0017518802251933713,2.968013436635747
227.0,498.74688656664665,0.0017269372091233237,2.968013436635747
228.0,498.59233505082415,0.0017153406354836881,2.968013436635747
229.0,498.43768512329865,0.001703864697757728,2.968013436635747
230.0,498.28320550751675,0.0016925115442554882,2.968013436635747
231.0,498.12869583819037,0.0016812784139866113,2.968013436635747
232.0,497.9740748357066,0.0016701543462557167,2.968013436635747
233.0,497.8195562195741,0.0016591513563944363,2.968013436635747
234.0,497.66489801668814,0.001648257045769665,2.968013436635747
235.0,497.5103524480795,0.0016374838876088112,2.968013436635747
236.0,497.358218974415,0.0016270121501663368,2.968013436635747
237.0,497.21312949018653,0.0016172147245259567,2.968013436635747
238.0,497.06778960692384,0.0016074956031671222,2.968013436635747
239.0,496.92276524410875,0.0015978835094152175,2.968013436635747
240.0,496.77757987676625,0.0015883574778078904,2.968013436635747
241.0,496.63240413943555,0.0015789224875193293,2.968013436635747
242.0,496.48996233991517,0.0015697947781998756,2.968013436635747
243.0,496.35207855533673,0.0015611114915415377,2.968013436635747
244.0,496.2141858098781,0.0015525031991430345,2.968013436635747
245.0,496.07639647421183,0.0015439744910663916,2.968013436635747
246.0,495.9385721521894,0.0015355178711223972,2.968013436635747
248.0,495.6630016250417,0.001518834710514265,2.968013436635747
258.0,494.3592674087559,0.001444985944556853,2.968013436635747
268.0,493.12311335089464,0.0013814308585889611,2.968013436635747
278.0,491.9223105435228,0.0013243890878285437,2.968013436635747
288.0,490.7468417020001,0.001272253798032753,2.968013436635747
298.0,489.58979086563767,0.0012239264976239717,2.968013436635747
308.0,488.44691602324957,0.0011786637682298063,2.968013436635747
318.0,487.3155323107892,0.0011359496176101295,2.968013436635747
328.0,486.193782150635,0.0010954134002847747,2.968013436635747
338.0,485.08031490469295,0.001056780910506195,2.968013436635747
348.0,483.97476847918676,0.0010198672501727367,2.968013436635747
358.0,482.8761995892835,0.0009845059225742907,2.968013436635747
368.0,481.78463921476606,0.0009505893207631135,2.968013436635747
378.0,480.69981328230034,0.0009180189972094686,2.968013436635747
388.0,479.6214873755014,0.0008867125156741275,2.968013436635747
398.0,478.5497596071095,0.000856606769792276,2.968013436635747
408.0,477.48448010068506,0.0008276397507675236,2.968013436635747
418.0,476.4254803430737,0.0007997546649572225,2.968013436635747
428.0,475.37310318233716,0.0007729131323143164,2.968013436635747
438.0,474.32680169248624,0.0007470570295786703,2.968013436635747
448.0,473.2869593236482,0.0007221553643390133,2.968013436635747
458.0,472.2534296343085,0.0006981658993143911,2.968013436635747
468.0,471.2260055095899,0.000675047893329079,2.968013436635747
478.0,470.2047510386148,0.0006527688147178401,2.968013436635747
488.0,469.1896737069261,0.0006312961726545573,2.968013436635747
498.0,468.18066059823263,0.0006105968369667974,2.968013436635747
508.0,467.1777379463994,0.0005906418963447155,2.968013436635747
518.0,466.18068342059223,0.0005713987741049619,2.968013436635747
528.0,465.18974463273344,0.0005528454989243371,2.968013436635747
538.0,464.20457086348443,0.0005349498015531135,2.968013436635747
548.0,463.22511071331024,0.0005176862317786752,2.968013436635747
558.0,462.2516035426516,0.0005010356261249261,2.968013436635747
568.0,461.28385964761645,0.0004849719947460269,2.968013436635747
578.0,460.3215477914824,0.00046946846705580686,2.968013436635747
588.0,459.364953485868,0.00045450907329776653,2.968013436635747
598.0,458.4138248127034,0.00044007003559058666,2.968013436635747
608.0,457.46821639740443,0.00042613327061286657,2.968013436635747
618.0,456.5280444883094,0.00041267933115341567,2.968013436635747
628.0,455.5931271299134,0.0003996883390806094,2.968013436635747
638.0,454.6635994245398,0.0003871453572728712,2.968013436635747
648.0,453.73936227214216,0.0003750331002878048,2.968013436635747
658.0,452.8202151823446,0.00036333355801747275,2.968013436635747
668.0,451.9062195706841,0.00035203277013710037,2.968013436635747
678.0,450.99736281904495,0.00034111649427012443,2.968013436635747
688.0,450.0933095060355,0.0003305672011511239,2.968013436635747
698.0,449.19438575434884,0.0003203756397625137,2.968013436635747
708.0,448.30033648716636,0.000310526467806958,2.968013436635747
718.0,447.4111758867481,0.00030100775341078217,2.968013436635747
728.0,446.52667541986796,0.0002918056385420268,2.968013436635747
738.0,445.64698876508936,0.0002829107400131535,2.968013436635747
748.0,444.77208834649,0.0002743120369883979,2.968013436635747
758.0,443.9016596690864,0.00026599622164147883,2.968013436635747
768.0,443.03584747608636,0.0002579550963972155,2.968013436635747
778.0,442.17471510464657,0.00025017965003987463,2.968013436635747
788.0,441.31793342093175,0.00024265789404399695,2.968013436635747
798.0,440.46568966568805,0.0002353828258944076,2.968013436635747
808.0,439.6177845795886,0.00022834439732532426,2.968013436635747
818.0,438.7741988022533,0.00022153437203921395,2.968013436635747
828.0,437.93501415117015,0.00021494574570239905,2.968013436635747
838.0,437.10001283170277,0.00020856933749534363,2.968013436635747
848.0,436.26925652941384,0.0002023985115591721,2.968013436635747
858.0,435.4425984577484,0.00019642528226704865,2.968013436635747
868.0,434.6200896259568,0.0001906434485218693,2.968013436635747
878.0,433.80174995410425,0.0001850467656805573,2.968013436635747
888.0,432.98728096552367,0.0001796270954190515,2.968013436635747
898.0,432.17696869967335,0.00017438045949666334,2.968013436635747
908.0,431.3704483805235,0.0001692988172857696,2.968013436635747
918.0,430.5679358020962,0.0001643780906114096,2.968013436635747
928.0,429.76926857254506,0.00015961201891854417,2.968013436635747
938.0,428.97441984739885,0.00015499541310118737,2.968013436635747
948.0,428.183360219277,0.00015052321031050548,2.968013436635747
958.0,427.39603356300523,0.00014619043440403088,2.968013436635747
968.0,426.61256568035265,0.0001419932130478994,2.968013436635747
978.0,425.832728793598,0.0001379259695957543,2.968013436635747
988.0,425.05648536290323,0.00013398433911018765,2.968013436635747
998.0,424.28395109289943,0.0001301648288999016,2.968013436635747
1008.0,423.514874576033,0.00012646235263521436,2.968013436635747
1018.0,422.7494278129099,0.0001228739508589956,2.968013436635747
1028.0,421.9873483693358,0.00011939479051400068,2.968013436635747
1038.0,421.2288447994298,0.0001160223622615222,2.968013436635747
1048.0,420.47380253265976,0.00011275274803542682,2.968013436635747
1058.0,419.72226607837877,0.00010958288819110403,2.968013436635747
1068.0,418.973834955389,0.00010650798051814326,2.968013436635747
1078.0,418.2288825038665,0.00010352657318124198,2.968013436635747
1088.0,417.4871951503867,0.00010063488304861292,2.968013436635747
1098.0,416.7489156214067,9.783063161663079e-05,2.968013436635747
1108.0,416.0137757422999,9.511011645438145e-05,2.968013436635747
1118.0,415.2818720551073,9.247106584461735e-05,2.968013436635747
1128.0,414.55319259738496,8.9910921269587e-05,2.968013436635747
1138.0,413.82764171243576,8.742689873637495e-05,2.968013436635747
1148.0,413.10520153190066,8.501659347179103e-05,2.968013436635747
1158.0,412.3859203273266,8.2677904205224e-05,2.968013436635747
1168.0,411.6697229589151,8.04083689008188e-05,2.968013436635747
1178.0,410.956606067054,7.820587172611179e-05,2.968013436635747
1188.0,410.24639688321867,7.606782867338312e-05,2.968013436635747
1198.0,409.5391823882892,7.39925575089625e-05,2.968013436635747
1208.0,408.8351442705457,7.197864814193356e-05,2.968013436635747
1218.0,408.1337867198961,7.002284480028252e-05,2.968013436635747
1228.0,407.4354781397962,6.812441674181356e-05,2.968013436635747
1238.0,406.74007399521525,6.628123408347008e-05,2.968013436635747
1248.0,406.0475048535145,6.449145219086464e-05,2.968013436635747
1258.0,405.35779855435055,6.275353055174192e-05,2.968013436635747
1268.0,404.6709176668915,6.106583194006469e-05,2.968013436635747
1278.0,403.9869138059869,5.9426966045906596e-05,2.968013436635747
1288.0,403.3055547829011,5.783493493238858e-05,2.968013436635747
1298.0,402.6270229621296,5.628876103698172e-05,2.968013436635747
1308.0,401.95114596135153,5.4786697850775945e-05,2.968013436635747
1318.0,401.2780656597986,5.33277523063382e-05,2.968013436635747
1328.0,400.60756188816106,5.1910175725892424e-05,2.968013436635747
1338.0,399.9398552259447,5.053320046523603e-05,2.968013436635747
