Temperature_C,convConstant
507.5075075075075,194.63547147350255
508.70870870870874,201.39781249075125
509.9099099099099,208.3721777791698
511.11111111111114,215.56445943880172
512.3123123123123,222.98069085955024
513.5135135135135,230.627049517547
514.7147147147148,238.5098598133091
515.915915915916,246.63559595204367
517.1171171171171,255.01088486647177
518.3183183183183,263.64250918251986
519.5195195195195,272.5374102282358
520.7207207207207,281.70269108629486
521.9219219219219,291.14561969044286
523.1231231231232,300.8736319662202
524.3243243243244,310.89433501634363
525.5255255255256,321.2155103510723
526.7267267267267,331.8451171639011
527.927927927928,342.7912956529633
529.1291291291291,354.06237038843585
530.3303303303303,365.6668537263297
531.5315315315315,377.6134492689858
532.7327327327328,389.9110553726162
533.933933933934,402.5687687022288
535.1351351351352,415.5958878342635
536.3363363363363,429.00191690728076
537.5375375375376,442.79656932101756
538.7387387387387,456.9897714841379
539.9399399399399,471.5916666110136
541.1411411411411,486.61261856784563
542.3423423423424,502.063215768435
543.5435435435436,517.9542751199288
544.7447447447448,534.2968460188708
545.9459459459459,551.1022143978108
547.1471471471472,568.3819068228469
548.3483483483483,586.1476946423396
549.5495495495495,604.4115981871502
550.7507507507507,623.1858910226618
551.951951951952,642.4831042528908
553.1531531531532,662.3160308769844
554.3543543543544,682.6977301983685
555.5555555555555,703.6415322868462
556.7567567567568,725.1610424939416
557.9579579579579,747.2701460217024
559.1591591591591,769.9830125453045
560.3603603603603,793.3141008896781
561.5615615615616,817.278163760449
562.7627627627628,841.89025252942
563.963963963964,867.1657220748812
565.1651651651651,893.1202356769805
566.3663663663664,919.7697699684176
567.5675675675675,947.1306199406708
568.7687687687687,975.2194040060529
569.96996996997,1004.0530691157525
571.1711711711712,1033.6488959341752
572.3723723723724,1064.024504069737
573.5735735735736,1095.1978573623815
574.7747747747748,1127.187269227998
575.975975975976,1160.0114080599976
577.1771771771771,1193.6893026881894
578.3783783783783,1228.2403478952403
579.5795795795796,1263.684309990829
580.7807807807808,1300.0413324437443
581.981981981982,1337.33194157213
583.1831831831832,1375.5770522919493
584.3843843843844,1414.797973924026
585.5855855855856,1455.0164160596328
586.7867867867868,1496.2544944849567
587.9879879879879,1538.5347371645119
589.1891891891892,1581.8800902836986
590.3903903903904,1626.3139243505973
591.5915915915916,1671.8600403572557
592.7927927927929,1718.542676000489
593.9939939939941,1766.386511962392
595.1951951951952,1815.416678250694
596.3963963963964,1865.658760599059
597.5975975975975,1917.1388069273978
598.7987987987988,1969.8833338625006
600.0,2023.9193333187632
601.2012012012012,2079.2742791394635
602.4024024024025,2135.9761337984537
603.6036036036037,2194.053355162378
604.8048048048048,2253.5349033136113
606.006006006006,2314.450247433934
607.2072072072071,2376.829372748877
608.4084084084084,2440.702787533127
609.6096096096096,2506.1015301766543
610.8108108108108,2573.057176311953
612.0120120120121,2641.6018460022556
613.2132132132133,2711.768210990769
614.4144144144144,2783.589502011044
615.6156156156156,2857.0995161585124
616.8168168168168,2932.3326243230226
618.018018018018,3009.323778682674
619.2192192192192,3088.108520258726
620.4204204204204,3168.7229865317354
621.6216216216217,3251.2039191188082
622.8228228228229,3335.588671512007
624.024024024024,3421.915216877939
625.2252252252252,3510.2221559184045
626.4264264264264,3600.5487247920923
627.6276276276276,3692.9348030974616
628.8288288288288,3787.4209219164186
630.03003003003,3884.0482719191414
631.2312312312313,3982.8587115296205
632.4324324324325,4083.8947751522255
633.6336336336336,4187.199681458778
634.8348348348349,4292.817341736592
636.036036036036,4400.792368296868
637.2372372372372,4511.170082943767
638.4384384384384,4623.996525503812
639.6396396396397,4739.318462415547
640.8408408408409,4857.183395379624
642.0420420420421,4977.639570068686
643.2432432432432,5100.735984897388
644.4444444444445,5226.522399852246
645.6456456456456,5355.04934538104
646.8468468468468,5486.368131341991
648.048048048048,5620.530856012064
649.2492492492493,5757.590415154792
650.4504504504505,5897.600511146966
651.6516516516517,6040.615662164273
652.8528528528528,6186.691211425835
654.0540540540541,6335.883336497061
655.2552552552552,6488.249058650895
656.4564564564564,6643.846252287398
657.6576576576576,6802.733654411109
658.8588588588589,6964.970874166108
660.0600600600601,7130.618402428826
661.2612612612613,7299.737621457942
662.4624624624626,7472.390814601305
663.6636636636637,7648.641176060037
664.8648648648649,7828.552820708754
666.066066066066,8012.190793972393
667.2672672672672,8199.62108175915
668.4684684684685,8390.910620448854
669.6696696696697,8586.127306937504
670.8708708708709,8785.340008736406
672.0720720720722,8988.61857412666
673.2732732732733,9196.033842368302
674.4744744744745,9407.657653963655
675.6756756756756,9623.562860974918
676.8768768768768,9843.823337395464
678.0780780780781,10068.513989574507
679.2792792792793,10297.710766694972
680.4804804804805,10531.49067130423
681.6816816816818,10769.931769896906
682.8828828828829,11013.1132035505
684.0840840840841,11261.115198611888
685.2852852852852,11514.01907743606
686.4864864864865,11771.907269175168
687.6876876876877,12034.863320618726
688.8888888888889,12302.971907083955
690.0900900900901,12576.318843355972
691.2912912912914,12854.991094677482
692.4924924924925,13139.076787787737
693.6936936936937,13428.665222010197
694.8948948948948,13723.846880388133
696.0960960960961,14024.713440868783
697.2972972972973,14331.357787534493
698.4984984984985,14643.87402188092
699.6996996996997,14962.3574741422
700.900900900901,15286.904714661898
702.1021021021021,15617.613565310112
703.3033033033033,15954.583110945536
704.5045045045044,16297.913710922374
705.7057057057057,16647.707010641876
706.9069069069069,17004.065953147518
708.1081081081081,17367.09479076385
709.3093093093094,17736.899096778012
710.5105105105106,18113.58577716426
711.7117117117117,18497.26308234952
712.9129129129129,18888.040619021576
714.1141141141142,19286.029361977315
715.3153153153153,19691.34166601203
716.5165165165165,20104.091277848438
717.7177177177177,20524.393348105114
718.918918918919,20952.36444330408
720.1201201201201,21388.12255791647
721.3213213213213,21831.78712644648
722.5225225225225,22283.479035552125
723.7237237237238,22743.320636203378
724.9249249249249,23211.43575587596
726.1261261261261,23687.94971078152
727.3273273273273,24172.989318131826
728.5285285285286,24666.682908438976
729.7297297297297,25169.160337848443
730.9309309309309,25680.55300050587
732.1321321321321,26200.99384095708
733.3333333333334,26730.617366579863
734.5345345345345,27269.55966004776
735.7357357357357,27817.958391824523
736.936936936937,28375.95283268977
738.1381381381382,28943.68386629402
739.3393393393394,29521.294001742594
740.5405405405405,30108.92738620927
741.7417417417417,30706.72981757764
742.942942942943,31314.848757108753
744.1441441441442,31933.433342137465
745.3453453453453,32562.63439879342
746.5465465465466,33202.604454748645
747.7477477477478,33853.497751989766
748.948948948949,34515.47025961357
750.1501501501501,35188.67968664824
751.3513513513514,35873.2854948953
752.5525525525526,36569.4489117964
753.7537537537538,37277.33294331828
754.9549549549549,37997.1023868637
756.1561561561562,38728.92384419807
757.3573573573574,39472.965734397905
758.5585585585586,40229.398306819305
759.7597597597597,40998.393654082225
760.960960960961,41780.12572507566
762.1621621621622,42574.77033797585
763.3633633633634,43382.50519328602
764.5645645645645,44203.50988688587
765.7657657657658,45037.96592310185
766.966966966967,45886.05672778725
768.1681681681682,46747.96766141819
769.3693693693693,47623.886032201845
770.5705705705706,48514.00110919723
771.7717717717718,49418.50413544777
772.972972972973,50337.588341122755
774.1741741741741,51271.44895667215
775.3753753753754,52220.283225987696
776.5765765765766,53184.29041957478
777.7777777777778,54163.67184773135
778.978978978979,55158.630873734124
780.1801801801802,56169.37292703233
781.3813813813814,57196.10551644486
782.5825825825826,58239.038243366515
783.7837837837837,59298.38281497347
784.984984984985,60374.35305743819
786.1861861861862,61467.164929142265
787.3873873873874,62577.03653389413
788.5885885885886,63704.18813414792
789.7897897897898,64848.84216422217
790.990990990991,66011.22324352086
792.1921921921922,67191.55818974922
793.3933933933934,68390.07603213405
794.5945945945946,69607.00802463647
795.7957957957958,70842.58765916502
796.996996996997,72097.05067878422
798.1981981981982,73370.63509091797
799.3993993993994,74663.58118054944
800.6006006006006,75976.13152341232
801.8018018018018,77308.53099917986
803.003003003003,78661.02680464026
804.2042042042042,80033.86846687202
805.4054054054054,81427.30785640149
806.6066066066066,82841.59920035832
807.8078078078078,84276.99909561621
809.009009009009,85733.7665219238
810.2102102102102,87212.1628550248
811.4114114114114,88712.45187976223
812.6126126126126,90234.89980317443
813.8138138138138,91779.77526757143
815.015015015015,93347.3493636007
816.2162162162163,94937.89564329504
817.4174174174175,96551.690133105
818.6186186186186,98189.01134691345
819.8198198198198,99850.14029903355
821.021021021021,101535.36051718768
822.2222222222223,103244.95805546448
823.4234234234234,104979.22150726106
824.6246246246246,106738.44201819973
825.8258258258259,108522.91329902389
827.0270270270271,110332.93163847495
828.2282282282282,112168.79591614047
829.4294294294294,114030.80761528571
830.6306306306307,115919.27083565175
831.8318318318319,117834.4923062376
833.033033033033,119776.78139804718
834.2342342342342,121746.45013681936
835.4354354354355,123743.81321572037
836.6366366366367,125769.1880080149
837.8378378378378,127822.89457970596
839.039039039039,129905.25570214399
840.2402402402403,132016.5968646089
841.4414414414415,134157.24628685336
842.6426426426426,136327.5349316251
843.8438438438438,138527.79651714634
845.0450450450451,140758.367529566
846.2462462462463,143019.5872353747
847.4474474474474,145311.7976937866
848.6486486486486,147635.3437690851
849.8498498498499,149990.57314292964
851.0510510510511,152377.83632663207
852.2522522522522,154797.486673386
853.4534534534534,157249.88039046703
854.6546546546547,159735.3765513859
855.8558558558559,162254.3371080066
857.057057057057,164807.1269026221
858.2582582582583,167394.11367998802
859.4594594594595,170015.66809931732
860.6606606606607,172672.16374622606
861.8618618618618,175363.97714464332
863.063063063063,178091.48776867148
864.2642642642643,180855.07805440197
865.4654654654655,183655.13341168963
866.6666666666666,186492.0422358739
867.8678678678679,189366.1959194624
869.0690690690691,192277.9888637544
870.2702702702703,195227.81849042952
871.4714714714714,198216.08525307468
872.6726726726727,201243.1926486736
873.8738738738739,204309.54722903421
875.0750750750751,207415.55861217325
876.2762762762762,210561.6394936459
877.4774774774775,213748.2056578212
878.6786786786787,216975.67598911162
879.8798798798799,220244.47248313628
881.081081081081,223555.02025784444
